protein_name_1,protein_name_2,protein_id_1,protein_id_2,discovery date
OBSL1,RBM8A,108161,111050,6/1/2014
MRPL50,MDM2,102946,106304,6/1/2014
CCDC8,HNRNPA0,107815,103175,6/1/2014
SRCAP,OBSL1,113022,108161,6/1/2014
PGK1,CUL7,107856,107170,6/1/2014
SLC25A6,CCDC8,111222,107815,6/1/2014
CCDC8,KIFC1,107815,103105,6/1/2014
NIFK,CUL7,115461,107170,6/1/2014
CCDC8,RPL8,107815,114264,6/1/2014
MDM2,RPL10A,106304,101928,6/1/2014
MDM2,TMPO,106304,110749,6/1/2014
STAU1,CUL7,110291,107170,6/1/2014
OBSL1,KRT33B,108161,116120,6/1/2014
MDM2,KRT1,106304,116246,6/1/2014
AHNAK,CUL7,113304,107170,6/1/2014
AURKB,CUL7,113472,107170,6/1/2014
ARPC2,CUL7,105111,107170,6/1/2014
KRT78,MDM2,111756,106304,6/1/2014
OBSL1,KRT17,108161,105448,6/1/2014
OBSL1,RPL11,108161,114262,6/1/2014
CCDC8,RPL9; RPL9P7; RPL9P8; RPL9P9,107815,104976,6/1/2014
CUL7,TIMM50,107170,107828,6/1/2014
OBSL1,SMC3,108161,101471,6/1/2014
CCDC8,C19ORF47,107815,106396,6/1/2014
MDM2,KRT9,106304,115056,6/1/2014
CCDC8,LGALS3BP,107815,110722,6/1/2014
LDHA,CUL7,109410,107170,6/1/2014
FLOT2,OBSL1,104821,108161,6/1/2014
HNRNPA1,CUL7,115647,107170,6/1/2014
MDM2,ANXA11,106304,115297,6/1/2014
OBSL1,CSTF2,108161,105227,6/1/2014
CCDC8,ZNF326,107815,101121,6/1/2014
PRPF8,OBSL1,105753,108161,6/1/2014
MDM2,HNRNPR,106304,113436,6/1/2014
SMC1A,OBSL1,111195,108161,6/1/2014
CUL7,TJP1,107170,109659,6/1/2014
CCDC8,HNRNPH1,107815,110600,6/1/2014
SMARCA5,OBSL1,109453,108161,6/1/2014
PFN1,OBSL1,103884,108161,6/1/2014
UBTF,MDM2,108735,106304,6/1/2014
H1FX,OBSL1,100107,108161,6/1/2014
SF1,OBSL1,106032,108161,6/1/2014
EMD,CUL7,108819,107170,6/1/2014
TPI1,MDM2,108682,106304,6/1/2014
ATP1A1,CCDC8,104896,107815,6/1/2014
CCDC8,AHNAK,107815,113304,6/1/2014
OBSL1,DDX54,108161,114213,6/1/2014
OBSL1,MTA2,108161,110912,6/1/2014
MDM2,PLEC,106304,116405,6/1/2014
DARS,CCDC8,115765,107815,6/1/2014
LUC7L3,OBSL1,113665,108161,6/1/2014
OBSL1,PRPF6,108161,104197,6/1/2014
MDM2,ACTG1,106304,109473,6/1/2014
CCDC8,RFC3,107815,102320,6/1/2014
OBSL1,TOP2B,108161,111170,6/1/2014
CCDC8,LASP1,107815,113614,6/1/2014
OBSL1,CHD4,108161,108804,6/1/2014
CCDC8,MCM7,107815,106062,6/1/2014
CCDC8,TMPO,107815,110749,6/1/2014
OBSL1,JUP,108161,106662,6/1/2014
ADNP,CCDC8,105866,107815,6/1/2014
CUL7,RPS5,107170,106434,6/1/2014
HMOX2,MDM2,102212,106304,6/1/2014
PKM,CCDC8,102392,107815,6/1/2014
VCP,OBSL1,111658,108161,6/1/2014
CUL7,PDIA4,107170,101089,6/1/2014
ILF2,OBSL1,101498,108161,6/1/2014
MDM2,HDGF,106304,100375,6/1/2014
RPL7L1,CUL7,111957,107170,6/1/2014
OBSL1,FTSJ3,108161,100905,6/1/2014
HMGA1,CUL7,103831,107170,6/1/2014
KHDRBS1,CUL7,114976,107170,6/1/2014
OBSL1,DDX52,108161,109354,6/1/2014
CUL7,TOP2B,107170,111170,6/1/2014
OBSL1,EBNA1BP2,108161,102434,6/1/2014
BTAF1,CCDC8,111963,107815,6/1/2014
OBSL1,PDIA3,108161,111491,6/1/2014
CCDC8,ACLY,107815,116573,6/1/2014
S1PR3,ITGB4,112409,114475,6/1/2014
OBSL1,TUBB2B,108161,101671,6/1/2014
PRKAA1,CCDC8,110570,107815,6/1/2014
CCDC8,VARS,107815,104210,6/1/2014
EIF3C,MDM2,105609,106304,6/1/2014
CUL7,ANXA5,107170,107802,6/1/2014
PRPF40A,CUL7,108854,107170,6/1/2014
CUL7,EFTUD2,107170,100773,6/1/2014
OBSL1,HNRNPDL,108161,100844,6/1/2014
IMMT,OBSL1,100430,108161,6/1/2014
CCT3,OBSL1,101876,108161,6/1/2014
OBSL1,PRPF40A,108161,108854,6/1/2014
NIPBL,CCDC8,106721,107815,6/1/2014
SKIV2L2,OBSL1,107709,108161,6/1/2014
CUL7,APP,107170,104269,6/1/2014
CCT6A,OBSL1,106213,108161,6/1/2014
CCT8,OBSL1,115295,108161,6/1/2014
CUL7,RBM14,107170,106603,6/1/2014
RBM12B,OBSL1,106764,108161,6/1/2014
RPL18,MDM2,115893,106304,6/1/2014
MDM2,UQCRB,106304,106963,6/1/2014
CANX,CCDC8,106091,107815,6/1/2014
OBSL1,SRSF11,108161,109178,6/1/2014
CCDC8,KHSRP,107815,105132,6/1/2014
OBSL1,SYNCRIP,108161,116257,6/1/2014
GCN1L1,OBSL1,106540,108161,6/1/2014
CUL7,SON,107170,102427,6/1/2014
TRIM28,CUL7,112089,107170,6/1/2014
PELP1,CUL7,108285,107170,6/1/2014
SNRPD3,MDM2,105353,106304,6/1/2014
SLC25A5,MDM2,103281,106304,6/1/2014
CCDC8,RTCB,107815,112764,6/1/2014
CUL7,SEC22B,107170,100252,6/1/2014
OBSL1,SF3A2,108161,105934,6/1/2014
CUL7,HLA-C,107170,109964,6/1/2014
CCDC8,MYO1D,107815,106883,6/1/2014
GANAB,MDM2,115557,106304,6/1/2014
UCHL1,CUL7,110630,107170,6/1/2014
CUL7,OLA1,107170,114433,6/1/2014
EIF6,CUL7,116039,107170,6/1/2014
NUP107,OBSL1,101660,108161,6/1/2014
CCDC8,MCM2,107815,101622,6/1/2014
JUP,CCDC8,106662,107815,6/1/2014
CCDC8,NPM1,107815,109914,6/1/2014
IGF2BP1,OBSL1,100722,108161,6/1/2014
ALB,CCDC8,100041,107815,6/1/2014
OBSL1,RPL7,108161,104528,6/1/2014
CUL7,RCC1,107170,107645,6/1/2014
OBSL1,KHDRBS1,108161,114976,6/1/2014
OBSL1,LIMA1,108161,116135,6/1/2014
OBSL1,PPIA,108161,105730,6/1/2014
EEF1G,CUL7,104211,107170,6/1/2014
OBSL1,THOC2,108161,115350,6/1/2014
GAR1,OBSL1,102018,108161,6/1/2014
CCDC8,GAPVD1,107815,103339,6/1/2014
RPL10A,OBSL1,101928,108161,6/1/2014
PSMD11,CUL7,104893,107170,6/1/2014
EIF3A,CCDC8,105640,107815,6/1/2014
CGN,OBSL1,101817,108161,6/1/2014
GNL2,OBSL1,104278,108161,6/1/2014
EEF1G,CCDC8,104211,107815,6/1/2014
OBSL1,H1F0,108161,113332,6/1/2014
SCAF4,OBSL1,103557,108161,6/1/2014
CCDC8,ATP1B1,107815,104898,6/1/2014
HIST1H2AA,OBSL1,113555,108161,6/1/2014
PARP1,MDM2,113437,106304,6/1/2014
HNRNPA2B1,MDM2,116341,106304,6/1/2014
CCDC8,AMOT,107815,104797,6/1/2014
OBSL1,SRSF1,108161,103718,6/1/2014
MDM2,HNRNPH1,106304,110600,6/1/2014
OBSL1,IMP3,108161,104609,6/1/2014
MDM2,CAPZB,106304,114830,6/1/2014
NUP160,CUL7,106695,107170,6/1/2014
ATP2B1,CCDC8,110252,107815,6/1/2014
OBSL1,RAN,108161,100374,6/1/2014
EIF3C,CCDC8,105609,107815,6/1/2014
CCT4,MDM2,115294,106304,6/1/2014
SPINT2,CUL7,114159,107170,6/1/2014
OBSL1,RPS4X,108161,114735,6/1/2014
OBSL1,NUP85,108161,116010,6/1/2014
CUL7,TRAP1,107170,105245,6/1/2014
TRAF6,PLEKHO1,113106,106552,6/1/2014
CUL7,RPS13,107170,111080,6/1/2014
PFN1,MDM2,103884,106304,6/1/2014
MDM2,TIMM8A,106304,108938,6/1/2014
KRT18,CUL7,109192,107170,6/1/2014
FLNB,CUL7,102158,107170,6/1/2014
CCT4,CUL7,115294,107170,6/1/2014
CUL7,DAZAP1,107170,107934,6/1/2014
OBSL1,RBM14,108161,106603,6/1/2014
CUL7,LBR,107170,107375,6/1/2014
EBNA1BP2,CUL7,102434,107170,6/1/2014
JUP,MDM2,106662,106304,6/1/2014
NUDT21,CUL7,111009,107170,6/1/2014
OBSL1,GTPBP4,108161,108711,6/1/2014
CCDC8,RPS8,107815,115433,6/1/2014
OBSL1,SPTBN2,108161,107913,6/1/2014
RAB14,CUL7,111466,107170,6/1/2014
OBSL1,PPP2R1A,108161,115272,6/1/2014
MDM2,CBR1,106304,102138,6/1/2014
MDM2,MTDH,106304,100928,6/1/2014
CUL7,KIF5B,107170,106902,6/1/2014
CCDC8,CCT3,107815,101876,6/1/2014
ZC3H14,CUL7,102981,107170,6/1/2014
GPI,CUL7,109911,107170,6/1/2014
MDM2,SFXN3,106304,104889,6/1/2014
MDC1,CUL7,106917,107170,6/1/2014
OBSL1,HNRNPH2,108161,113800,6/1/2014
SMC3,CCDC8,101471,107815,6/1/2014
CCDC8,TPI1,107815,108682,6/1/2014
MDM2,CCT3,106304,101876,6/1/2014
CUL7,MIF,107170,102292,6/1/2014
ACTN4,CCDC8,107701,107815,6/1/2014
LYN,CCDC8,102912,107815,6/1/2014
GIGYF2,CCDC8,116539,107815,6/1/2014
CCDC8,GTF3C1,107815,106927,6/1/2014
TUBB4B,OBSL1,106568,108161,6/1/2014
HSPH1,MDM2,100068,106304,6/1/2014
BPTF,CUL7,104126,107170,6/1/2014
NUP98,OBSL1,115752,108161,6/1/2014
EEF2,MDM2,104771,106304,6/1/2014
CUL7,NUP98,107170,115752,6/1/2014
STAT1,CCDC8,100815,107815,6/1/2014
CCDC8,DDX5,107815,106274,6/1/2014
CUL7,MLLT4,107170,103543,6/1/2014
CUL7,HPRT1,107170,101823,6/1/2014
SMARCA4,OBSL1,108198,108161,6/1/2014
OBSL1,YWHAE,108161,103095,6/1/2014
EIF4H,CUL7,105707,107170,6/1/2014
ABCF1,CCDC8,104888,107815,6/1/2014
CCDC8,BLMH,107815,103728,6/1/2014
ZC3H4,OBSL1,107242,108161,6/1/2014
TCP1,CCDC8,115942,107815,6/1/2014
MDM2,SSBP1,106304,113648,6/1/2014
EP400,OBSL1,116194,108161,6/1/2014
CCDC8,GAS2L3,107815,105242,6/1/2014
ABCF1,OBSL1,104888,108161,6/1/2014
UQCRC2,MDM2,111373,106304,6/1/2014
OBSL1,NDC1,108161,113676,6/1/2014
CCDC8,ACTC1,107815,109417,6/1/2014
NRAS,MDM2,110860,106304,6/1/2014
CUL7,EIF4A3,107170,105347,6/1/2014
CUL7,RRS1,107170,105709,6/1/2014
CUL7,PPP2R1A,107170,115272,6/1/2014
CUL7,RPL21,107170,111881,6/1/2014
OBSL1,HNRNPF,108161,107011,6/1/2014
OBSL1,TRA2B,108161,113113,6/1/2014
CUL7,TMOD3,107170,105631,6/1/2014
RBMX,CUL7,110646,107170,6/1/2014
ACAT1,CUL7,110120,107170,6/1/2014
CUL7,SNRPA,107170,112338,6/1/2014
PGRMC1,CCDC8,108660,107815,6/1/2014
CUL7,DHX15,107170,101422,6/1/2014
NONO,CUL7,114965,107170,6/1/2014
KRT5,MDM2,109653,106304,6/1/2014
CUL7,NUP93,107170,110606,6/1/2014
SF3B2,CUL7,114383,107170,6/1/2014
HMGA2,OBSL1,106526,108161,6/1/2014
GATAD2A,OBSL1,114495,108161,6/1/2014
CCDC8,PTBP1,107815,109286,6/1/2014
HIST2H2BE,OBSL1,107407,108161,6/1/2014
PPT1,MDM2,100332,106304,6/1/2014
MDM2,SART1,106304,114160,6/1/2014
CUL7,DNAJC7,107170,105607,6/1/2014
MDM2,LMNB1,106304,116387,6/1/2014
OBSL1,HSP90B1,108161,104999,6/1/2014
CCDC8,PSMD1,107815,114617,6/1/2014
EIF4G1,MDM2,112214,106304,6/1/2014
TUFM,OBSL1,112565,108161,6/1/2014
GNB2,MDM2,105260,106304,6/1/2014
OBSL1,RRP1B,108161,111194,6/1/2014
MCM7,OBSL1,106062,108161,6/1/2014
GOLGA2,MDM2,106415,106304,6/1/2014
SFPQ,MDM2,114297,106304,6/1/2014
MDM2,SHMT2,106304,114066,6/1/2014
CCDC8,SMPDL3B,107815,116287,6/1/2014
CUL7,SUMO1,107170,101887,6/1/2014
NUDT16L1,CUL7,114210,107170,6/1/2014
ARHGDIA,CUL7,109017,107170,6/1/2014
CUL7,PRMT5,107170,108810,6/1/2014
OBSL1,WDR36,108161,101349,6/1/2014
MDM2,SMARCE1,106304,107840,6/1/2014
NCL,CCDC8,113886,107815,6/1/2014
CTCF,HDLBP,109641,114686,6/1/2014
NOL11,CUL7,108740,107170,6/1/2014
CUL7,CDC5L,107170,102316,6/1/2014
OBSL1,CBX1,108161,106094,6/1/2014
CCDC8,ZBTB21,107815,110474,6/1/2014
CTNNB1,OBSL1,111577,108161,6/1/2014
CUL7,CBX5,107170,113923,6/1/2014
OBSL1,PSPC1,108161,111370,6/1/2014
HELLS,CCDC8,110358,107815,6/1/2014
CCDC8,CAPZB,107815,114830,6/1/2014
F5,CCDC8,103875,107815,6/1/2014
OBSL1,RPL14,108161,116499,6/1/2014
CCDC8,ZNF24,107815,106967,6/1/2014
CUL7,FLNA,107170,114806,6/1/2014
RPL7,CCDC8,104528,107815,6/1/2014
MDM2,CTSD,106304,109050,6/1/2014
CUL7,BAZ1B,107170,113521,6/1/2014
CUL7,NOP2,107170,103019,6/1/2014
HIST1H1E,CUL7,109223,107170,6/1/2014
RPLP2,MDM2,100043,106304,6/1/2014
OBSL1,LDHA,108161,109410,6/1/2014
MDM2,MRPL12,106304,104447,6/1/2014
MCM4,CCDC8,106063,107815,6/1/2014
DDX21,MDM2,101618,106304,6/1/2014
MDM2,FREM2,106304,100932,6/1/2014
OBSL1,NOC4L,108161,102831,6/1/2014
CUL7,SAFB,107170,105937,6/1/2014
GCN1L1,CUL7,106540,107170,6/1/2014
RRBP1,MDM2,102968,106304,6/1/2014
CUL7,RPS6,107170,109848,6/1/2014
NLE1,OBSL1,105416,108161,6/1/2014
CUL7,RCN1,107170,107573,6/1/2014
OBSL1,EMD,108161,108819,6/1/2014
CUL7,RPL35,107170,112799,6/1/2014
PPIB,CUL7,116075,107170,6/1/2014
CUL7,TECR,107170,116596,6/1/2014
ACTB,MDM2,112552,106304,6/1/2014
CUL7,CORO1C,107170,111057,6/1/2014
OBSL1,GOLGB1,108161,104833,6/1/2014
CUL7,PCNA,107170,111379,6/1/2014
XRCC1,CUL7,115628,107170,6/1/2014
CUL7,SART1,107170,114160,6/1/2014
CCDC8,MYO5C,107815,110928,6/1/2014
NUMA1,OBSL1,105525,108161,6/1/2014
NSF,CCDC8,104958,107815,6/1/2014
OBSL1,CHTOP,108161,110425,6/1/2014
PRKAR1A,CCDC8,100178,107815,6/1/2014
CCDC8,FYN,107815,109836,6/1/2014
HNRNPH1,CUL7,110600,107170,6/1/2014
RPL21,MDM2,111881,106304,6/1/2014
OBSL1,RPSA,108161,108661,6/1/2014
CCDC8,POLDIP3,107815,103671,6/1/2014
CUL7,SYNCRIP,107170,116257,6/1/2014
OBSL1,DNTTIP2,108161,111228,6/1/2014
CUL7,RPS26,107170,113247,6/1/2014
OBSL1,KPNB1,108161,110318,6/1/2014
IGF2BP2,CCDC8,107186,107815,6/1/2014
CCDC8,ACADVL,107815,105933,6/1/2014
IQGAP1,OBSL1,103229,108161,6/1/2014
CCDC8,FOXC1,107815,100929,6/1/2014
MDM2,KRT17,106304,105448,6/1/2014
CCDC8,CAPZA2,107815,110708,6/1/2014
CUL7,RAN,107170,100374,6/1/2014
CCDC8,RRP1B,107815,111194,6/1/2014
CCDC8,UTRN,107815,108149,6/1/2014
CCDC8,NUMA1,107815,105525,6/1/2014
KRT77,CCDC8,115714,107815,6/1/2014
CUL7,DKC1,107170,100458,6/1/2014
CCDC8,HNRNPU,107815,103064,6/1/2014
MDM2,NONO,106304,114965,6/1/2014
CCDC8,XPO7,107815,104298,6/1/2014
CUL7,EEF1D,107170,104311,6/1/2014
ACAT1,MDM2,110120,106304,6/1/2014
OBSL1,NCBP1,108161,100070,6/1/2014
NPM1,OBSL1,109914,108161,6/1/2014
CUL7,DARS,107170,115765,6/1/2014
BRIX1,CUL7,107420,107170,6/1/2014
CCDC8,CLTC,107815,106373,6/1/2014
CUL7,NPEPPS,107170,101084,6/1/2014
MANF,MDM2,108469,106304,6/1/2014
CCDC8,NPEPPS,107815,101084,6/1/2014
CCDC8,RAB1A,107815,100372,6/1/2014
CCDC8,EP400,107815,116194,6/1/2014
ACSL3,CCDC8,105014,107815,6/1/2014
CHMP6,CCDC8,110473,107815,6/1/2014
CUL7,POLDIP3,107170,103671,6/1/2014
TPR,CUL7,111809,107170,6/1/2014
PRDX1,OBSL1,110030,108161,6/1/2014
MDM2,RUVBL2,106304,107631,6/1/2014
OBSL1,WBP11,108161,104458,6/1/2014
MDC1,OBSL1,106917,108161,6/1/2014
HNRNPC,MDM2,107868,106304,6/1/2014
EIF3B,CCDC8,105973,107815,6/1/2014
CCDC8,PACSIN3,107815,113858,6/1/2014
SF1,CUL7,106032,107170,6/1/2014
SF3B6,CUL7,115377,107170,6/1/2014
MATR3,CCDC8,103744,107815,6/1/2014
CCDC8,KRT18,107815,109192,6/1/2014
MDM2,RPS24,106304,108990,6/1/2014
ARCN1,CCDC8,110798,107815,6/1/2014
ERAL1,CCDC8,103614,107815,6/1/2014
DDX39A,MDM2,100919,106304,6/1/2014
UGGT1,CCDC8,100149,107815,6/1/2014
ACTN1,OBSL1,115233,108161,6/1/2014
AIFM1,CCDC8,107475,107815,6/1/2014
SYNE2,CUL7,102808,107170,6/1/2014
CUL7,NOL7,107170,113375,6/1/2014
POM121,OBSL1,100113,108161,6/1/2014
OBSL1,UTP20,108161,104817,6/1/2014
CCDC8,ATAD3A,107815,111990,6/1/2014
OBSL1,NOP2,108161,103019,6/1/2014
ADAR,CUL7,102966,107170,6/1/2014
CCDC8,COPB1,107815,110731,6/1/2014
HSPA5,CUL7,107269,107170,6/1/2014
MDM2,ANXA6,106304,109561,6/1/2014
CCDC8,GRN,107815,113087,6/1/2014
CCDC8,CTNNB1,107815,111577,6/1/2014
DSG2,CCDC8,102455,107815,6/1/2014
TIAL1,OBSL1,101300,108161,6/1/2014
PCBP2,CUL7,110370,107170,6/1/2014
SRC,CCDC8,107525,107815,6/1/2014
OBSL1,PRKDC,108161,115196,6/1/2014
LMO7,CCDC8,116055,107815,6/1/2014
CCDC8,DHX30,107815,101210,6/1/2014
SNX9,OBSL1,115977,108161,6/1/2014
CCDC8,KPRP,107815,113478,6/1/2014
CCDC8,PDIA6,107815,108254,6/1/2014
MDM2,PDIA3,106304,111491,6/1/2014
DRG1,CCDC8,100200,107815,6/1/2014
TARS,CUL7,115998,107170,6/1/2014
CCDC8,INTS1,107815,102422,6/1/2014
CUL7,RPL23,107170,100370,6/1/2014
CUL7,ZFR,107170,113931,6/1/2014
CSNK2B,CUL7,113204,107170,6/1/2014
GPD2,CUL7,114570,107170,6/1/2014
CUL7,PFKP,107170,110514,6/1/2014
PABPC4,CCDC8,115410,107815,6/1/2014
MDM2,RPL8,106304,114264,6/1/2014
CUL7,SAFB2,107170,105642,6/1/2014
CUL7,MAPK1,107170,108691,6/1/2014
H1FX,MDM2,100107,106304,6/1/2014
CCDC8,P4HB,107815,111181,6/1/2014
CANX,MDM2,106091,106304,6/1/2014
OBSL1,CSNK2A1,108161,110721,6/1/2014
MDM2,PYCR2,106304,113061,6/1/2014
CCDC8,UHRF1,107815,103553,6/1/2014
JUP,CUL7,106662,107170,6/1/2014
SMARCC2,MDM2,110852,106304,6/1/2014
TRIM25,CUL7,104818,107170,6/1/2014
BOP1,CUL7,114756,107170,6/1/2014
OBSL1,LGALS3BP,108161,110722,6/1/2014
CCDC8,MYO5A,107815,105120,6/1/2014
ESYT1,MDM2,110553,106304,6/1/2014
MDM2,SDHA,106304,113220,6/1/2014
PRPF8,CUL7,105753,107170,6/1/2014
OBSL1,ACTR2,108161,102790,6/1/2014
RPS8,OBSL1,115433,108161,6/1/2014
CCT8,MDM2,115295,106304,6/1/2014
CUL7,RPL12,107170,113373,6/1/2014
OBSL1,IGF2BP3,108161,101807,6/1/2014
OBSL1,NUP153,108161,108514,6/1/2014
CUL7,SNRNP40,107170,107706,6/1/2014
OBSL1,SPEN,108161,106114,6/1/2014
CUL7,POLR2E,107170,111341,6/1/2014
CCDC8,HRNR,107815,107713,6/1/2014
NUP214,CUL7,104319,107170,6/1/2014
CUL7,SF3A1,107170,109639,6/1/2014
RPL36,CUL7,109839,107170,6/1/2014
CUL7,HNRNPD,107170,110427,6/1/2014
NUP107,CUL7,101660,107170,6/1/2014
SHMT2,OBSL1,114066,108161,6/1/2014
CUL7,NPM1,107170,109914,6/1/2014
CCDC8,IARS,107815,113626,6/1/2014
CUL7,GANAB,107170,115557,6/1/2014
CCDC8,ATP5F1,107815,115780,6/1/2014
SQSTM1,CUL7,109751,107170,6/1/2014
CUL7,SF3B1,107170,111426,6/1/2014
MARS,CCDC8,103879,107815,6/1/2014
MDM2,ACTN1,106304,115233,6/1/2014
OBSL1,SUPT16H,108161,104393,6/1/2014
MDM2,CBX3,106304,113738,6/1/2014
ITGB4,S1PR2,114475,115884,6/1/2014
CCDC8,EFTUD2,107815,100773,6/1/2014
CCDC8,MCM3,107815,104239,6/1/2014
CCDC8,GLE1,107815,108694,6/1/2014
CCDC8,PLXNB2,107815,103563,6/1/2014
OBSL1,TIMM50,108161,107828,6/1/2014
OBSL1,RBM28,108161,114810,6/1/2014
RAN,MDM2,100374,106304,6/1/2014
OBSL1,SNRPB2,108161,111910,6/1/2014
OBSL1,HDLBP,108161,114686,6/1/2014
KIF7,CCDC8,101500,107815,6/1/2014
OBSL1,CENPF,108161,113186,6/1/2014
CUL7,MAP1B,107170,101602,6/1/2014
MDM2,RCC1,106304,107645,6/1/2014
CCDC8,RPS3,107815,110098,6/1/2014
CCDC8,BBS7,107815,100863,6/1/2014
RAB35,CCDC8,111814,107815,6/1/2014
KRT6A,CCDC8,116243,107815,6/1/2014
TTN,CUL7,107855,107170,6/1/2014
OBSL1,RANGAP1,108161,112793,6/1/2014
CUL7,DRG1,107170,100200,6/1/2014
HIST1H1E,CCDC8,109223,107815,6/1/2014
MDM2,CTNNB1,106304,111577,6/1/2014
OBSL1,C14ORF166,108161,111863,6/1/2014
IPO5,CUL7,103500,107170,6/1/2014
OBSL1,NUPL1,108161,114553,6/1/2014
OBSL1,URB2,108161,109868,6/1/2014
CUL7,CCT2,107170,106704,6/1/2014
ZC3H11A,OBSL1,112395,108161,6/1/2014
MYBBP1A,CCDC8,100142,107815,6/1/2014
OBSL1,CAPZA2,108161,110708,6/1/2014
LAMB2,CCDC8,101363,107815,6/1/2014
CCDC8,ARHGDIA,107815,109017,6/1/2014
USP7,ABL1,110519,104641,6/1/2014
CCDC8,POLR2E,107815,111341,6/1/2014
CUL7,UBA1,107170,102745,6/1/2014
OBSL1,EPPK1,108161,101609,6/1/2014
SSB,MDM2,101554,106304,6/1/2014
HLA-C,CCDC8,109964,107815,6/1/2014
OBSL1,CHAF1B,108161,102583,6/1/2014
MDM2,NHP2L1,106304,110782,6/1/2014
RPL8,CUL7,114264,107170,6/1/2014
CUL7,RAB1A,107170,100372,6/1/2014
CUL7,CCT6A,107170,106213,6/1/2014
HNRNPA0,CUL7,103175,107170,6/1/2014
RPAP1,CCDC8,108642,107815,6/1/2014
AKAP2,CCDC8,102518,107815,6/1/2014
OBSL1,PDCD11,108161,115559,6/1/2014
TAGLN2,OBSL1,107433,108161,6/1/2014
SF3B1,OBSL1,111426,108161,6/1/2014
TNPO1,CUL7,103083,107170,6/1/2014
GSTP1,CUL7,113260,107170,6/1/2014
WDR18,CUL7,109507,107170,6/1/2014
HINT2,CUL7,114948,107170,6/1/2014
OBSL1,MCM2,108161,101622,6/1/2014
CUL7,RPS2,107170,102724,6/1/2014
SNRPB,CUL7,107659,107170,6/1/2014
OBSL1,SLC25A5,108161,103281,6/1/2014
MDM2,NIPSNAP1,106304,115875,6/1/2014
OBSL1,ARPC3,108161,105112,6/1/2014
RFC2,CCDC8,108532,107815,6/1/2014
CCDC8,EPPK1,107815,101609,6/1/2014
PWP2,OBSL1,103266,108161,6/1/2014
CUL7,CBX3,107170,113738,6/1/2014
DDX6,CUL7,103960,107170,6/1/2014
OBSL1,DDX6,108161,103960,6/1/2014
TEX10,OBSL1,102939,108161,6/1/2014
RBM4,CUL7,102328,107170,6/1/2014
MDM2,PSPC1,106304,111370,6/1/2014
CDK1,CCDC8,107105,107815,6/1/2014
KIAA1671,CCDC8,101746,107815,6/1/2014
CCDC8,CACNA2D1,107815,103799,6/1/2014
EIF4A1,MDM2,105948,106304,6/1/2014
OBSL1,RSL1D1,108161,110361,6/1/2014
CPSF7,OBSL1,112532,108161,6/1/2014
CUL7,KPNA2,107170,110088,6/1/2014
CUL7,ARF1,107170,106217,6/1/2014
ATXN3,TUBA1A,101287,104755,6/1/2014
CCDC8,PKP1,107815,100031,6/1/2014
EXOSC10,OBSL1,101669,108161,6/1/2014
ACLY,MDM2,116573,106304,6/1/2014
MT-CO2,CUL7,115354,107170,6/1/2014
MDM2,G3BP1,106304,105874,6/1/2014
OBSL1,PLEC,108161,116405,6/1/2014
MDM2,RAB8A,106304,103805,6/1/2014
AURKB,CCDC8,113472,107815,6/1/2014
RPL7,CUL7,104528,107170,6/1/2014
CUL7,PKM,107170,102392,6/1/2014
KRT14,OBSL1,116245,108161,6/1/2014
MDM2,PHGDH,106304,105158,6/1/2014
OBSL1,SRSF2,108161,116433,6/1/2014
KRT14,CCDC8,116245,107815,6/1/2014
MDM2,ATP5H,106304,102111,6/1/2014
CUL7,LRRC59,107170,103316,6/1/2014
MDM2,ALDH4A1,106304,104757,6/1/2014
KTN1,MDM2,110228,106304,6/1/2014
CCDC8,RPL13A,107815,100035,6/1/2014
CUL7,CSTF3,107170,112615,6/1/2014
CUL7,PHIP,107170,114816,6/1/2014
HMGA1,OBSL1,103831,108161,6/1/2014
CCDC8,NCDN,107815,105255,6/1/2014
KRT8,MDM2,109189,106304,6/1/2014
RPL14,CUL7,116499,107170,6/1/2014
CUL7,PCMT1,107170,101015,6/1/2014
SPECC1,CCDC8,105573,107815,6/1/2014
MDM2,TPM1,106304,102236,6/1/2014
HNRNPL,CUL7,115762,107170,6/1/2014
CCDC8,ABLIM1,107815,111385,6/1/2014
OBSL1,IRF2BP1,108161,104824,6/1/2014
ETFA,CUL7,112879,107170,6/1/2014
LIMA1,CCDC8,116135,107815,6/1/2014
MDM2,LAP3,106304,108578,6/1/2014
RPS3A,OBSL1,103545,108161,6/1/2014
CUL7,TXNDC5,107170,108060,6/1/2014
TPM3,MDM2,105691,106304,6/1/2014
SMARCC2,OBSL1,110852,108161,6/1/2014
MDM2,TRAP1,106304,105245,6/1/2014
OBSL1,PSIP1,108161,111887,6/1/2014
OBSL1,GTF3C1,108161,106927,6/1/2014
MDM2,TKT,106304,108371,6/1/2014
CCDC8,MCM5,107815,106061,6/1/2014
CUL7,MTHFD1,107170,105340,6/1/2014
KPNB1,CCDC8,110318,107815,6/1/2014
NOP58,CCDC8,101923,107815,6/1/2014
RPL23A,OBSL1,109849,108161,6/1/2014
CUL7,MDH2,107170,106598,6/1/2014
CUL7,BCLAF1,107170,114747,6/1/2014
CUL7,LIMA1,107170,116135,6/1/2014
FIP1L1,OBSL1,114627,108161,6/1/2014
RPL6,OBSL1,100111,108161,6/1/2014
CCDC8,MTHFD1,107815,105340,6/1/2014
