protein_name_1,protein_name_2,protein_id_1,protein_id_2,discovery date
VCAM1,NOP56,101595,109369,7/1/2012
VCAM1,PSMA1,101595,100542,7/1/2012
MNAT1,TRIM9,107426,109780,7/1/2012
VCAM1,FUS,101595,112939,7/1/2012
TRIM9,TRIM27,109780,104168,7/1/2012
VCAM1,TARDBP,101595,115502,7/1/2012
VCAM1,YBX1,101595,106757,7/1/2012
HSPD1,ITGA4,114322,113378,7/1/2012
ITGA4,RPS5,113378,106434,7/1/2012
MKRN3,TRIM23,116559,102929,7/1/2012
VCAM1,PSMD12,101595,104894,7/1/2012
RBCK1,TRIML1,108628,109581,7/1/2012
VCAM1,KRT6A,101595,116243,7/1/2012
VCAM1,HSPA9,101595,103837,7/1/2012
ITGA4,SRP9,113378,113183,7/1/2012
SQSTM1,TGM2,109751,110463,7/1/2012
RPS18,ITGA4,106798,113378,7/1/2012
ITGA4,PSMA1,113378,100542,7/1/2012
ITGA4,PRRC2C,113378,111425,7/1/2012
ITGA4,PUM1,113378,106915,7/1/2012
MYL6,ITGA4,111469,113378,7/1/2012
HIST3H3,ITGA4,115562,113378,7/1/2012
CDK1,ITGA4,107105,113378,7/1/2012
TTF1,CDKN2A,110374,108570,7/1/2012
TRIM39,TRIM21,116319,112543,7/1/2012
ITGA4,HIST1H2AC,113378,102589,7/1/2012
CCAR2,ITGA4,112984,113378,7/1/2012
ITGA4,HNRNPAB,113378,107715,7/1/2012
ITGA4,PRDX1,113378,110030,7/1/2012
VCAM1,HIST1H2BL,101595,104169,7/1/2012
ITGA4,MYL12B,113378,109437,7/1/2012
VCAM1,CBX3,101595,113738,7/1/2012
ITGA4,ILF2,113378,101498,7/1/2012
VCAM1,RPL23A,101595,109849,7/1/2012
VCAM1,SND1,101595,103924,7/1/2012
ITGA4,RAB10,113378,111798,7/1/2012
PYCR1,ITGA4,113566,113378,7/1/2012
VCAM1,ITGA5,101595,103010,7/1/2012
H2AFZ,EPC1,104124,103725,7/1/2012
RPS7,ITGA4,113343,113378,7/1/2012
CHFR,CBLC,107931,111062,7/1/2012
ITGA4,TPR,113378,111809,7/1/2012
CCT2,ITGA4,106704,113378,7/1/2012
HSPA8,ITGA4,108948,113378,7/1/2012
UBOX5,TRAIP,104834,102329,7/1/2012
ACAT1,ITGA4,110120,113378,7/1/2012
ALYREF,ITGA4,109128,113378,7/1/2012
RNF10,MDM2,102167,106304,7/1/2012
VCAM1,SARS,101595,112256,7/1/2012
SCRIB,ITGA4,101864,113378,7/1/2012
RBMX,ITGA4,110646,113378,7/1/2012
LONRF1,BRCA1,108335,108689,7/1/2012
PFN1,ITGA4,103884,113378,7/1/2012
NSUN2,ITGA4,111564,113378,7/1/2012
ITGA4,BOLA2; BOLA2B,113378,107498,7/1/2012
TRIM35,TRIM11,102349,106754,7/1/2012
TRIM65,7-Mar,109120,104320,7/1/2012
VCAM1,MEMO1,101595,113980,7/1/2012
ITGA4,HNRNPA1,113378,115647,7/1/2012
VCAM1,DBN1,101595,110625,7/1/2012
CHMP2A,ITGA4,109710,113378,7/1/2012
LMNB1,ITGA4,116387,113378,7/1/2012
VCAM1,ANXA1,101595,104951,7/1/2012
RNF14,PHF7,103246,110893,7/1/2012
ITGA4,MBNL1,113378,109632,7/1/2012
VCAM1,9-Sep,101595,101248,7/1/2012
GATA3,SOX4,112998,112131,7/1/2012
ACP1,ITGA4,112812,113378,7/1/2012
CYCS,ITGA4,113059,113378,7/1/2012
TRIM32,RNF208,107984,113799,7/1/2012
ARIH2,PHF7,113229,110893,7/1/2012
RBM4,ITGA4,102328,113378,7/1/2012
VCAM1,RBM3,101595,107502,7/1/2012
TRIM8,RNF111,114098,110292,7/1/2012
VCAM1,EEF1E1,101595,108608,7/1/2012
ITGA4,HNRNPA3,113378,108356,7/1/2012
VCAM1,CYCS,101595,113059,7/1/2012
ITGA4,EIF3E,113378,101943,7/1/2012
TRIM8,TRIM25,114098,104818,7/1/2012
VCAM1,MRPL19,101595,100299,7/1/2012
PHF7,RNF111,110893,110292,7/1/2012
ITGA4,TUBB4B,113378,106568,7/1/2012
ITGA4,NDUFS3,113378,107669,7/1/2012
PCGF6,RING1,107434,114539,7/1/2012
,HSPA5,106559,107269,7/1/2012
VCAM1,PSMD2,101595,104694,7/1/2012
RNF2,SIAH1,102894,101885,7/1/2012
VCAM1,RPL18A,101595,115230,7/1/2012
VCAM1,ARF5,101595,109343,7/1/2012
EIF4A3,ITGA4,105347,113378,7/1/2012
VCAM1,YWHAG,101595,108250,7/1/2012
RNF126,TRIM23,104618,102929,7/1/2012
CBX5,MECP2,113923,106361,7/1/2012
UPF1,ITGA4,105734,113378,7/1/2012
VCAM1,SNX3,101595,106639,7/1/2012
VCAM1,NUDC,101595,111274,7/1/2012
MDM2,TRAF5,106304,102415,7/1/2012
VCAM1,PES1,101595,100777,7/1/2012
MNAT1,RNF7,107426,105824,7/1/2012
VCAM1,GART,101595,103201,7/1/2012
CBX1,MECP2,106094,106361,7/1/2012
MCM5,ITGA4,106061,113378,7/1/2012
RPL35,ITGA4,112799,113378,7/1/2012
EPN1,ITGA4,106297,113378,7/1/2012
ITGA4,IARS,113378,113626,7/1/2012
NUP210,ITGA4,103804,113378,7/1/2012
VCAM1,TALDO1,101595,115221,7/1/2012
ITGA4,DRG1,113378,100200,7/1/2012
VCAM1,MYBBP1A,101595,100142,7/1/2012
MRPS23,ITGA4,113668,113378,7/1/2012
TRIM8,TRIM15,114098,113517,7/1/2012
VCAM1,HADHA,101595,102321,7/1/2012
VCAM1,GALK1,101595,105313,7/1/2012
ATP5O,ITGA4,114799,113378,7/1/2012
TRIM55,RNF114,105521,102853,7/1/2012
ITGA4,ILF3,113378,101497,7/1/2012
ITGA4,CLTC,113378,106373,7/1/2012
PHF7,TRIM41,110893,103606,7/1/2012
ITGA4,DNAJC7,113378,105607,7/1/2012
VCAM1,RPL32,101595,114260,7/1/2012
,NVL,106559,102993,7/1/2012
AHI1,DNM2,108754,105715,7/1/2012
ITGA4,SYK,113378,114134,7/1/2012
VCAM1,RPS26,101595,113247,7/1/2012
TRIM65,MKRN3,109120,116559,7/1/2012
TRAF6,TRIM17,113106,116440,7/1/2012
PPIH,ITGA4,109604,113378,7/1/2012
TRIM9,DTX3L,109780,105688,7/1/2012
RAB5C,ITGA4,113367,113378,7/1/2012
XRCC5,ITGA4,106516,113378,7/1/2012
ITGA4,LRRC59,113378,103316,7/1/2012
KHSRP,ITGA4,105132,113378,7/1/2012
ITGA4,TAGLN2,113378,107433,7/1/2012
DYNC1H1,ITGA4,101136,113378,7/1/2012
PAFAH1B3,ITGA4,115782,113378,7/1/2012
UTP6,WDR36,105027,101349,7/1/2012
VCAM1,HMGB2,101595,113572,7/1/2012
ITGA4,DHX15,113378,101422,7/1/2012
VCAM1,SNRPF,101595,109611,7/1/2012
EIF2S1,ITGA4,105854,113378,7/1/2012
TRIM8,RNF7,114098,105824,7/1/2012
7-Mar,RNF111,104320,110292,7/1/2012
TRIM41,TRIM17,103606,116440,7/1/2012
TTLL12,ITGA4,101859,113378,7/1/2012
ITGA4,EIF4G2,113378,112647,7/1/2012
VARS,ITGA4,104210,113378,7/1/2012
TIA1,ITGA4,100220,113378,7/1/2012
VCAM1,DECR1,101595,115564,7/1/2012
ITGA4,PARP1,113378,113437,7/1/2012
PCGF2,RBCK1,111574,108628,7/1/2012
PCGF1,TRIM55,113724,105521,7/1/2012
TTF1,UBC,110374,106138,7/1/2012
TRIM9,MDM2,109780,106304,7/1/2012
VCAM1,TUBB,101595,101677,7/1/2012
EIF3I,ITGA4,110454,113378,7/1/2012
VCAM1,MRTO4,101595,103307,7/1/2012
VCAM1,S100A7,101595,102512,7/1/2012
ITGA4,CAPZA1,113378,115160,7/1/2012
YBX1,ITGA4,106757,113378,7/1/2012
VCAM1,CCT7,101595,106711,7/1/2012
LONP1,ITGA4,108291,113378,7/1/2012
ITGA4,ALDOA,113378,116123,7/1/2012
GRB2,ITGA4,113112,113378,7/1/2012
DIMT1,ITGA4,103227,113378,7/1/2012
LYPLA2,ITGA4,113226,113378,7/1/2012
VCAM1,YES1,101595,102905,7/1/2012
HSP90AA1,TYMP,103493,107135,7/1/2012
TRIM46,RNF7,102053,105824,7/1/2012
PIK3R2,ITGA4,106673,113378,7/1/2012
RPL21,ITGA4,111881,113378,7/1/2012
VCAM1,PRRC2C,101595,111425,7/1/2012
HBA1; HBA2,ITGA4,112594,113378,7/1/2012
VPS11,BMI1,101003,111573,7/1/2012
ITGA4,RPS21,113378,108947,7/1/2012
ITGA4,CCT3,113378,101876,7/1/2012
VAPA,ITGA4,100219,113378,7/1/2012
VCAM1,RPL3,101595,100054,7/1/2012
VCAM1,HK2,101595,115508,7/1/2012
VCAM1,RPS23,101595,106794,7/1/2012
RNF111,RNF111,110292,110292,7/1/2012
NUP93,ITGA4,110606,113378,7/1/2012
RNF181,TRIM8,104242,114098,7/1/2012
VCAM1,PHF5A,101595,104026,7/1/2012
ITGA4,RAN,113378,100374,7/1/2012
VCAM1,TNPO1,101595,103083,7/1/2012
RAD18,PCGF6,110634,107434,7/1/2012
CLIC1,ITGA4,114092,113378,7/1/2012
SNRPD1,ITGA4,105355,113378,7/1/2012
VCAM1,HMGB1,101595,116394,7/1/2012
ITGA4,DDX5,113378,106274,7/1/2012
PCBP1,ITGA4,110371,113378,7/1/2012
MSL2,TRIM8,115709,114098,7/1/2012
VCAM1,SDHB,101595,113601,7/1/2012
RNF34,PHF7,108398,110893,7/1/2012
HDAC6,STUB1,104600,100319,7/1/2012
ITGA4,ENO1,113378,102426,7/1/2012
VCAM1,CHCHD3,101595,105352,7/1/2012
ITGA4,HNRNPD,113378,110427,7/1/2012
DDX3X,ITGA4,113652,113378,7/1/2012
TRIM8,BRAP,114098,111644,7/1/2012
VCAM1,ACTR3,101595,115090,7/1/2012
VCAM1,UCK2,101595,104942,7/1/2012
RAC2,ITGA4,102089,113378,7/1/2012
ITGA4,VASP,113378,103417,7/1/2012
ITGA4,TTC9C,113378,115292,7/1/2012
NUP188,ITGA4,114693,113378,7/1/2012
TRIM23,MDM2,102929,106304,7/1/2012
VCAM1,CHMP2A,101595,109710,7/1/2012
AKR7A2,ITGA4,111343,113378,7/1/2012
RBCK1,MKRN2,108628,107978,7/1/2012
VCAM1,HNRNPH3,101595,110601,7/1/2012
CFL1,ITGA4,111334,113378,7/1/2012
HNRNPA2B1,ITGA4,116341,113378,7/1/2012
LRSAM1,MKRN3,115396,116559,7/1/2012
EIF4E,ITGA4,114219,113378,7/1/2012
ITGA4,HNRNPH1,113378,110600,7/1/2012
MKRN3,PEX10,116559,107350,7/1/2012
ITGA4,IGF2BP2,113378,107186,7/1/2012
ITGA4,BUB3,113378,112822,7/1/2012
CSNK2B,ITGA4,113204,113378,7/1/2012
ITGA4,IST1,113378,106701,7/1/2012
CBLC,TRIM46,111062,102053,7/1/2012
EIF3A,ITGA4,105640,113378,7/1/2012
VCAM1,SRSF1,101595,103718,7/1/2012
ITGA4,MCM2,113378,101622,7/1/2012
VCAM1,NQO1,101595,101568,7/1/2012
EIF4A1,ITGA4,105948,113378,7/1/2012
PRKDC,ITGA4,115196,113378,7/1/2012
ITGA4,RSL1D1,113378,110361,7/1/2012
TRAF5,RNF111,102415,110292,7/1/2012
VCAM1,ERLIN1,101595,111885,7/1/2012
ITGA4,PSMA7,113378,107232,7/1/2012
HK2,ITGA4,115508,113378,7/1/2012
ITGA4,AP2S1,113378,107663,7/1/2012
RPL23A,ITGA4,109849,113378,7/1/2012
NSMCE2,RAD21,102335,113188,7/1/2012
NPM1,ITGA4,109914,113378,7/1/2012
VCAM1,ANKHD1,101595,100860,7/1/2012
ITGA4,G3BP1,113378,105874,7/1/2012
LARP1,ITGA4,106093,113378,7/1/2012
TRIM5,TRIM32,105543,107984,7/1/2012
RNF32,MNAT1,102687,107426,7/1/2012
VCAM1,SEC24C,101595,106702,7/1/2012
ITGA4,KRT18,113378,109192,7/1/2012
VCAM1,PPID,101595,104294,7/1/2012
VCAM1,TXN,101595,108825,7/1/2012
ITGA4,GMPS,113378,105840,7/1/2012
RNF32,TRIM74,102687,102840,7/1/2012
NDUFA2,ITGA4,110266,113378,7/1/2012
ITGA4,PRDX2,113378,106043,7/1/2012
TRIM27,TRIM21,104168,112543,7/1/2012
ITGA4,CD2AP,113378,109696,7/1/2012
VCAM1,RFC4,101595,104156,7/1/2012
AP2A1,ITGA4,106046,113378,7/1/2012
VCAM1,IGF2BP2,101595,107186,7/1/2012
VCAM1,RPL19,101595,115449,7/1/2012
VCAM1,PTGES3,101595,114589,7/1/2012
ITGA4,ARCN1,113378,110798,7/1/2012
TRIM46,MDM4,102053,109384,7/1/2012
BRCA1,TRIM74,108689,102840,7/1/2012
IPO5,ITGA4,103500,113378,7/1/2012
MRPL43,ITGA4,114466,113378,7/1/2012
ITGA4,EEF2,113378,104771,7/1/2012
VCAM1,PSMD13,101595,115746,7/1/2012
RNF10,TRIM26,102167,110965,7/1/2012
ITGA4,YARS,113378,110862,7/1/2012
CHD4,ITGA4,108804,113378,7/1/2012
RPS6,ITGA4,109848,113378,7/1/2012
ITGA4,SNRNP200,113378,107359,7/1/2012
H2AFZ,EP400,104124,116194,7/1/2012
VCAM1,SRP9,101595,113183,7/1/2012
CNBP,ITGA4,112253,113378,7/1/2012
ACTB,ITGA4,112552,113378,7/1/2012
VCAM1,KIF2C,101595,102435,7/1/2012
VCAM1,RPL28,101595,111882,7/1/2012
RPS28,ITGA4,113248,113378,7/1/2012
ITGA4,RPS13,113378,111080,7/1/2012
LDHA,ITGA4,109410,113378,7/1/2012
VCAM1,WUGSC:H_RG054D04.1,101595,115600,7/1/2012
SNRPD3,ITGA4,105353,113378,7/1/2012
VCAM1,RPL24,101595,113721,7/1/2012
ITGA4,PHB,113378,115933,7/1/2012
ITGA4,KRT9,113378,115056,7/1/2012
RCC1,ITGA4,107645,113378,7/1/2012
DZIP3,BIRC2,116321,114328,7/1/2012
VCAM1,SMCHD1,101595,103993,7/1/2012
VCAM1,PFDN2,101595,114345,7/1/2012
NQO1,ITGA4,101568,113378,7/1/2012
ITGA4,SRM,113378,105653,7/1/2012
RNF41,TRIM8,108425,114098,7/1/2012
ITGA4,VCP,113378,111658,7/1/2012
UBOX5,TRIM23,104834,102929,7/1/2012
ITGA4,RPL5,113378,111880,7/1/2012
VCAM1,RPL10,101595,113535,7/1/2012
ITGA4,ACTG1,113378,109473,7/1/2012
ITGA4,RPS8,113378,115433,7/1/2012
PHB2,ITGA4,101835,113378,7/1/2012
ITGA4,UBE2M,113378,102662,7/1/2012
ITGA4,CACYBP,113378,103102,7/1/2012
ITGA4,PSMA3,113378,100544,7/1/2012
SDCBP,ITGA4,109370,113378,7/1/2012
TRIM47,TRIM8,102884,114098,7/1/2012
EIF3K,ITGA4,111216,113378,7/1/2012
ITGA4,NAA15,113378,109700,7/1/2012
VCAM1,GOLGA7,101595,100403,7/1/2012
VCAM1,SDHA,101595,113220,7/1/2012
ITGA4,SDHB,113378,113601,7/1/2012
,HSP90AB1,106559,111698,7/1/2012
DDX39B,ITGA4,100037,113378,7/1/2012
VCAM1,GNB1,101595,114111,7/1/2012
VCAM1,ARL2,101595,102931,7/1/2012
PDHA1,ITGA4,103919,113378,7/1/2012
VCAM1,APOE,101595,115003,7/1/2012
TRIM43,TRIM27,105016,104168,7/1/2012
VCAM1,GTF2B,101595,114541,7/1/2012
MKRN3,TRIM34,116559,104908,7/1/2012
CHFR,RNF125,107931,103577,7/1/2012
NAPA,ITGA4,110113,113378,7/1/2012
ITGA4,HIST2H3A; HIST2H3C; HIST2H3D,113378,104172,7/1/2012
VCAM1,ALDH18A1,101595,110567,7/1/2012
VCAM1,SNRPD3,101595,105353,7/1/2012
XPO1,ITGA4,111964,113378,7/1/2012
TRIM31,MNAT1,109241,107426,7/1/2012
KRT8,ITGA4,109189,113378,7/1/2012
PABPC4,ITGA4,115410,113378,7/1/2012
ITGA4,RPL36,113378,109839,7/1/2012
LDHB,ITGA4,115146,113378,7/1/2012
VCAM1,CRKL,101595,114440,7/1/2012
ARF1,ITGA4,106217,113378,7/1/2012
CSNK1D,KDR,109479,111412,7/2/2012
CUL1,KDR,111823,111412,7/2/2012
FGF12,SCN1A,105491,113752,7/3/2012
SCN5A,FGF13,116121,101400,7/3/2012
SCN5A,FGF12,116121,105491,7/3/2012
SIRT7,ELK4,111147,104630,7/5/2012
TWIST1,DNMT3B,105495,100898,7/5/2012
HRAS,PIK3CD,110859,114985,7/5/2012
TWIST1,HDAC1,105495,109208,7/5/2012
PLVAP,NRP1,112433,110448,7/5/2012
SKP2,SKP2,111049,111049,7/6/2012
SKP2,KPNA5,111049,101392,7/6/2012
PPP2R2A,ANKLE2,114790,113232,7/6/2012
UBE2V2,RNF8,111016,110969,7/6/2012
TP53BP1,VRK1,106658,110554,7/6/2012
SKP2,SIRT6,111049,109428,7/6/2012
SKP2,SIRT3,111049,107238,7/6/2012
KPNA6,CDKN1B,107353,115395,7/6/2012
SKP2,SIRT4,111049,100401,7/6/2012
MET,KDR,109976,111412,7/10/2012
SLC14A1,SLC14A1,107380,107380,7/10/2012
KMT2A,AR,101061,114547,7/12/2012
FANCC,CTNNB1,107452,111577,7/12/2012
KDM6A,AR,115699,114547,7/12/2012
ASH2L,AR,112599,114547,7/12/2012
CTNNB1,FANCG,111577,113222,7/12/2012
CTNNB1,FANCA,111577,110994,7/12/2012
GNAQ,RARA,100901,114548,7/12/2012
AR,ASXL1,114547,113591,7/12/2012
AR,KMT2D,114547,100318,7/12/2012
MMS19,BAG5,114699,111247,7/13/2012
AP2B1,MMS19,100415,114699,7/13/2012
POLD2,MMS19,107959,114699,7/13/2012
DUSP9,MMS19,113125,114699,7/13/2012
MMS19,RAF1,114699,103651,7/13/2012
MMS19,TMEM43,114699,105108,7/13/2012
MMS19,DNA2,114699,108196,7/13/2012
MMS19,DST,114699,116012,7/13/2012
MMS19,PRPF3,114699,113435,7/13/2012
MMS19,GRK6,114699,116091,7/13/2012
ZNF318,MMS19,101936,114699,7/13/2012
MMS19,HLA-A,114699,105212,7/13/2012
ELP2,MMS19,111550,114699,7/13/2012
MMS19,POLE,114699,104662,7/13/2012
MMS19,WNK1,114699,110280,7/13/2012
MMS19,SMCR8,114699,111021,7/13/2012
SLC3A2,MMS19,100405,114699,7/13/2012
CTU2,MMS19,102331,114699,7/13/2012
PPP1R10,MMS19,110993,114699,7/13/2012
MMS19,EIF2S1,114699,105854,7/13/2012
MMS19,XPO5,114699,100997,7/13/2012
NUP35,MMS19,111438,114699,7/13/2012
CDK17,MMS19,100022,114699,7/13/2012
MON2,MMS19,112294,114699,7/13/2012
QSOX2,MMS19,109345,114699,7/13/2012
SMARCD1,MMS19,108068,114699,7/13/2012
SMC3,MMS19,101471,114699,7/13/2012
SLFN11,MMS19,107729,114699,7/13/2012
MMS19,MAK16,114699,107786,7/13/2012
MMS19,MBD3,114699,110696,7/13/2012
KPNA2,MMS19,110088,114699,7/13/2012
MMS19,ZNF536,114699,110376,7/13/2012
MMS19,SNRPB2,114699,111910,7/13/2012
MMS19,SPC25,114699,112457,7/13/2012
MMS19,NARF,114699,101455,7/13/2012
MMS19,EIF3M,114699,115280,7/13/2012
MSL1,MMS19,100337,114699,7/13/2012
MMS19,SHKBP1,114699,104587,7/13/2012
MMS19,DPH2,114699,100684,7/13/2012
MMS19,RPN2,114699,111639,7/13/2012
CIAO1,NARFL,115301,104105,7/13/2012
MMS19,GNL2,114699,104278,7/13/2012
HIPK2,HIST2H2BE,109953,107407,7/13/2012
EDEM1,MMS19,106538,114699,7/13/2012
HSD17B12,MMS19,114959,114699,7/13/2012
MMS19,ELP5,114699,101109,7/13/2012
SLC25A11,MMS19,115672,114699,7/13/2012
FRYL,MMS19,116580,114699,7/13/2012
MMS19,GEMIN2,114699,106072,7/13/2012
FMNL3,MMS19,108262,114699,7/13/2012
GPANK1,MMS19,108097,114699,7/13/2012
FMNL2,MMS19,112250,114699,7/13/2012
MMS19,NARFL,114699,104105,7/13/2012
TYW1,MMS19,100909,114699,7/13/2012
MMS19,ARF1,114699,106217,7/13/2012
MMS19,AP2A1,114699,106046,7/13/2012
ALDH3A2,MMS19,105829,114699,7/13/2012
MMS19,ELP3,114699,103377,7/13/2012
MMS19,APOBEC3C,114699,111338,7/13/2012
IRAK1,MMS19,110648,114699,7/13/2012
MMS19,DICER1,114699,103514,7/13/2012
MMS19,DHCR7,114699,108351,7/13/2012
FAM96B,MMS19,107966,114699,7/13/2012
MMS19,LARP4B,114699,106541,7/13/2012
MMS19,GTF2E2,114699,112469,7/13/2012
HDAC6,MMS19,104600,114699,7/13/2012
MMS19,EIF2S2,114699,101711,7/13/2012
MMS19,GEMIN6,114699,103395,7/13/2012
ELP4,MMS19,109866,114699,7/13/2012
MMS19,GEMIN8,114699,109755,7/13/2012
PRIM1,MMS19,113817,114699,7/13/2012
XPO1,MMS19,111964,114699,7/13/2012
MMS19,LTN1,114699,102594,7/13/2012
HLA-C,MMS19,109964,114699,7/13/2012
MMS19,ABCE1,114699,111512,7/13/2012
PIGS,MMS19,105102,114699,7/13/2012
MMS19,ABCD3,114699,101843,7/13/2012
ADD1,MMS19,104962,114699,7/13/2012
TOP3B,MMS19,114542,114699,7/13/2012
MMS19,KIF4A,114699,115670,7/13/2012
MMS19,CNP,114699,114707,7/13/2012
MMS19,EIF5B,114699,113371,7/13/2012
IKBKAP,MMS19,110986,114699,7/13/2012
MMS19,CSE1L,114699,107422,7/13/2012
CDIPT,MMS19,113618,114699,7/13/2012
MMS19,MRPL40,114699,108671,7/13/2012
MMS19,KCTD3,114699,108406,7/13/2012
MMS19,RANGAP1,114699,112793,7/13/2012
MMS19,ILVBL,114699,104061,7/13/2012
MTUS1,MMS19,100742,114699,7/13/2012
MMS19,RBBP6,114699,105152,7/13/2012
DDX52,MMS19,109354,114699,7/13/2012
MMS19,EIF3K,114699,111216,7/13/2012
MMS19,EYA2,114699,115871,7/13/2012
GLRX3,MMS19,101805,114699,7/13/2012
FMNL1,MMS19,110269,114699,7/13/2012
PRPSAP1,MMS19,103766,114699,7/13/2012
MMS19,MLH1,114699,100700,7/13/2012
MMS19,CTU1,114699,114292,7/13/2012
MMS19,ARL1,114699,100018,7/13/2012
MMS19,RTEL1,114699,111631,7/13/2012
MMS19,ABCF1,114699,104888,7/13/2012
SCAF4,MMS19,103557,114699,7/13/2012
MMS19,WDR41,114699,106591,7/13/2012
MMS19,PRPF6,114699,104197,7/13/2012
ALDH4A1,ALDH4A1,104757,104757,7/13/2012
RANBP2,MMS19,108515,114699,7/13/2012
MSL2,MMS19,115709,114699,7/13/2012
MMS19,WDR36,114699,101349,7/13/2012
MMS19,POLD1,114699,113839,7/13/2012
MMS19,POLA2,114699,103360,7/13/2012
MMS19,DCP2,114699,111067,7/13/2012
MAGED2,MMS19,113192,114699,7/13/2012
RBMXL3,MMS19,116613,114699,7/13/2012
MMS19,USP39,114699,106952,7/13/2012
MMS19,PWP2,114699,103266,7/13/2012
ARF3,MMS19,102950,114699,7/13/2012
MMS19,ATP1A1,114699,104896,7/13/2012
MMS19,MUTYH,114699,105597,7/13/2012
NEDD4,RAC1,108146,104701,7/15/2012
INPP5D,CD2AP,108393,109696,7/15/2012
INPP5D,CBL,108393,107136,7/15/2012
DVL1,NEDD4,116353,108146,7/15/2012
MACF1,RAB21,102128,106997,7/17/2012
KIF5A,ANKRD27,110628,105960,7/17/2012
KIF5C,ANKRD27,101967,105960,7/17/2012
GOLGA4,ANKRD27,105208,105960,7/17/2012
BHLHE41,HIF1A,108649,102040,7/19/2012
PSMA4,HIF1A,100545,102040,7/19/2012
BRE,SUMO2,100025,102300,7/20/2012
BRCC3,SUMO2,111310,102300,7/20/2012
JADE1,NPHP4,102462,100120,7/20/2012
FAM175A,SUMO2,111598,102300,7/20/2012
CRY1,USP2,112547,107990,7/20/2012
ZBP1,RIPK1,106417,109207,7/20/2012
SIN3A,STAT3,111852,114621,7/24/2012
TNPO1,FUS,103083,112939,7/24/2012
CDK3,CDK5R1,112287,113656,7/27/2012
CDK4,CDK5R1,112005,113656,7/27/2012
CDK6,CDK5R1,100127,113656,7/27/2012
OTUB1,UBE2V2,116617,111016,7/27/2012
PAK1,BRSK1,103174,101370,7/27/2012
FZR1,CDK5,109668,100020,7/27/2012
LRFN4,HSPA9,104992,103837,7/30/2012
LRFN4,NCK2,104992,109707,7/30/2012
LRFN4,YWHAH,104992,104048,7/30/2012
LRFN4,CTNNAL1,104992,116164,7/30/2012
LRFN4,MPDZ,104992,115043,7/30/2012
LRFN4,FASN,104992,114802,7/30/2012
LRFN4,YWHAE,104992,103095,7/30/2012
LRFN4,SNX27,104992,116196,7/30/2012
LRFN4,DDX1,104992,103911,7/30/2012
DMKN,HSPA5,103991,107269,7/30/2012
ST14,IGFBP7,103630,102180,7/30/2012
LRFN4,HSPA8,104992,108948,7/30/2012
LRFN4,MPP5,104992,112081,7/30/2012
LRFN4,CAD,104992,116277,7/30/2012
LRFN4,UTRN,104992,108149,7/30/2012
LRFN4,PRMT1,104992,106128,7/30/2012
LRFN4,YWHAG,104992,108250,7/30/2012
MDM2,PSMA6,106304,115586,7/30/2012
LRFN4,PTPN13,104992,109508,7/30/2012
LRFN4,PPP2CA,104992,113865,7/30/2012
EIF4EBP3,RPA2,103895,101410,7/30/2012
CTNNB1,PXN,111577,116548,7/30/2012
LRFN4,NCK1,104992,106322,7/30/2012
LRFN4,GOPC,104992,104408,7/30/2012
PRKACA,SRSF7,101383,101483,7/30/2012
KCNMB2,KCNMA1,111408,102636,7/30/2012
LRFN4,YWHAB,104992,110604,7/30/2012
MDM2,PSMB6,106304,101932,7/30/2012
LRFN4,PPP2R1A,104992,115272,7/30/2012
LRFN4,PPP2CB,104992,112889,7/30/2012
LRFN4,YWHAZ,104992,111046,7/30/2012
MDM2,PSMA8,106304,113014,7/30/2012
LRFN4,YWHAQ,104992,109161,7/30/2012
DRD3,COPG1,106010,105246,7/31/2012
ARCN1,DRD3,110798,106010,7/31/2012
COPB1,DRD3,110731,106010,7/31/2012
TRIM22,EIF4E,113703,114219,8/1/2012
NOSTRIN,FGFR1,102785,101160,8/1/2012
HNRNPR,WHSC1,113436,111751,8/1/2012
WHSC1,POP1,111751,109292,8/1/2012
PRPF6,WHSC1,104197,111751,8/1/2012
ZBTB7B,HDAC4,109381,111662,8/1/2012
WWP2,UBE2K,106988,102661,8/1/2012
ILF3,HIST1H1E,101497,109223,8/1/2012
HEMGN,MCM3,100482,104239,8/1/2012
HEMGN,SP100,100482,107987,8/1/2012
CDC5L,WHSC1,102316,111751,8/1/2012
NONO,WHSC1,114965,111751,8/1/2012
WHSC1,GNL3,111751,116395,8/1/2012
HADHA,WHSC1,102321,111751,8/1/2012
WHSC1,POLR1A,111751,115093,8/1/2012
LMNB1,WHSC1,116387,111751,8/1/2012
WHSC1,PLRG1,111751,106027,8/1/2012
TOP2B,WHSC1,111170,111751,8/1/2012
CTNNB1,ELAVL1,111577,112400,8/1/2012
WHSC1,NOP56,111751,109369,8/1/2012
WHSC1,HP1BP3,111751,115816,8/1/2012
CENPJ,TNKS,104113,114236,8/1/2012
NCOR1,CSNK2A1,106442,110721,8/1/2012
UBE3A,NEURL4,109720,108282,8/1/2012
HEMGN,FBL,100482,110725,8/1/2012
ITCH,UBE2J2,109215,105420,8/1/2012
DHX9,NCL,115481,113886,8/1/2012
ZBTB7B,HDAC5,109381,114955,8/1/2012
HEMGN,UBTF,100482,108735,8/1/2012
RUVBL2,WHSC1,107631,111751,8/1/2012
RAC1,NOSTRIN,104701,102785,8/1/2012
CTNNB1,FERMT2,111577,106255,8/1/2012
RPS2,ILF3,102724,101497,8/1/2012
