protein_name_1,protein_name_2,protein_id_1,protein_id_2,discovery date
REM1,YWHAZ,116563,111046,8/15/1999
REM1,YWHAE,116563,103095,8/15/1999
REM1,YWHAQ,116563,109161,8/15/1999
VCAM1,ITGAD,101595,113213,8/15/1999
REM1,YWHAH,116563,104048,8/15/1999
CPLX2,STX1A,104208,101479,8/16/1999
CBL,SLA,107136,108446,8/17/1999
SLA,ZAP70,108446,114135,8/17/1999
SLA,CD247,108446,113203,8/17/1999
LAT,SLA,111182,108446,8/17/1999
BLK,UBE3A,115130,109720,8/17/1999
LCK,UBE3A,100170,109720,8/17/1999
SLA,SYK,108446,114134,8/17/1999
REST,RCOR1,106285,102086,8/17/1999
CNGB1,ABCA4,108305,102403,8/19/1999
MAZ,CSNK2A1,111392,110721,8/19/1999
BCL2L1,PSEN1,101535,114505,8/20/1999
MRAS,MLLT4,102923,103543,8/20/1999
PRKCD,STAT3,110746,114621,8/20/1999
GRB7,PTK2,101006,100504,8/20/1999
NEDD4,GRB10,108146,101795,8/20/1999
PSEN2,BCL2L1,107441,101535,8/20/1999
PAX5,RUNX1,115226,107201,8/27/1999
GADD45G,CDKN1A,106227,113330,8/27/1999
TUB,ABL1,107907,104641,8/27/1999
NEDD9,PXN,103217,116548,8/27/1999
GADD45G,PCNA,106227,111379,8/27/1999
PLCG1,TUB,101146,107907,8/27/1999
APBA1,CACNA1B,105140,100323,8/27/1999
TUB,JAK2,107907,103401,8/27/1999
TOP1,TP53,109181,114765,8/31/1999
NCOR1,HTT,106442,105787,9/1/1999
POLR2A,MCM7,108908,106062,9/1/1999
TP53,JMY,114765,112501,9/1/1999
DAB1,APLP1,113767,111837,9/1/1999
TRIP4,NCOA1,113453,108625,9/1/1999
POLR2A,MCM2,108908,101622,9/1/1999
JMY,EP300,112501,101265,9/1/1999
PIK3R1,SRC,105291,107525,9/1/1999
AR,NCOA2,114547,109743,9/1/1999
TRIP4,ESR1,113453,102503,9/1/1999
MCM3,TCEA1,104239,103404,9/1/1999
CTNNB1,EZR,111577,109772,9/1/1999
PAK1,LIMK1,103174,113879,9/1/1999
MCM3,POLR2A,104239,108908,9/1/1999
SPTBN1,GRIA2,107690,101431,9/1/1999
SRC,ESR1,107525,102503,9/1/1999
GTF2A2,POLR2A,104179,108908,9/1/1999
MBD2,RBBP4,105256,106420,9/1/1999
NR5A1,GTF2B,105879,114541,9/1/1999
SKI,SMAD2,108796,111220,9/1/1999
SRC,THRB,107525,105780,9/1/1999
GRIA2,SPTAN1,101431,108089,9/1/1999
MCM2,TCEA1,101622,103404,9/1/1999
EP300,TRIP4,101265,113453,9/1/1999
NFKB1,IKBKB,105528,104565,9/1/1999
TRIP4,CREBBP,113453,107061,9/1/1999
GPR143,GNAI1,100938,115845,9/1/1999
SUCLG2,GPR143,112439,100938,9/1/1999
EZR,CDH1,109772,107212,9/1/1999
XRCC6,CD40,115541,115912,9/1/1999
SRC,TRIP4,107525,113453,9/1/1999
PDZK1,ABCC2,107160,113258,9/1/1999
IRF1,EP300,108455,101265,9/1/1999
XRCC5,CD40,106516,115912,9/1/1999
DAB1,APLP2,113767,108209,9/1/1999
SHD,TRIP4,105838,113453,9/1/1999
TCEA1,MCM5,103404,106061,9/1/1999
APP,DAB1,104269,113767,9/1/1999
GTF2H1,POLR2A,109690,108908,9/1/1999
RARA,TRIP4,114548,113453,9/1/1999
PDPK1,PDPK1,106474,106474,9/1/1999
GTF2F2,HTATSF1,105393,103356,9/1/1999
NR5A1,JUN,105879,100991,9/1/1999
SRC,RARA,107525,114548,9/1/1999
SUFU,GLI1,109088,102080,9/1/1999
TAL1,EP300,104008,101265,9/2/1999
STOM,RUVBL2,112375,107631,9/3/1999
CSTF1,POLR1A,110244,115093,9/3/1999
EP300,STAT2,101265,111602,9/3/1999
CSTF2,BRCA1,105227,108689,9/3/1999
PCNA,BARD1,111379,107714,9/3/1999
PCNA,CSTF1,111379,110244,9/3/1999
PRKDC,ATM,115196,115411,9/3/1999
MCM7,CDC6,106062,115681,9/3/1999
POLR1A,BARD1,115093,107714,9/3/1999
MCM3,CDC6,104239,115681,9/3/1999
FGFR1,CRK,101160,114441,9/3/1999
CSTF1,BARD1,110244,107714,9/3/1999
BARD1,CSTF2,107714,105227,9/3/1999
RUVBL1,STOM,111275,112375,9/3/1999
NCOA3,EP300,110073,101265,9/3/1999
RUVBL2,RUVBL1,107631,111275,9/3/1999
KAT2B,KAT2B,108390,108390,9/3/1999
BUB1B,ANAPC7,115999,101044,9/6/1999
SYNRG,AP1G2,101086,112331,9/6/1999
BUB1B,CDC27,115999,109903,9/6/1999
MVP,PARP4,112209,115012,9/6/1999
CDC16,BUB1B,107992,115999,9/6/1999
PIK3R1,CTNNB1,105291,111577,9/6/1999
GDI2,RAB5A,108470,112379,9/7/1999
GDI2,RAB2A,108470,116168,9/7/1999
GDI2,RAB4A,108470,108057,9/7/1999
GDI2,RAB8A,108470,103805,9/7/1999
GDI2,RAB9A,108470,109079,9/7/1999
DLG4,PTPRG,114692,115946,9/8/1999
CSF2RB,GNB2L1,104297,101461,9/9/1999
PEBP1,MAPK1,101643,108691,9/9/1999
PTPRE,GRB2,103612,113112,9/9/1999
CSF2RB,PRKCB,104297,107209,9/9/1999
ROR1,NGF,104115,102247,9/9/1999
CD1D,PTPRC,108217,111903,9/10/1999
RANBP2,KPNA1,108515,110086,9/10/1999
ARL3,PDE6D,102930,112639,9/10/1999
TCF19,NGFR,102742,109556,9/14/1999
CCR5,CCL13,107601,105605,9/15/1999
IL16,KCND2,100287,102668,9/15/1999
KCNJ1,IL16,114801,100287,9/15/1999
CASP1,CASP4,100357,107561,9/15/1999
CCL2,CCR5,103530,107601,9/15/1999
KCNJ4,IL16,102500,100287,9/15/1999
GRIN2A,IL16,103587,100287,9/15/1999
GRIN2D,IL16,107311,100287,9/15/1999
KCNJ2,IL16,113760,100287,9/15/1999
CRKL,GRB2,114440,113112,9/15/1999
GORASP2,GOLGA2,102556,106415,9/15/1999
IL16,KCNJ10,100287,109785,9/15/1999
HDAC4,MEF2A,111662,106056,9/15/1999
MEF2A,HDAC9,106056,109005,9/15/1999
YWHAZ,CSF2RB,111046,104297,9/15/1999
CCR5,CCL11,107601,102057,9/15/1999
CCNE1,CUL3,115243,111815,9/15/1999
IL16,KCNJ15,100287,103930,9/15/1999
CCL7,CCR5,109069,107601,9/15/1999
IL16,GRIN2B,100287,112692,9/15/1999
BMP1,CHRD,113026,109956,9/15/1999
KIT,CLTC,115140,106373,9/15/1999
IL16,GRIN2C,100287,101762,9/15/1999
HDAC9,HDAC1,109005,109208,9/15/1999
RELA,TP53BP2,116233,107580,9/16/1999
REL,RELA,100757,116233,9/16/1999
RB1,CDKN1C,101623,105837,9/16/1999
CDC27,ANAPC10,109903,108271,9/16/1999
RB1,CDKN1A,101623,113330,9/16/1999
EPS8,SOS1,109511,114975,9/16/1999
ABI1,SOS1,109997,114975,9/16/1999
PABPC1,PABPC1,105088,105088,9/17/1999
POU2F2,ESR1,101258,102503,9/17/1999
CLK1,PTPN1,110173,109850,9/17/1999
THRA,POU2F1,105778,103433,9/17/1999
GNB2L1,PRKCB,101461,107209,9/17/1999
PGR,POU2F2,101624,101258,9/17/1999
CLK2,PTPN1,114510,109850,9/17/1999
POU2F1,ESR1,103433,102503,9/17/1999
POU2F1,PGR,103433,101624,9/17/1999
POU2F1,RARA,103433,114548,9/17/1999
SELP,GP1BA,113885,101596,9/20/1999
KIF5A,KLC2,110628,106344,9/20/1999
DOK2,EGFR,106640,112630,9/23/1999
EPHA8,FYN,112907,109836,9/23/1999
CCR3,CCL26,102055,115027,9/24/1999
RAD23A,PSMD4,108093,111074,9/24/1999
RAD23B,PSMD4,105782,111074,9/24/1999
PIK3R1,PTPN6,105291,109783,9/24/1999
PRKCH,VHL,105297,112703,9/24/1999
SHB,PLCG1,105382,101146,9/24/1999
RELA,FOS,116233,106563,9/24/1999
LAT,SHB,111182,105382,9/24/1999
RPL5,RPL5,111880,111880,9/24/1999
PSMC5,RAD23B,102644,105782,9/24/1999
RPL5,CSNK2A1,111880,110721,9/24/1999
PRKCZ,VHL,109176,112703,9/24/1999
SRP54,SRP54,116172,116172,9/24/1999
PPP1R9A,PPP1CA,110479,109498,9/28/1999
MAPK8IP1,MAPK8IP1,105821,105821,10/1/1999
RBL1,HDAC3,115645,115341,10/1/1999
CDC42EP3,CDC42EP3,107013,107013,10/1/1999
MAPK9,MAPK8IP2,111089,112205,10/1/1999
MAPK8IP2,MAP3K10,112205,100947,10/1/1999
PSMB1,PSEN1,112666,114505,10/1/1999
STAT2,STAT6,111602,100816,10/1/1999
CRP,C1QA,108701,108705,10/1/1999
MAP3K11,MAPK8IP2,103388,112205,10/1/1999
UBE2I,TCF3,105209,101412,10/1/1999
PSEN1,ETFA,114505,112879,10/1/1999
SMAD9,SMAD9,111088,111088,10/1/1999
BMP6,ACVR2A,109596,110253,10/1/1999
NCOA6,BCL3,111192,115766,10/1/1999
GTF2F1,HNRNPU,112170,103064,10/1/1999
TSG101,NR3C1,115385,109148,10/1/1999
HDAC2,RBL1,114007,115645,10/1/1999
STAT3,JUN,114621,100991,10/1/1999
NR3C1,HSPD1,109148,114322,10/1/1999
BCL3,EP300,115766,101265,10/1/1999
NEDD4,POLR2A,108146,108908,10/1/1999
HDAC3,RB1,115341,101623,10/1/1999
NR3C1,NCOA4,109148,102813,10/1/1999
HMGB1,RAG1,116394,105147,10/1/1999
CXCR4,JAK2,108167,103401,10/1/1999
EEA1,RAB5B,113655,111799,10/1/1999
SH2D1B,SLAMF1,106170,101562,10/1/1999
BLNK,BTK,112813,103269,10/1/1999
SF3B1,SF3B3,111426,104702,10/1/1999
TRIM27,EIF3E,104168,101943,10/1/1999
EIF3E,EIF3C,101943,105609,10/1/1999
PLXNC1,SEMA7A,110943,102781,10/1/1999
CRP,CFH,108701,102421,10/1/1999
LGALS1,CD7,114620,106115,10/1/1999
CDC42EP3,RHOQ,107013,116186,10/1/1999
FOS,BCL3,106563,115766,10/1/1999
MAPK8IP1,MAPK8IP2,105821,112205,10/1/1999
MAPK8IP1,MAP3K11,105821,103388,10/1/1999
TLN1,ITGB3,109958,102702,10/1/1999
CDC42EP2,RHOQ,103413,116186,10/1/1999
ARL6,ARL6IP4,101530,114123,10/1/1999
POLR2A,HNRNPU,108908,103064,10/1/1999
MAPK8IP1,MAP3K10,105821,100947,10/1/1999
MED14,NR3C1,101448,109148,10/1/1999
EYA2,SIX4,115871,102592,10/1/1999
ATOX1,ATP7B,100026,112345,10/1/1999
CDC42EP5,CDC42,116215,110613,10/1/1999
ARL6,ARL6IP5,101530,105857,10/1/1999
RELN,VLDLR,109786,115526,10/1/1999
ARL6,ARL6IP1,101530,109933,10/1/1999
SOCS1,MPL,102187,110489,10/1/1999
JAK3,CXCR4,101659,108167,10/1/1999
RBL1,RB1,115645,101623,10/1/1999
UBC,NFKBIB,106138,113452,10/1/1999
RXRA,SRC,101747,107525,10/1/1999
PPP1R15A,KMT2A,111722,101061,10/1/1999
CXCR4,PTPN6,108167,109783,10/1/1999
BMPR1A,BMP6,111063,109596,10/1/1999
MAPK8IP2,MAP2K7,112205,113622,10/1/1999
MAPK8IP1,MAP3K12,105821,111552,10/1/1999
MYT1,PIN1,102748,101194,10/1/1999
SF3B1,SF3B2,111426,114383,10/1/1999
UBC,PSEN1,106138,114505,10/1/1999
HNRNPU,CDK7,103064,103550,10/1/1999
BMP6,ACVR2B,109596,105958,10/1/1999
STAT1,JUN,100815,100991,10/1/1999
PPP1R15A,SMARCB1,111722,116527,10/1/1999
MED1,NR3C1,101169,109148,10/1/1999
STAT6,IFNAR1,100816,109745,10/1/1999
KIF23,ARF3,106141,102950,10/1/1999
BRD8,RXRA,102042,101747,10/1/1999
ATP7A,ATOX1,104810,100026,10/1/1999
FGFR4,FGF19,109324,108636,10/1/1999
NR3C1,ARPC5,109148,115109,10/1/1999
ARL6IP6,ARL6,113155,101530,10/1/1999
ATL2,ARL6,114242,101530,10/1/1999
ACTR1A,NUMA1,100180,105525,10/1/1999
TNFSF10,TNFSF10,101646,101646,10/1/1999
MAPK8IP1,MAP2K7,105821,113622,10/1/1999
TP53,HDAC1,114765,109208,10/1/1999
ARL6,SEC61B,101530,113589,10/1/1999
BCL3,NCOA1,115766,108625,10/1/1999
RAF1,MRAS,103651,102923,10/1/1999
SKP1,FBXL2,100881,116230,10/1/1999
SF3B3,SF3B2,104702,114383,10/1/1999
BTRC,NFKBIB,100198,113452,10/1/1999
NR3C1,RAN,109148,100374,10/1/1999
KMT2A,SMARCB1,101061,116527,10/1/1999
BMPR2,BMP6,116066,109596,10/1/1999
MAPK8IP2,MAPK8IP2,112205,112205,10/1/1999
SMAD9,SMAD4,111088,101994,10/1/1999
JUN,BCL3,100991,115766,10/1/1999
MAP3K12,MAPK8IP2,111552,112205,10/1/1999
TSG101,THRB,115385,105780,10/1/1999
REST,SIN3A,106285,111852,10/1/1999
UBC,NFKBIE,106138,109212,10/1/1999
NFKBIE,BTRC,109212,100198,10/1/1999
SMAD3,CREBBP,102508,107061,10/1/1999
NRP1,SEMA3A,110448,100082,10/1/1999
CDC42,CDC42EP2,110613,103413,10/1/1999
LGALS1,CD4,114620,107050,10/1/1999
REST,HDAC1,106285,109208,10/1/1999
SIN3A,TP53,111852,114765,10/1/1999
TANK,TANK,111870,111870,10/1/1999
SIX5,EYA3,110400,112407,10/1/1999
CSNK2A1,PAFAH1B1,110721,104157,10/1/1999
PSEN1,RPL10,114505,113535,10/4/1999
RNF7,CSNK2A1,105824,110721,10/5/1999
CSNK2B,RNF7,113204,105824,10/5/1999
BCHE,BCHE,106119,106119,10/5/1999
MAP2K6,MAPK1,109016,108691,10/5/1999
COLQ,BCHE,115644,106119,10/5/1999
CDK1,SFN,107105,110603,10/7/1999
PAX6,EP300,103484,101265,10/8/1999
CBL,UBE2D2,107136,104625,10/8/1999
KALRN,GNB1,108939,105262,10/8/1999
MCF2,GNB1,108457,105262,10/8/1999
CDX2,EP300,101833,101265,10/8/1999
MCF2L,GNB1,108486,105262,10/8/1999
CBL,PDGFRB,107136,116248,10/8/1999
GNAI2,MCF2,115415,108457,10/8/1999
ITK,LAT,116343,111182,10/8/1999
PAX6,CDX2,103484,101833,10/8/1999
ID2,BCAR1,102797,103971,10/10/1999
MKI67,CDK1,108560,107105,10/10/1999
NEDD9,ID2,103217,102797,10/10/1999
NEDD9,BCAR1,103217,103971,10/10/1999
ELSPBP1,NEDD9,113781,103217,10/10/1999
SMAD3,NR3C1,102508,109148,10/12/1999
SHANK2,DLGAP3,107879,101938,10/14/1999
SHANK3,DLGAP3,103699,101938,10/14/1999
DLGAP4,SHANK2,104225,107879,10/14/1999
SHANK2,DLGAP1,107879,100954,10/14/1999
DLGAP2,SHANK3,105725,103699,10/14/1999
DLGAP4,SHANK3,104225,103699,10/14/1999
FGR,CCR3,101691,102055,10/14/1999
HCK,CCR3,114709,102055,10/14/1999
DLGAP2,SHANK2,105725,107879,10/14/1999
DLG4,SHANK2,114692,107879,10/14/1999
SHANK3,DLGAP1,103699,100954,10/14/1999
TLK2,TLK1,100922,107015,10/15/1999
TRAF5,NGFR,102415,109556,10/15/1999
CDK1,ZBTB16,107105,109177,10/15/1999
NGFR,TRAF3,109556,102581,10/15/1999
AP1M2,AP1G1,110075,107054,10/15/1999
TRAF2,NGFR,105243,109556,10/15/1999
PLK2,CIB1,114921,116397,10/15/1999
TRAF1,NGFR,112197,109556,10/15/1999
MCM2,CDC7,101622,111255,10/15/1999
ARHGEF11,RHOA,114703,114365,10/15/1999
TLK1,TLK1,107015,107015,10/15/1999
CISH,IL2RB,107608,103935,10/15/1999
CD2,CD5,101902,115306,10/15/1999
TLK1,MBP,107015,115656,10/15/1999
CBLC,FYN,111062,109836,10/18/1999
PML,DAXX,101263,103331,10/18/1999
FBXW2,CUL1,100960,111823,10/21/1999
FBXO7,CUL1,112763,111823,10/21/1999
FBXW2,SKP1,100960,100881,10/21/1999
CUL7,SKP1,107170,100881,10/21/1999
FBXO7,UBE2D2,112763,104625,10/21/1999
FBXW8,RBX1,107237,105264,10/21/1999
FBXO4,CUL1,100966,111823,10/21/1999
FBXL5,SKP1,101132,100881,10/21/1999
CUL7,FBXW8,107170,107237,10/21/1999
FBXO44,SKP1,112078,100881,10/21/1999
FBXO7,SKP1,112763,100881,10/21/1999
UBE2D2,FBXL3,104625,100968,10/21/1999
FBXO5,SKP1,105699,100881,10/21/1999
FBXL4,SKP1,108218,100881,10/21/1999
BTRC,CDC34,100198,108935,10/21/1999
FBXW8,SKP1,107237,100881,10/21/1999
UBE2D2,BTRC,104625,100198,10/21/1999
NQO1,NQO1,101568,101568,10/21/1999
FBXO4,CDC34,100966,108935,10/21/1999
SKP1,FBXL3,100881,100968,10/21/1999
FBXO9,SKP1,107199,100881,10/21/1999
SKP1,FBXO8,100881,114871,10/21/1999
SKP1,SKP1,100881,100881,10/21/1999
SKP1,FBXL8,100881,106995,10/21/1999
CDC34,FBXW2,108935,100960,10/21/1999
FBXO17,SKP1,101079,100881,10/21/1999
FBXL3,CUL1,100968,111823,10/21/1999
CUL7,RBX1,107170,105264,10/21/1999
CDC34,FBXO7,108935,112763,10/21/1999
UBE2D2,FBXO4,104625,100966,10/21/1999
FBXW2,UBE2D2,100960,104625,10/21/1999
SKP1,FBXO4,100881,100966,10/21/1999
SKP1,RBX1,100881,105264,10/21/1999
FBXL3,CDC34,100968,108935,10/21/1999
SMAD4,SKIL,101994,108797,10/22/1999
MLLT4,SORBS2,103543,107539,10/22/1999
TNIK,NCK1,107620,106322,10/22/1999
RASA1,ANXA6,108344,109561,10/22/1999
ARIH1,UBE2L3,111678,109415,10/22/1999
PDE4D,GRB2,106827,113112,10/22/1999
BACE1,APP,110440,104269,10/22/1999
CUL9,UBE2L3,109454,109415,10/22/1999
PDE4D,SPTBN1,106827,107690,10/22/1999
SMAD2,SKIL,111220,108797,10/22/1999
RELA,IKBKB,116233,104565,10/22/1999
ABL1,PDE4D,104641,106827,10/22/1999
PER1,CRY1,116547,112547,10/22/1999
PDE4D,FYN,106827,109836,10/22/1999
CAPN1,NFKBIA,114478,107975,10/22/1999
PDE4D,PIK3CA,106827,106131,10/22/1999
PDE4D,SRC,106827,107525,10/22/1999
PTK2B,PTPN6,116150,109783,10/22/1999
TFRC,TFRC,109239,109239,10/22/1999
TRAF2,TNIK,105243,107620,10/22/1999
LYN,PDE4D,102912,106827,10/22/1999
BCL2,PSEN1,109222,114505,10/22/1999
SMAD3,SKIL,102508,108797,10/22/1999
CABIN1,MEF2B,100638,102904,10/22/1999
ARNTL,CRY1,114980,112547,10/22/1999
ARIH1,UBE2L6,111678,100296,10/22/1999
SKI,SMAD4,108796,101994,10/22/1999
SRF,NFYA,107795,107710,10/22/1999
SORBS2,DLGAP4,107539,104225,10/22/1999
PER2,CRY2,112130,111710,10/22/1999
SORBS2,DLGAP1,107539,100954,10/22/1999
SORBS2,VCL,107539,109950,10/22/1999
CDKN1A,CIZ1,113330,111060,10/22/1999
FAIM2,FAS,107883,107549,10/26/1999
CDC25C,PLK3,107778,114031,10/28/1999
HSP90AA1,TP53,103493,114765,10/28/1999
FZD1,WNT5A,114499,112357,10/28/1999
FZD1,WNT3A,114499,116535,10/28/1999
SMAD2,RUNX3,111220,115127,10/29/1999
PRMT5,JAK2,108810,103401,10/29/1999
SMAD5,RUNX2,103932,106991,10/29/1999
PTGES3,PTGES3,114589,114589,10/29/1999
SNX9,ADAM15,115977,101465,10/29/1999
SMAD3,RUNX2,102508,106991,10/29/1999
SYT5,SYT5,110977,110977,10/29/1999
SMAD2,RUNX2,111220,106991,10/29/1999
SYT6,SYT6,106301,106301,10/29/1999
SPAG5,ADAM15,101113,101465,10/29/1999
SH3GL2,SH3GL2,100809,100809,10/29/1999
UBE2L3,CBL,109415,107136,10/29/1999
PACSIN3,ADAM15,113858,101465,10/29/1999
SMAD5,RUNX3,103932,115127,10/29/1999
SYT3,SYT3,100143,100143,10/29/1999
PRMT5,TYK2,108810,101260,10/29/1999
ELN,FBLN1,106406,109112,10/29/1999
ADAM9,PACSIN3,101462,113858,10/29/1999
NID2,ELN,106153,106406,10/29/1999
ELN,FBLN2,106406,115409,10/29/1999
SNX9,ADAM9,115977,101462,10/29/1999
F2,PLAT,112341,103210,10/29/1999
RUNX1,SMAD3,107201,102508,10/29/1999
PRMT5,JAK3,108810,101659,10/29/1999
SMAD5,RUNX1,103932,107201,10/29/1999
HDAC1,ATM,109208,115411,10/29/1999
ADAM15,MAD2L2,101465,103368,10/29/1999
SMAD2,RUNX1,111220,107201,10/29/1999
SMAD1,RUNX3,111219,115127,10/29/1999
RUNX3,SMAD3,115127,102508,10/29/1999
MYBL2,MYBL2,110219,110219,10/29/1999
SMAD1,RUNX1,111219,107201,10/29/1999
HSP90AB1,PTGES3,111698,114589,10/29/1999
PRMT5,JAK1,108810,107364,10/29/1999
SYT10,SYT10,112741,112741,10/29/1999
SMAD1,RUNX2,111219,106991,10/29/1999
MAD2L2,ADAM9,103368,101462,10/29/1999
ADAM9,SH3GL2,101462,100809,10/29/1999
SH3GL2,ADAM19,100809,112186,10/29/1999
SMAD5,SMAD4,103932,101994,10/29/1999
ADAM15,SH3GL2,101465,100809,10/29/1999
PRMT5,PRMT5,108810,108810,10/29/1999
SNTA1,DTNB,109467,106630,11/1/1999
VAV3,RAC1,113277,104701,11/1/1999
MAPK8,MAPK8IP3,111093,107239,11/1/1999
TP53,NCOA3,114765,110073,11/1/1999
GTF3C4,GTF3C1,110109,106927,11/1/1999
LCP2,ITK,103050,116343,11/1/1999
PHB,RAF1,115933,103651,11/1/1999
KAT2B,HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,108390,106408,11/1/1999
DDIT3,FOS,112932,106563,11/1/1999
CALM1; CALM2; CALM3,HMMR,102031,107079,11/1/1999
CEBPB,SMARCC1,108862,113689,11/1/1999
GTF3C4,HIST2H3A; HIST2H3C; HIST2H3D,110109,104172,11/1/1999
E2F1,PHB,105610,115933,11/1/1999
MAPK10,MAPK8IP3,104954,107239,11/1/1999
KPNA4,CSE1L,106211,107422,11/1/1999
MAPK8IP3,MAP2K4,107239,111090,11/1/1999
TRAP1,EXT2,105245,101930,11/1/1999
HMMR,ACTB,107079,112552,11/1/1999
GALNT5,EXT2,103371,101930,11/1/1999
TRIM24,PML,113096,101263,11/1/1999
MAPK8IP3,MAPK9,107239,111089,11/1/1999
KPNA6,KPNB1,107353,110318,11/1/1999
VGLL1,TEAD4,114863,112272,11/1/1999
DTNB,UTRN,106630,108149,11/1/1999
EGFR,ERBB3,112630,110297,11/1/1999
DDIT3,JUN,112932,100991,11/1/1999
VAV3,RHOG,113277,113642,11/1/1999
VAV3,RHOA,113277,114365,11/1/1999
CXCL12,CCR4,106776,102054,11/1/1999
VGLL1,TEAD3,114863,101321,11/1/1999
ITGB2,CD226,102703,100128,11/1/1999
MAPK8IP3,RAF1,107239,103651,11/1/1999
CSE1L,KPNA1,107422,110086,11/1/1999
GTF3C3,GTF3C4,102486,110109,11/1/1999
CD226,FYN,100128,109836,11/1/1999
GTF3C5,GTF3C4,102487,110109,11/1/1999
PKN1,RHOA,100282,114365,11/1/1999
NEUROD1,EP300,100568,101265,11/1/1999
RARA,PML,114548,101263,11/1/1999
YTHDC1,KHDRBS1,104245,114976,11/1/1999
TRAP1,EXT1,105245,111790,11/1/1999
PAX3,MSX1,108772,105295,11/1/1999
HDAC4,MEF2C,111662,105046,11/1/1999
HOXD9,PBX1,109546,100032,11/1/1999
MAP2K1,MAPK8IP3,103218,107239,11/1/1999
RAPGEF2,MAGI2,112514,114379,11/1/1999
PBX1,HOXD4,100032,112336,11/1/1999
MAP3K1,MAPK8IP3,108449,107239,11/1/1999
ADAM17,MAD2L1,102861,116480,11/1/1999
TEAD1,VGLL1,113840,114863,11/1/1999
HMMR,TUBB2A,107079,113488,11/1/1999
MYB,SMARCA2,110218,108197,11/1/1999
PML,RXRA,101263,101747,11/1/1999
SMARCA2,CEBPB,108197,108862,11/1/1999
KPNB1,KPNA4,110318,106211,11/1/1999
NCOA1,TP53,108625,114765,11/1/1999
CHD4,ATR,108804,105506,11/2/1999
ATR,HDAC1,105506,109208,11/2/1999
HDAC2,ATR,114007,105506,11/2/1999
ATR,MTA2,105506,110912,11/2/1999
PPARA,RELA,104667,116233,11/5/1999
DNM2,SH3GL1,105715,100808,11/5/1999
GRB2,DAB2,113112,103069,11/5/1999
GRM7,GNAQ,113610,100901,11/5/1999
IFNAR1,PIK3R1,109745,105291,11/5/1999
DNM3,AMPH,112605,112568,11/5/1999
CSNK1E,CSNK1E,103248,103248,11/5/1999
GDA,DLG3,100215,107058,11/5/1999
SH3GL1,DNM3,100808,112605,11/5/1999
AMPH,DNM2,112568,105715,11/5/1999
DOCK2,RAC1,102270,104701,11/11/1999
RAC2,DOCK2,102089,102270,11/11/1999
PRKD1,BTK,112018,103269,11/12/1999
ABCD1,ABCD1,104402,104402,11/12/1999
ABCD1,ABCD3,104402,101843,11/12/1999
TEP1,MVP,116537,112209,11/12/1999
SSTR2,SHANK1,113848,112033,11/12/1999
CREBBP,PPARGC1A,107061,116381,11/12/1999
SP2,E2F1,102900,105610,11/12/1999
SPTAN1,FANCC,108089,107452,11/12/1999
ABCD2,ABCD1,107584,104402,11/12/1999
PPARGC1A,PPARG,116381,110492,11/12/1999
MTCH1,PSEN1,104422,114505,11/12/1999
PPARGC1A,NCOA1,116381,108625,11/12/1999
JAK2,FYN,103401,109836,11/12/1999
NOTCH2,JAG1,106892,107174,11/12/1999
ATP2A1,PLN,111961,116603,11/12/1999
ABCD3,ABCD3,101843,101843,11/12/1999
FANCA,SPTAN1,110994,108089,11/12/1999
RGL1,RIT1,112450,113121,11/15/1999
SERTAD1,CDKN2A,114342,108570,11/15/1999
RIT2,RLF,109296,106283,11/15/1999
LCK,SH2D2A,100170,114961,11/15/1999
MDM2,UBE2D2,106304,104625,11/15/1999
YES1,SLC9A3R1,102905,108809,11/15/1999
RIN1,MLLT4,103833,103543,11/15/1999
RGL1,HRAS,112450,110859,11/15/1999
PEX12,PEX5,106207,111289,11/15/1999
TP53,SUMO1,114765,101887,11/15/1999
RIN1,RALGDS,103833,108984,11/15/1999
RIT1,RLF,113121,106283,11/15/1999
TUBGCP4,TUBG1,105450,109982,11/15/1999
NFKB1,NKRF,105528,103461,11/15/1999
CDKN2A,CCND1,108570,103741,11/15/1999
YAP1,SLC9A3R1,108147,108809,11/15/1999
SERTAD1,CDK4,114342,112005,11/15/1999
RIT1,MLLT4,113121,103543,11/15/1999
RALGDS,RIT1,108984,113121,11/15/1999
NKRF,RELA,103461,116233,11/15/1999
CGA,FSHB,108714,104312,11/16/1999
TEP1,TP53,116537,114765,11/18/1999
NMI,MYC,105877,106562,11/18/1999
POLR2L,POLR2D,105265,115107,11/19/1999
EGFR,STAT5B,112630,111838,11/19/1999
KIF1C,YWHAE,116541,103095,11/19/1999
KIF1C,YWHAG,116541,108250,11/19/1999
SHC1,CALD1,109781,108258,11/19/1999
POLR2D,POLR2E,115107,111341,11/19/1999
PPP1R12B,PRKG1,104568,115002,11/19/1999
MAPK12,MAPK12,104953,104953,11/19/1999
PRKG1,PPP1R12A,115002,100841,11/19/1999
KIF1C,YWHAZ,116541,111046,11/19/1999
POLR2B,POLR2D,113849,115107,11/19/1999
POLR2D,POLR2H,115107,116077,11/19/1999
YWHAB,KIF1C,110604,116541,11/19/1999
YWHAG,YWHAG,108250,108250,11/19/1999
POLR2C,POLR2D,111344,115107,11/19/1999
POLR2A,POLR2D,108908,115107,11/19/1999
