protein_name_1,protein_name_2,protein_id_1,protein_id_2,discovery date
ABL1,AP2M1,104641,104748,5/5/2009
PIK3R2,GAB2,106673,109490,5/5/2009
CBL,HSPA6,107136,106371,5/5/2009
KRT1,PIK3R2,116246,106673,5/5/2009
EPS15,VSIG8,100627,116270,5/5/2009
ACTB,SHC1,112552,109781,5/5/2009
RAB3GAP2,SHC1,100586,109781,5/5/2009
KRT79,EPS15,111835,100627,5/5/2009
GRB2,ACTB,113112,112552,5/5/2009
PTPN11,CRK,110411,114441,5/5/2009
SHC1,DNM2,109781,105715,5/5/2009
NECAP1,EPS15,107951,100627,5/5/2009
EEF1A1,CRK,107332,114441,5/5/2009
EPS15,AP2M1,100627,104748,5/5/2009
SHC1,ACACA,109781,107366,5/5/2009
KRT16,PIK3R2,116396,106673,5/5/2009
DDX6,CRK,103960,114441,5/5/2009
GRB2,KRT33B,113112,116120,5/5/2009
INPPL1,MCCC2,106709,105943,5/5/2009
AP2A1,ABL1,106046,104641,5/5/2009
IQGAP1,SHC1,103229,109781,5/5/2009
PIK3CD,CRK,114985,114441,5/5/2009
AP2M1,DDX3X,104748,113652,5/5/2009
ABL1,STON2,104641,107768,5/5/2009
CRK,AP2A1,114441,106046,5/5/2009
CRK,ASAP3,114441,108233,5/5/2009
SPTBN1,CBL,107690,107136,5/5/2009
PIK3R2,KRT6C,106673,104903,5/5/2009
AP2M1,PRKDC,104748,115196,5/5/2009
SHC1,PPP1R9B,109781,101001,5/5/2009
EPS15,KRT17,100627,105448,5/5/2009
ACLY,SHC1,116573,109781,5/5/2009
BCR/ABL FUSION,PIK3R1,112210,105291,5/5/2009
EPS15,KRT75,100627,101632,5/5/2009
AP2M1,KRT3,104748,115737,5/5/2009
KRT1,EPS15,116246,100627,5/5/2009
GRB2,CAD,113112,116277,5/5/2009
PIK3R2,HSPA6,106673,106371,5/5/2009
AP2M1,KRT1,104748,116246,5/5/2009
EEF1D,GRB2,104311,113112,5/5/2009
AP2M1,RUVBL2,104748,107631,5/5/2009
KRT5,CRK,109653,114441,5/5/2009
CBL,KRT6A,107136,116243,5/5/2009
GAPDH,AP2M1,115266,104748,5/5/2009
SHC1,DNAJA2,109781,113946,5/5/2009
EPS15,KRT10,100627,109651,5/5/2009
KRT9,EPS15,115056,100627,5/5/2009
AP2M1,TUBB3,104748,109747,5/5/2009
CRK,INPPL1,114441,106709,5/5/2009
INPPL1,PIK3R2,106709,106673,5/5/2009
CRK,PEAK1,114441,116546,5/5/2009
KRT85,EPS15,109807,100627,5/5/2009
PIK3R2,ACACA,106673,107366,5/5/2009
EPS15,KRT34,100627,106100,5/5/2009
CRK,CORO1C,114441,111057,5/5/2009
SHC1,TIMM50,109781,107828,5/5/2009
HSPA1L,CBL,105079,107136,5/5/2009
DNM3,GRB2,112605,113112,5/5/2009
AP2M1,TUBA1C,104748,108780,5/5/2009
BMP2K,ABL1,108213,104641,5/5/2009
EPS15,CCT3,100627,101876,5/5/2009
KRT14,CBL,116245,107136,5/5/2009
GRB2,PSTPIP2,113112,111742,5/5/2009
BCR/ABL FUSION,AP2A1,112210,106046,5/5/2009
SHC1,AIFM1,109781,107475,5/5/2009
PIK3R2,MYH9,106673,111314,5/5/2009
CRK,KRT15,114441,108164,5/5/2009
HSPA8,CBL,108948,107136,5/5/2009
CORO1C,SHC1,111057,109781,5/5/2009
KRT86,GRB2,101157,113112,5/5/2009
USP15,SHC1,104505,109781,5/5/2009
GRB2,KRT85,113112,109807,5/5/2009
GRB2,KRT32,113112,111743,5/5/2009
CBL,KRT9,107136,115056,5/5/2009
KRT81,GRB2,111744,113112,5/5/2009
CRK,RNGTT,114441,106631,5/5/2009
HNRNPA2B1,TARDBP,116341,115502,5/5/2009
BMP2K,AP2M1,108213,104748,5/5/2009
GRB2,KRT15,113112,108164,5/5/2009
GRB2,CCT5,113112,114575,5/5/2009
AP2M1,TUBA1B,104748,110865,5/5/2009
PRC1,PLK1,106026,114751,5/5/2009
HSPBP1,CRK,112449,114441,5/5/2009
GRB2,HNRNPD,113112,110427,5/5/2009
SHC1,CLTC,109781,106373,5/5/2009
KRT17,PIK3R2,105448,106673,5/5/2009
CBL,CCT8,107136,115295,5/5/2009
SHC1,TUBB2B,109781,101671,5/5/2009
CBL,KRT5,107136,109653,5/5/2009
GRB2,TCP1,113112,115942,5/5/2009
ECT2,KIF23,108033,106141,5/5/2009
AP2M1,KRT16,104748,116396,5/5/2009
HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,EPS15,108386,100627,5/5/2009
TUBA1A,AP2M1,104755,104748,5/5/2009
SHC1,CCT6A,109781,106213,5/5/2009
CBL,CORO1C,107136,111057,5/5/2009
EPS15,NONO,100627,114965,5/5/2009
SERBP1,GRB2,103079,113112,5/5/2009
DDX3X,PIK3R2,113652,106673,5/5/2009
BCR/ABL FUSION,EPS15,112210,100627,5/5/2009
UBASH3B,MYO1D,108102,106883,5/5/2009
TUBA1C,SHC1,108780,109781,5/5/2009
GRB2,CLTC,113112,106373,5/5/2009
CBL,TRIM21,107136,112543,5/5/2009
SHC1,MYH9,109781,111314,5/5/2009
KRT3,CRK,115737,114441,5/5/2009
EPS15,KRT35,100627,114025,5/5/2009
CRK,KRT9,114441,115056,5/5/2009
AP2M1,KRT17,104748,105448,5/5/2009
GRB2,UBR4,113112,112745,5/5/2009
KRT78,CRK,111756,114441,5/5/2009
RPS5,PIK3R2,106434,106673,5/5/2009
GRB2,KRT36,113112,106102,5/5/2009
PIK3R2,SEMG1,106673,103888,5/5/2009
SHC1,KRT13,109781,109652,5/5/2009
KRT14,AP2M1,116245,104748,5/5/2009
DRG1,GRB2,100200,113112,5/5/2009
ACTB,PIK3R2,112552,106673,5/5/2009
PIK3CA,CRK,106131,114441,5/5/2009
DDX6,AP2M1,103960,104748,5/5/2009
S100A7,SHC1,102512,109781,5/5/2009
AP2B1,CRK,100415,114441,5/5/2009
SHC1,MYO1D,109781,106883,5/5/2009
DDX3X,CRK,113652,114441,5/5/2009
AP2M1,HSPA8,104748,108948,5/5/2009
SHC1,CAD,109781,116277,5/5/2009
AP2M1,BCR/ABL FUSION,104748,112210,5/5/2009
UBASH3B,SHC1,108102,109781,5/5/2009
BCR/ABL FUSION,GRB2,112210,113112,5/5/2009
TUBB4B,CRK,106568,114441,5/5/2009
ATAD3B,SHC1,116469,109781,5/5/2009
CBL,MYH10,107136,108245,5/5/2009
BCR/ABL FUSION,STON2,112210,107768,5/5/2009
AP2M1,AP2S1,104748,107663,5/5/2009
CRK,AGO2,114441,109001,5/5/2009
PIK3R2,PIK3CB,106673,106129,5/5/2009
DDX5,CRK,106274,114441,5/5/2009
SHC1,ARAP1,109781,114450,5/5/2009
AP2M1,AP2A1,104748,106046,5/5/2009
KRT9,SHC1,115056,109781,5/5/2009
KRT6B,CRK,112475,114441,5/5/2009
CRK,CBLB,114441,101451,5/5/2009
ACTB,CBL,112552,107136,5/5/2009
SHC1,HAX1,109781,115869,5/5/2009
KRT77,CRK,115714,114441,5/5/2009
UBASH3A,CRK,115328,114441,5/5/2009
CCT8,GRB2,115295,113112,5/5/2009
IARS,SHC1,113626,109781,5/5/2009
CRK,AP2M1,114441,104748,5/5/2009
GRB2,UBASH3B,113112,108102,5/5/2009
GRB2,KRT5,113112,109653,5/5/2009
CBL,KRT3,107136,115737,5/5/2009
SHC1,CCT2,109781,106704,5/5/2009
AP2M1,HSPA6,104748,106371,5/5/2009
MYH10,PIK3R2,108245,106673,5/5/2009
CORO1C,PIK3R2,111057,106673,5/5/2009
GRB2,KRT83,113112,109809,5/5/2009
SHC1,MYO1C,109781,111505,5/5/2009
PIK3R2,ABL1,106673,104641,5/5/2009
AP2M1,AP2A2,104748,108572,5/5/2009
SPTA1,SHC1,112468,109781,5/5/2009
CBL,SPTAN1,107136,108089,5/5/2009
SHC1,SPTAN1,109781,108089,5/5/2009
CRK,KRT1,114441,116246,5/5/2009
AP2M1,TUBB2A,104748,113488,5/5/2009
AP2M1,BCR,104748,112391,5/5/2009
GRB2,HSPG2,113112,103198,5/5/2009
SHC1,ACTA1,109781,111566,5/5/2009
CRK,PIK3CB,114441,106129,5/5/2009
INPPL1,PCCB,106709,111243,5/5/2009
KRT38,EPS15,106098,100627,5/5/2009
CCT4,GRB2,115294,113112,5/5/2009
CRK,LYZ,114441,115857,5/5/2009
SHC1,TUBA8,109781,114903,5/5/2009
SHC1,KRT3,109781,115737,5/5/2009
KRT1,CBL,116246,107136,5/5/2009
CRK,KRT14,114441,116245,5/5/2009
UBASH3B,DSC1,108102,104643,5/5/2009
CRK,KRT79,114441,111835,5/5/2009
HSP90AA1,GRB2,103493,113112,5/5/2009
GRB2,FAM175B,113112,105099,5/5/2009
ABL1,REPS1,104641,114668,5/5/2009
ACACA,CBL,107366,107136,5/5/2009
EPS15,KRT86,100627,101157,5/5/2009
SHC1,FASN,109781,114802,5/5/2009
GRB2,FUS,113112,112939,5/5/2009
KRT79,AP2M1,111835,104748,5/5/2009
CRK,CASS4,114441,100030,5/5/2009
AAK1,AP2M1,107372,104748,5/5/2009
VPRBP,EPS15,116293,100627,5/5/2009
KRT10,SHC1,109651,109781,5/5/2009
PIK3R2,RPS7,106673,113343,5/5/2009
SEC16A,SHC1,107911,109781,5/5/2009
KRT77,SHC1,115714,109781,5/5/2009
BCR/ABL FUSION,CBL,112210,107136,5/5/2009
GRB2,SKAP2,113112,106554,5/5/2009
GRB2,TSG101,113112,115385,5/5/2009
CRK,KRT17,114441,105448,5/5/2009
CRK,SERPINB6,114441,115931,5/5/2009
PIK3R1,PIK3R2,105291,106673,5/5/2009
CBL,KRT17,107136,105448,5/5/2009
BCR/ABL FUSION,REPS1,112210,114668,5/5/2009
GRB2,CNOT1,113112,102149,5/5/2009
REPS1,AP2M1,114668,104748,5/5/2009
HSPA8,CRK,108948,114441,5/5/2009
EPS15,AP2B1,100627,100415,5/5/2009
CRK,CRK,114441,114441,5/5/2009
UBC,CRK,106138,114441,5/5/2009
PIK3R2,CRK,106673,114441,5/5/2009
AP2M1,FASN,104748,114802,5/5/2009
AP2M1,MAGEC2,104748,105823,5/5/2009
GRB2,GAPDH,113112,115266,5/5/2009
EPS15,PRDX1,100627,110030,5/5/2009
SHC1,TUBA1B,109781,110865,5/5/2009
SHC1,AP2B1,109781,100415,5/5/2009
CBL,MYH9,107136,111314,5/5/2009
AP2M1,KRT5,104748,109653,5/5/2009
CBL,HSPA5,107136,107269,5/5/2009
EPS15,AP2S1,100627,107663,5/5/2009
CRK,KRT76,114441,115031,5/5/2009
ERBB3,PIK3CA,110297,106131,5/5/2009
CRK,AGO1,114441,111253,5/5/2009
PIK3R2,RPS10,106673,106433,5/5/2009
EPS15,KRT3,100627,115737,5/5/2009
CRK,TUBB3,114441,109747,5/5/2009
CRK,EDC4,114441,102779,5/5/2009
SHC1,RUVBL1,109781,111275,5/5/2009
CBLB,ABL1,101451,104641,5/5/2009
GRB2,INPPL1,113112,106709,5/5/2009
CRK,KRT24,114441,107369,5/5/2009
CBL,POP1,107136,109292,5/5/2009
KRT14,SHC1,116245,109781,5/5/2009
BCR/ABL FUSION,INPPL1,112210,106709,5/5/2009
KRT14,GRB2,116245,113112,5/5/2009
AP2M1,MAP4,104748,109790,5/5/2009
KRT73,AP2M1,111347,104748,5/5/2009
PIK3R2,EEF1A1,106673,107332,5/5/2009
FCHO2,EPS15,114895,100627,5/5/2009
CRK,NCKIPSD,114441,116224,5/5/2009
PIK3R2,KRT15,106673,108164,5/5/2009
KRT35,GRB2,114025,113112,5/5/2009
CRK,KRT73,114441,111347,5/5/2009
AP2M1,ANKRD28,104748,114704,5/5/2009
KRTAP9-3,EPS15,110315,100627,5/5/2009
UBASH3B,ARAP1,108102,114450,5/5/2009
SHC1,USP9X,109781,110520,5/5/2009
PIK3R2,PTPN11,106673,110411,5/5/2009
VARS,SHC1,104210,109781,5/5/2009
CRK,HSPA5,114441,107269,5/5/2009
SHC1,HSPA1L,109781,105079,5/5/2009
BCR/ABL FUSION,BMP2K,112210,108213,5/5/2009
SHC1,HSP90AB1,109781,111698,5/5/2009
KRT19,CRK,107412,114441,5/5/2009
EPS15,KRT83,100627,109809,5/5/2009
AP2M1,EEF1A1,104748,107332,5/5/2009
PSMD13,GRB2,115746,113112,5/5/2009
AP2M1,SFPQ,104748,114297,5/5/2009
GRB2,KRT6A,113112,116243,5/5/2009
EPS15,CRKL,100627,114440,5/5/2009
GRB2,DYNC1H1,113112,101136,5/5/2009
KRT2,EPS15,104020,100627,5/5/2009
ACTB,CRK,112552,114441,5/5/2009
ACTL6A,GRB2,108144,113112,5/5/2009
TUBA1A,SHC1,104755,109781,5/5/2009
EPS15,KRT14,100627,116245,5/5/2009
CBL,KRT84,107136,103292,5/5/2009
IQGAP1,PIK3R2,103229,106673,5/5/2009
MYH10,SHC1,108245,109781,5/5/2009
SHC1,DDX5,109781,106274,5/5/2009
CRK,YWHAQ,114441,109161,5/5/2009
EPS15,NECAP2,100627,113866,5/5/2009
PIK3R2,PIK3R2,106673,106673,5/5/2009
HSP90AA1,SHC1,103493,109781,5/5/2009
AP2M1,NECAP2,104748,113866,5/5/2009
KRT16,CBL,116396,107136,5/5/2009
IQGAP1,CBL,103229,107136,5/5/2009
BCR/ABL FUSION,AP2B1,112210,100415,5/5/2009
GRB2,PSMD14,113112,111518,5/5/2009
KRT82,GRB2,103291,113112,5/5/2009
SHC1,KRT1,109781,116246,5/5/2009
CRK,KRT16,114441,116396,5/5/2009
CBL,KRT6B,107136,112475,5/5/2009
SPTA1,CBL,112468,107136,5/5/2009
GRB2,CLPX,113112,105271,5/5/2009
GRB2,RARS,113112,103824,5/5/2009
HSPA5,SHC1,107269,109781,5/5/2009
SHC1,MYH11,109781,111409,5/5/2009
AP2M1,KRT77,104748,115714,5/5/2009
AP2M1,ACACA,104748,107366,5/5/2009
EPS15,TRAF2,100627,105243,5/5/2009
INPPL1,PIK3R1,106709,105291,5/5/2009
AP2M1,ACTB,104748,112552,5/5/2009
CLINT1,AP2M1,106916,104748,5/5/2009
GRB2,TUBA1C,113112,108780,5/5/2009
HSPA8,EPS15,108948,100627,5/5/2009
CRK,DNAJA3,114441,104772,5/5/2009
AP2M1,SHC1,104748,109781,5/5/2009
PIK3R2,KRT5,106673,109653,5/5/2009
BCR,PIK3R2,112391,106673,5/5/2009
EPS15,KRT82,100627,103291,5/5/2009
EPS15,KRT16,100627,116396,5/5/2009
CRK,GAB2,114441,109490,5/5/2009
MDM2,XIAP,106304,107509,5/5/2009
PSMD11,GRB2,104893,113112,5/5/2009
IQGAP1,EPS15,103229,100627,5/5/2009
BRE,GRB2,100025,113112,5/5/2009
AP2M1,UBC,104748,106138,5/5/2009
KRT2,AP2M1,104020,104748,5/5/2009
AP2M1,NECAP1,104748,107951,5/5/2009
BCR/ABL FUSION,PIK3R2,112210,106673,5/5/2009
ZEB2,ELAVL1,111484,112400,5/6/2009
ELAVL1,SLC25A32,112400,111663,5/6/2009
ELAVL1,TOR1AIP1,112400,113287,5/6/2009
ELAVL1,CXADR,112400,115343,5/6/2009
HDAC4,ELAVL1,111662,112400,5/6/2009
ELAVL1,HNRNPL,112400,115762,5/6/2009
PDSS2,ELAVL1,101426,112400,5/6/2009
TOR1A,ELAVL1,103977,112400,5/6/2009
TMEM189,ELAVL1,109283,112400,5/6/2009
ALPI,ELAVL1,105036,112400,5/6/2009
RRP1B,ELAVL1,111194,112400,5/6/2009
HIRA,ELAVL1,112996,112400,5/6/2009
ELAVL1,DNAJC14,112400,111068,5/6/2009
ELAVL1,SUMO1,112400,101887,5/6/2009
EXOC8,ELAVL1,113107,112400,5/6/2009
ELAVL1,TMEM101,112400,108822,5/6/2009
ELAVL1,FAM114A2,112400,100420,5/6/2009
ELAVL1,UST,112400,107414,5/6/2009
ELAVL1,LPCAT4,112400,113863,5/6/2009
BTAF1,ELAVL1,111963,112400,5/6/2009
ELAVL1,KLF5,112400,113490,5/6/2009
ELAVL1,TJP1,112400,109659,5/6/2009
SRGAP1,ELAVL1,109971,112400,5/6/2009
ELAVL1,VPS36,112400,115917,5/6/2009
ELAVL1,CD47,112400,105556,5/6/2009
TRIOBP,ELAVL1,111664,112400,5/6/2009
ELAVL1,SLC2A3,112400,100880,5/6/2009
STX11,ELAVL1,102273,112400,5/6/2009
ELAVL1,C16ORF87,112400,115211,5/6/2009
ZNF148,ELAVL1,102848,112400,5/6/2009
TES,ELAVL1,101689,112400,5/6/2009
LGALSL,ELAVL1,115213,112400,5/6/2009
GRPEL2,ELAVL1,113267,112400,5/6/2009
XPR1,ELAVL1,112000,112400,5/6/2009
ELAVL1,CEBPB,112400,108862,5/6/2009
ELAVL1,UBE2N,112400,116023,5/6/2009
ELAVL1,PLEKHA5,112400,104675,5/6/2009
ELAVL1,PPHLN1,112400,115851,5/6/2009
PURB,ELAVL1,112922,112400,5/6/2009
ELAVL1,PABPC4,112400,115410,5/6/2009
CDH9,ELAVL1,109349,112400,5/6/2009
ABHD10,ELAVL1,105377,112400,5/6/2009
USB1,ELAVL1,102026,112400,5/6/2009
ELAVL1,ARPP19,112400,102828,5/6/2009
ELAVL1,SRSF1,112400,103718,5/6/2009
FNBP1,ELAVL1,100146,112400,5/6/2009
CITED2,ELAVL1,100813,112400,5/6/2009
ELAVL1,SENP1,112400,108051,5/6/2009
ELAVL1,MYO5C,112400,110928,5/6/2009
UBL3,ELAVL1,110984,112400,5/6/2009
EPAS1,ELAVL1,115384,112400,5/6/2009
ARPC5,ELAVL1,115109,112400,5/6/2009
ELAVL1,DUSP5,112400,115563,5/6/2009
TMEM68,ELAVL1,110305,112400,5/6/2009
SGPP1,ELAVL1,112432,112400,5/6/2009
ELAVL1,PFKFB3,112400,110739,5/6/2009
ELAVL1,TFDP1,112400,103372,5/6/2009
SDC4,ELAVL1,111848,112400,5/6/2009
ELAVL1,SPRED1,112400,114067,5/6/2009
WAPAL,ELAVL1,102114,112400,5/6/2009
CDC42SE2,ELAVL1,109249,112400,5/6/2009
ELAVL1,DDA1,112400,116557,5/6/2009
ELAVL1,HNRNPA0,112400,103175,5/6/2009
ELAVL1,11-Sep,112400,102842,5/6/2009
ELAVL1,ZCCHC7,112400,110906,5/6/2009
PTEN,ELAVL1,107347,112400,5/6/2009
CBX6,ELAVL1,108771,112400,5/6/2009
ELAVL1,CSDE1,112400,102389,5/6/2009
GLCE,ELAVL1,112206,112400,5/6/2009
ELAVL1,USP28,112400,100147,5/6/2009
ELAVL1,PEX19,112400,108788,5/6/2009
MBD3,ELAVL1,110696,112400,5/6/2009
CIPC,ELAVL1,103138,112400,5/6/2009
ELAVL1,BUB3,112400,112822,5/6/2009
ELAVL1,UBE3C,112400,101808,5/6/2009
ELAVL1,TM7SF3,112400,110632,5/6/2009
ELAVL1,APAF1,112400,101353,5/6/2009
CDCA8,ELAVL1,115225,112400,5/6/2009
ELAVL1,CASC3,112400,115785,5/6/2009
REXO1,ELAVL1,114912,112400,5/6/2009
SGPL1,ELAVL1,106037,112400,5/6/2009
LRRC8A,ELAVL1,106870,112400,5/6/2009
BBX,ELAVL1,104214,112400,5/6/2009
AKIRIN1,ELAVL1,106865,112400,5/6/2009
BCL9,ELAVL1,104482,112400,5/6/2009
ELAVL1,CASP3,112400,112941,5/6/2009
ELAVL1,RFWD3,112400,109151,5/6/2009
SERTAD2,ELAVL1,109870,112400,5/6/2009
ELAVL1,AGPAT9,112400,114687,5/6/2009
ELAVL1,MUM1,112400,109066,5/6/2009
ELAVL1,ARL2BP,112400,114244,5/6/2009
SRSF6,ELAVL1,104074,112400,5/6/2009
ELAVL1,ERP44,112400,102357,5/6/2009
ZFAND1,ELAVL1,113102,112400,5/6/2009
ELAVL1,PSMG3,112400,106820,5/6/2009
ELAVL1,MTURN,112400,115048,5/6/2009
PIAS4,ELAVL1,103588,112400,5/6/2009
EZR,ELAVL1,109772,112400,5/6/2009
YAP1,ELAVL1,108147,112400,5/6/2009
ELAVL1,EIF4EBP2,112400,109204,5/6/2009
ELAVL1,SLC38A2,112400,114069,5/6/2009
ELAVL1,PJA2,112400,106697,5/6/2009
ELAVL1,TRA2A,112400,112877,5/6/2009
ELAVL1,DIABLO,112400,113922,5/6/2009
ELAVL1,SH3D19,112400,116450,5/6/2009
EIF4EBP1,HSP90AB1,109203,111698,5/6/2009
ELAVL1,SMIM14,112400,109833,5/6/2009
EIF2S3,ELAVL1,100422,112400,5/6/2009
LSM11,ELAVL1,102424,112400,5/6/2009
ELAVL1,ZDHHC17,112400,105038,5/6/2009
TMED7,ELAVL1,115379,112400,5/6/2009
ELAVL1,RABL2A,112400,116383,5/6/2009
ELAVL1,CDCA4,112400,100478,5/6/2009
VGLL4,ELAVL1,105598,112400,5/6/2009
ELAVL1,RRN3,112400,112418,5/6/2009
ELAVL1,COL1A1,112400,105417,5/6/2009
CEPT1,ELAVL1,115189,112400,5/6/2009
ELAVL1,INSIG1,112400,110770,5/6/2009
PPP1CB,ELAVL1,106328,112400,5/6/2009
E2F3,ELAVL1,108349,112400,5/6/2009
TFAP2A,ELAVL1,113563,112400,5/6/2009
FNDC3B,ELAVL1,109798,112400,5/6/2009
PRRC2C,ELAVL1,111425,112400,5/6/2009
ELAVL1,AMMECR1L,112400,114432,5/6/2009
SIPA1L3,ELAVL1,114316,112400,5/6/2009
ELAVL1,MPV17L,112400,109040,5/6/2009
SUSD6,ELAVL1,112366,112400,5/6/2009
ELAVL1,SPIN3,112400,112199,5/6/2009
SLC39A11,ELAVL1,113191,112400,5/6/2009
SLC25A43,ELAVL1,113104,112400,5/6/2009
ELAVL1,SGOL1,112400,114815,5/6/2009
EIF5A,ELAVL1,101460,112400,5/6/2009
ELAVL1,CASC4,112400,111163,5/6/2009
ELAVL1,CFAP45,112400,111248,5/6/2009
STRN,ELAVL1,115358,112400,5/6/2009
ELAVL1,OPA1,112400,111486,5/6/2009
ELAVL1,TMEM123,112400,101299,5/6/2009
ELAVL1,INHBE,112400,107999,5/6/2009
ZFR,ELAVL1,113931,112400,5/6/2009
RBM47,ELAVL1,114564,112400,5/6/2009
ELAVL1,TMCO1,112400,105424,5/6/2009
ELAVL1,CAPZA2,112400,110708,5/6/2009
ELAVL1,ARF3,112400,102950,5/6/2009
HK2,ELAVL1,115508,112400,5/6/2009
ELAVL1,FURIN,112400,102035,5/6/2009
ELAVL1,TMED2,112400,110372,5/6/2009
ELAVL1,MED23,112400,106195,5/6/2009
GEMIN6,ELAVL1,103395,112400,5/6/2009
ELAVL1,ZNHIT6,112400,107863,5/6/2009
THBS1,ELAVL1,109033,112400,5/6/2009
MED28,ELAVL1,104070,112400,5/6/2009
ELAVL1,RNF41,112400,108425,5/6/2009
ELAVL1,EPB41L1,112400,102315,5/6/2009
ELAVL1,PPP2R5E,112400,108298,5/6/2009
ELAVL1,SSX2IP,112400,102527,5/6/2009
DENND1C,ELAVL1,102118,112400,5/6/2009
METTL7A,ELAVL1,112507,112400,5/6/2009
P4HA1,ELAVL1,105411,112400,5/6/2009
CDV3,ELAVL1,104658,112400,5/6/2009
ELAVL1,SCML1,112400,107131,5/6/2009
SDE2,ELAVL1,113383,112400,5/6/2009
COLGALT1,ELAVL1,108852,112400,5/6/2009
ELAVL1,SLC30A9,112400,114486,5/6/2009
ELAVL1,FAM192A,112400,113732,5/6/2009
ELAVL1,CLINT1,112400,106916,5/6/2009
ELAVL1,RANBP1,112400,112929,5/6/2009
ELAVL1,DEK,112400,104318,5/6/2009
ELAVL1,ZNF217,112400,102153,5/6/2009
ELAVL1,RAB1A,112400,100372,5/6/2009
MIDN,ELAVL1,107299,112400,5/6/2009
CTTN,ELAVL1,100506,112400,5/6/2009
ZNF200,ELAVL1,109461,112400,5/6/2009
HNRNPUL1,ELAVL1,115131,112400,5/6/2009
UBE2C,ELAVL1,111418,112400,5/6/2009
ELAVL1,ARID1A,112400,100959,5/6/2009
TUBA3C; TUBA3D,ELAVL1,106496,112400,5/6/2009
ZBTB18,ELAVL1,101324,112400,5/6/2009
ELAVL1,PPP1R12A,112400,100841,5/6/2009
ELAVL1,SHOX2,112400,107257,5/6/2009
CD164,ELAVL1,115771,112400,5/6/2009
ELAVL1,SKP1,112400,100881,5/6/2009
ELAVL1,CRKL,112400,114440,5/6/2009
SENP1,TP53,108051,114765,5/6/2009
ELAVL1,ATP7B,112400,112345,5/6/2009
TBC1D22B,ELAVL1,115706,112400,5/6/2009
F11R,ELAVL1,108973,112400,5/6/2009
ELAVL1,PATL1,112400,112059,5/6/2009
ELAVL1,RBBP4,112400,106420,5/6/2009
ELAVL1,EDEM1,112400,106538,5/6/2009
MBNL2,ELAVL1,115268,112400,5/6/2009
CD9,ELAVL1,101330,112400,5/6/2009
BLOC1S6,ELAVL1,114989,112400,5/6/2009
ELAVL1,FRS3,112400,115548,5/6/2009
KLHL24,ELAVL1,104876,112400,5/6/2009
CISD2,ELAVL1,106646,112400,5/6/2009
C4ORF46,ELAVL1,111534,112400,5/6/2009
ELAVL1,ZBTB20,112400,104110,5/6/2009
TPM1,ELAVL1,102236,112400,5/6/2009
ELAVL1,NSUN4,112400,114986,5/6/2009
ELAVL1,CREBZF,112400,106514,5/6/2009
ELAVL1,RBM25,112400,110172,5/6/2009
SH3KBP1,ELAVL1,106332,112400,5/6/2009
FBXO11,ELAVL1,100921,112400,5/6/2009
ELAVL1,NUTF2,112400,110873,5/6/2009
ELAVL1,ERH,112400,113641,5/6/2009
OSBP2,ELAVL1,113812,112400,5/6/2009
CTNNBIP1,ELAVL1,106958,112400,5/6/2009
ELAVL1,DMKN,112400,103991,5/6/2009
ELAVL1,NADK2,112400,109529,5/6/2009
ELAVL1,NRIP1,112400,100930,5/6/2009
ELAVL1,PDXK,112400,111417,5/6/2009
ELAVL1,IQCB1,112400,105710,5/6/2009
FAM72D,ELAVL1,114474,112400,5/6/2009
CPM,ELAVL1,109117,112400,5/6/2009
ELAVL1,RAB10,112400,111798,5/6/2009
BDNF,ELAVL1,110762,112400,5/6/2009
ACVR1B,ELAVL1,111064,112400,5/6/2009
SNX27,ELAVL1,116196,112400,5/6/2009
ELAVL1,NUAK2,112400,113414,5/6/2009
ELAVL1,SLC7A5,112400,114120,5/6/2009
ELAVL1,MBD6,112400,111336,5/6/2009
ELAVL1,ACTN4,112400,107701,5/6/2009
ELAVL1,CSNK2A1,112400,110721,5/6/2009
ELAVL1,CCDC6,112400,107141,5/6/2009
ELAVL1,NEIL2,112400,109521,5/6/2009
ELAVL1,CCDC92,112400,101180,5/6/2009
UBE2Q2,ELAVL1,115928,112400,5/6/2009
PHACTR4,ELAVL1,106096,112400,5/6/2009
LARP4B,ELAVL1,106541,112400,5/6/2009
PRDM1,ELAVL1,116560,112400,5/6/2009
FOXN2,ELAVL1,109843,112400,5/6/2009
OSR2,ELAVL1,108544,112400,5/6/2009
CALR,ELAVL1,102746,112400,5/6/2009
ELAVL1,FBXO27,112400,115335,5/6/2009
ELAVL1,TXLNA,112400,106215,5/6/2009
ELAVL1,CSNK1A1,112400,113771,5/6/2009
ELAVL1,IL1B,112400,110695,5/6/2009
PKN2,ELAVL1,100283,112400,5/6/2009
ELAVL1,ELMSAN1,112400,116058,5/6/2009
ELAVL1,FAM160B1,112400,101020,5/6/2009
ELAVL1,HNRNPF,112400,107011,5/6/2009
SLC35F6,ELAVL1,113681,112400,5/6/2009
ELAVL1,RAPH1,112400,106314,5/6/2009
SRSF8,ELAVL1,106783,112400,5/6/2009
ARNT,ELAVL1,115953,112400,5/6/2009
ELAVL1,DVL2,112400,116354,5/6/2009
ELAVL1,PPP3R1,112400,115852,5/6/2009
