protein_name_1,protein_name_2,protein_id_1,protein_id_2,discovery date
MYC,BUB1,106562,112821,12/15/2010
MYC,HSD17B4,106562,110071,12/15/2010
MYC,XYLT1,106562,116379,12/15/2010
MYC,RAG1,106562,105147,12/15/2010
TONSL,ASF1B,100112,104159,12/15/2010
MYC,LCN12,106562,108895,12/15/2010
MYC,CKAP4,106562,115288,12/15/2010
MYC,CDC42EP1,106562,103142,12/15/2010
MYC,RRP1B,106562,111194,12/15/2010
MYC,ABCB1,106562,104681,12/15/2010
TONSL,SUPT16H,100112,104393,12/15/2010
MYC,RPRD2,106562,115182,12/15/2010
MYC,DIP2B,106562,112960,12/15/2010
MYC,MAP1A,106562,110853,12/15/2010
MYC,NDUFAF3,106562,112151,12/15/2010
MYC,SHANK2,106562,107879,12/15/2010
MYC,CDK5RAP2,106562,102723,12/15/2010
MYC,CPSF2,106562,101267,12/15/2010
MYC,NABP2,106562,106924,12/15/2010
MYC,MRPL14,106562,112935,12/15/2010
MYC,RCOR3,106562,109817,12/15/2010
MYC,AHNAK2,106562,108259,12/15/2010
MYC,LMO7,106562,116055,12/15/2010
MYC,MAP3K7,106562,112238,12/15/2010
MYC,PADI2,106562,112853,12/15/2010
MYC,CROCC,106562,108407,12/15/2010
MYC,ST3GALIII,106562,100154,12/15/2010
MYC,PREX2,106562,105022,12/15/2010
MYC,TXN,106562,108825,12/15/2010
XIAP,UBE2I,107509,105209,12/15/2010
MYC,RUNX2,106562,106991,12/15/2010
MYC,CEP55,106562,114421,12/15/2010
MYC,YBX1,106562,106757,12/15/2010
MYC,ELFN1,106562,116445,12/15/2010
BIRC2,UBE2S,114328,111640,12/15/2010
PDIA6,PRDX4,108254,106860,12/15/2010
MYC,CCM2L,106562,109731,12/15/2010
MYC,MCM4,106562,106063,12/15/2010
BIRC7,UBE2D3,102068,108169,12/15/2010
BIRC7,UBE2E1,102068,116041,12/15/2010
MYC,CHCHD3,106562,105352,12/15/2010
MYC,PALD1,106562,111949,12/15/2010
MYC,ZCCHC11,106562,112445,12/15/2010
TONSL,SSRP1,100112,106812,12/15/2010
MYC,TDG,106562,100565,12/15/2010
MYC,RPS2,106562,102724,12/15/2010
MYC,PRKAR1B,106562,113974,12/15/2010
MYC,SNX19,106562,109255,12/15/2010
MYC,FHL2,106562,107341,12/15/2010
MYC,GFPT1,106562,111802,12/15/2010
MYC,OPA1,106562,111486,12/15/2010
MYC,FRMD6,106562,112142,12/15/2010
TONSL,SUGT1,100112,110516,12/15/2010
TONSL,XRCC5,100112,106516,12/15/2010
MYC,CDYL,106562,107633,12/15/2010
MYC,HOXB5,106562,109246,12/15/2010
MYC,EXOSC1,106562,115378,12/15/2010
MYC,IL4R,106562,116087,12/15/2010
MYC,KIAA0319,106562,113534,12/15/2010
MYC,KIF25,106562,116106,12/15/2010
MYC,ZFHX3,106562,109420,12/15/2010
MYC,ERP44,106562,102357,12/15/2010
MYC,CENPV,106562,111930,12/15/2010
MYC,MAP3K5,106562,108747,12/15/2010
MYC,DDX47,106562,108374,12/15/2010
MYC,OPHN1,106562,109648,12/15/2010
MYC,C4A,106562,114108,12/15/2010
MYC,OBSCN,106562,114805,12/15/2010
MYC,MRPL53,106562,110779,12/15/2010
MYC,SIPA1L3,106562,114316,12/15/2010
MYC,PDZD2,106562,111536,12/15/2010
MYC,FANCM,106562,101312,12/15/2010
MYC,ABCA9,106562,113929,12/15/2010
MYC,ROBO2,106562,107118,12/15/2010
MYC,RIF1,106562,115997,12/15/2010
MYC,MAATS1,106562,108208,12/15/2010
MYC,FOXC2,106562,113130,12/15/2010
MYC,LGALS7; LGALS7B,106562,115574,12/15/2010
MYC,FLNA,106562,104351,12/15/2010
TONSL,HIST1H2BL,100112,104169,12/15/2010
MYC,TENM2,106562,101200,12/15/2010
MYC,SYNE1,106562,114234,12/15/2010
MYC,CLSTN1,106562,105467,12/15/2010
MYC,RPS21,106562,108947,12/15/2010
MYC,SGOL2,106562,100979,12/15/2010
MYC,KNDC1,106562,100132,12/15/2010
MYC,FOSL2,106562,112810,12/15/2010
MYC,PRKCDBP,106562,113482,12/15/2010
MYC,DNAH8,106562,111066,12/15/2010
MYC,ZNF106,106562,114272,12/15/2010
MYC,HK1,106562,101022,12/15/2010
MYC,SDF2L1,106562,111935,12/15/2010
MYC,PHLDB2,106562,111955,12/15/2010
MYC,KCNG3,106562,113823,12/15/2010
MYC,ADAMTS20,106562,113761,12/15/2010
MYC,CYC1,106562,111902,12/15/2010
MYC,SDK1,106562,114517,12/15/2010
BIRC2,TSG101,114328,115385,12/15/2010
MYC,TTN,106562,107855,12/15/2010
MYC,NPTX2,106562,103845,12/15/2010
MYC,SNRPF,106562,109611,12/15/2010
MYC,SDF4,106562,101898,12/15/2010
MYC,ATP6V1D,106562,109902,12/15/2010
MYC,CTBP1,106562,102479,12/15/2010
MYC,TRAK1,106562,115267,12/15/2010
RFC4,MYC,104156,106562,12/15/2010
MYC,PML,106562,101263,12/15/2010
MYC,HIST1H2AB; HIST1H2AE,106562,105907,12/15/2010
MYC,MYO18A,106562,106542,12/15/2010
MYC,UBA1,106562,102745,12/15/2010
MYC,JUN,106562,100991,12/15/2010
MYC,SBNO2,106562,106810,12/15/2010
MYC,SMTN,106562,103900,12/15/2010
MYC,MYO1D,106562,106883,12/15/2010
MYC,PPP2R3B,106562,114788,12/15/2010
MYC,LECT1,106562,102369,12/15/2010
MYC,LUZP1,106562,112314,12/15/2010
MYC,ZBTB40,106562,115995,12/15/2010
MYC,ERC1,106562,103278,12/15/2010
MYC,RBM39,106562,102768,12/15/2010
MYC,ASXL1,106562,101338,12/15/2010
MYC,SERPINH1,106562,105065,12/15/2010
MYC,PDLIM4,106562,111860,12/15/2010
MYC,ATAD3B,106562,116469,12/15/2010
MYC,SEC31B,106562,114083,12/15/2010
MYC,ERBB2IP,106562,112383,12/15/2010
MYC,DNAJB12,106562,104922,12/15/2010
MYC,IL16,106562,100287,12/15/2010
MYC,TF,106562,109238,12/15/2010
MYC,CNOT4,106562,106473,12/15/2010
MAP7D1,MYC,103342,106562,12/15/2010
MYC,UQCRFS1,106562,105816,12/15/2010
PDIA3,PRDX4,111491,106860,12/15/2010
MYC,IMMT,106562,100430,12/15/2010
HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,TRIM24,106408,113096,12/16/2010
UBC,BAK1,106138,114372,12/16/2010
HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,TRIM24,108386,113096,12/16/2010
ITGB1,CSF2RB,101292,104297,12/16/2010
MDM2,ITCH,106304,109215,12/17/2010
TMEM30A,ATP8B2,114355,113763,12/17/2010
TMEM30B,ATP8B2,114091,113763,12/17/2010
TMEM30A,ATP8A1,114355,113069,12/17/2010
ATP8B4,TMEM30A,116095,114355,12/17/2010
ATP8A2,TMEM30A,105863,114355,12/17/2010
ATP8B1,TMEM30B,111754,114091,12/17/2010
ZC3H12A,UBC,107758,106138,12/20/2010
USP16,HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,115413,108386,12/21/2010
FBXO11,USP16,100921,115413,12/21/2010
UBD,USP16,112022,115413,12/21/2010
PTOV1,HDAC6,116303,104600,12/21/2010
HDAC6,FBXO11,104600,100921,12/21/2010
USP16,PTOV1,115413,116303,12/21/2010
HIST3H3,TDRD3,115562,105430,12/22/2010
XRCC5,SMARCA5,106516,109453,12/22/2010
HIST3H3,SMN1; SMN2,115562,105810,12/22/2010
UBC,MYH9,106138,111314,12/23/2010
EZH2,HIST1H2AG; HIST1H2AI; HIST1H2AK; HIST1H2AL; HIST1H2AM,109421,104123,12/23/2010
RNF2,HIST2H2AA3; HIST2H2AA4,102894,112562,12/23/2010
HIST1H2AG; HIST1H2AI; HIST1H2AK; HIST1H2AL; HIST1H2AM,RNF2,104123,102894,12/23/2010
HIST1H2AG; HIST1H2AI; HIST1H2AK; HIST1H2AL; HIST1H2AM,HDAC1,104123,109208,12/23/2010
DNAJC2,ID1,113004,105664,12/23/2010
BMI1,HIST1H2AG; HIST1H2AI; HIST1H2AK; HIST1H2AL; HIST1H2AM,111573,104123,12/23/2010
DNAJC2,HIST1H2BC; HIST1H2BE; HIST1H2BF; HIST1H2BG; HIST1H2BI,113004,108384,12/23/2010
HIST1H2BC; HIST1H2BE; HIST1H2BF; HIST1H2BG; HIST1H2BI,RNF2,108384,102894,12/23/2010
HIST2H2AA3; HIST2H2AA4,BMI1,112562,111573,12/23/2010
USP21,HIST2H2AA3; HIST2H2AA4,102881,112562,12/23/2010
CBL,HSPA4,107136,105082,12/23/2010
DNAJC2,HIST2H2AA3; HIST2H2AA4,113004,112562,12/23/2010
HIST1H2AG; HIST1H2AI; HIST1H2AK; HIST1H2AL; HIST1H2AM,EED,104123,111428,12/23/2010
ACTA1,CBL,111566,107136,12/23/2010
HDAC1,HIST2H2AA3; HIST2H2AA4,109208,112562,12/23/2010
DNAJC2,DNAJC2,113004,113004,12/23/2010
ACTG2,CBL,109475,107136,12/23/2010
HIST1H2AG; HIST1H2AI; HIST1H2AK; HIST1H2AL; HIST1H2AM,DNAJC2,104123,113004,12/23/2010
CDC25B,CDC14A,107780,103982,12/24/2010
ANKRD13C,PTGDR,113154,116481,12/24/2010
PARD3,UBC,109139,106138,12/24/2010
UBQLN4,UBC,109252,106138,12/24/2010
BRINP1,HDAC1,113526,109208,12/24/2010
MSL3,HIST3H3,100439,115562,12/24/2010
PTGDR2,ANKRD13C,103628,113154,12/24/2010
PARD3,SIAH1,109139,101885,12/24/2010
HDAC3,BRINP1,115341,113526,12/24/2010
PPP6C,ANKRD44,103436,111979,12/27/2010
PPP6C,ANKRD52,103436,107897,12/27/2010
MCM3,L3MBTL1,104239,105092,12/28/2010
MCM2,L3MBTL1,101622,105092,12/28/2010
L3MBTL1,MCM4,105092,106063,12/28/2010
L3MBTL1,PCNA,105092,111379,12/28/2010
CDC45,L3MBTL1,104475,105092,12/28/2010
L3MBTL1,MCM7,105092,106062,12/28/2010
MCM6,L3MBTL1,100084,105092,12/28/2010
L3MBTL1,MCM5,105092,106061,12/28/2010
ESR2,HCFC2,100229,111022,1/1/2011
ESR1,YBX1,102503,106757,1/1/2011
ESR2,SPTBN2,100229,107913,1/1/2011
ESR2,RPS24,100229,108990,1/1/2011
ESR2,SCN1A,100229,113752,1/1/2011
ESR2,PKP3,100229,113685,1/1/2011
ESR1,HNRNPUL1,102503,115131,1/1/2011
TRAF4,GP6,100882,111934,1/1/2011
ESR2,VPS41,100229,110170,1/1/2011
ESR1,RPS13,102503,111080,1/1/2011
ESR2,NEBL,100229,102398,1/1/2011
GP1BB,TRAF4,114080,100882,1/1/2011
ESR2,RPS26,100229,113247,1/1/2011
ESR2,FLG,100229,108342,1/1/2011
ESR2,RPS16,100229,109494,1/1/2011
ESR2,EDC4,100229,102779,1/1/2011
ESR1,IQGAP1,102503,103229,1/1/2011
NR5A1,BARD1,105879,107714,1/1/2011
ESR1,HSPA9,102503,103837,1/1/2011
ESR2,RALY,100229,106390,1/1/2011
ESR2,CCDC106,100229,114056,1/1/2011
ESR2,CTTN,100229,100506,1/1/2011
ESR1,LARP4,102503,105427,1/1/2011
ESR2,NOP56,100229,109369,1/1/2011
SQSTM1,PRKCD,109751,110746,1/1/2011
ESR2,STK31,100229,106001,1/1/2011
ESR2,WNK4,100229,114665,1/1/2011
ESR1,SNRPD1,102503,105355,1/1/2011
ESR2,ACTN3,100229,107629,1/1/2011
ESR1,SHOC2,102503,112606,1/1/2011
ESR1,ATAD3C,102503,101679,1/1/2011
BTK,ATP5B,103269,115582,1/1/2011
ESR2,CLCF1,100229,113810,1/1/2011
ESR2,MLLT1,100229,105391,1/1/2011
LRRK2,PPP1R12A,103695,100841,1/1/2011
RELA,AFF1,116233,104645,1/1/2011
MAPKAPK2,ESR1,109981,102503,1/1/2011
KDM4C,PPARG,108302,110492,1/1/2011
YWHAB,VIM,110604,115359,1/1/2011
ESR2,MRPS31,100229,108529,1/1/2011
ESR1,HPCAL1,102503,110491,1/1/2011
MYO1F,LRRK2,112126,103695,1/1/2011
ESR1,HNRNPA0,102503,103175,1/1/2011
ESR1,TRIP12,102503,102623,1/1/2011
ESR2,VMAC,100229,110909,1/1/2011
ESR1,DNAJB11,102503,103252,1/1/2011
ESR1,RPL21,102503,111881,1/1/2011
LRRK2,EFHD2,103695,104454,1/1/2011
ESR2,GSN,100229,116408,1/1/2011
ESR1,RRP12,102503,108830,1/1/2011
ESR1,EIF4G3,102503,106437,1/1/2011
PRKAA1,PPM1F,110570,112255,1/1/2011
NCF1,TGFB1I1,104372,114164,1/1/2011
ESR1,SRRM2,102503,104614,1/1/2011
ESR2,RPL32,100229,114260,1/1/2011
ESR1,LUC7L3,102503,113665,1/1/2011
FKBP5,HSP90AB1,113762,111698,1/1/2011
ESR1,RPS12,102503,116375,1/1/2011
ESR1,UBTF,102503,108735,1/1/2011
BTK,ACTA1,103269,111566,1/1/2011
PTGS2,MAPK3,109006,101159,1/1/2011
ESR1,MRPS17,102503,109353,1/1/2011
ESR2,RPS9,100229,106435,1/1/2011
ESR1,RPL13,102503,115821,1/1/2011
ESR2,LAMB1,100229,102907,1/1/2011
ESR2,RFC2,100229,108532,1/1/2011
ESR1,LACTB,102503,112027,1/1/2011
ESR1,MRPS6,102503,106749,1/1/2011
CDCA5,CDC27,114598,109903,1/1/2011
ESR2,DDX39A,100229,100919,1/1/2011
ESR2,ACAD11,100229,115926,1/1/2011
ESR2,DDX41,100229,109064,1/1/2011
FBXW7,TOP2A,104634,109182,1/1/2011
ESR2,LIMA1,100229,116135,1/1/2011
ESR1,HNRNPA1L2,102503,103571,1/1/2011
ESR1,ATP5B,102503,115582,1/1/2011
FKBP4,HSP90AB1,103803,111698,1/1/2011
ESR1,RUVBL2,102503,107631,1/1/2011
ESR2,ZNF638,100229,114635,1/1/2011
ESR2,LARP1,100229,106093,1/1/2011
ESR2,SMN1; SMN2,100229,105810,1/1/2011
ESR1,APOD,102503,107458,1/1/2011
ESR2,HTATSF1,100229,103356,1/1/2011
ESR1,PGAM5,102503,106337,1/1/2011
CALM1; CALM2; CALM3,LRRK2,102031,103695,1/1/2011
SRSF5,ESR1,104075,102503,1/1/2011
ESR1,RPS18,102503,106798,1/1/2011
PRKAA2,PPM1F,108013,112255,1/1/2011
ACTB,LRRK2,112552,103695,1/1/2011
HLA-DMA,HLA-DRA,114257,103621,1/1/2011
DDX27,ESR1,107439,102503,1/1/2011
ESR2,MYH4,100229,108974,1/1/2011
ESR2,MYH13,100229,100392,1/1/2011
ESR1,RPL18A,102503,115230,1/1/2011
ESR2,MRPS15,100229,114780,1/1/2011
ESR2,ACTR3,100229,115090,1/1/2011
ESR2,UBN1,100229,108564,1/1/2011
ESR1,IL25,102503,109577,1/1/2011
GP6,TGFB1I1,111934,114164,1/1/2011
ESR1,HNRNPA2B1,102503,116341,1/1/2011
ESR2,SEMG2,100229,113152,1/1/2011
MYO6,ESR1,109118,102503,1/1/2011
ESR1,UTP14A,102503,106520,1/1/2011
ESR2,PWP1,100229,111819,1/1/2011
ESR2,MED13,100229,114344,1/1/2011
ESR2,PRDX3,100229,101070,1/1/2011
ESR1,MYO1B,102503,102127,1/1/2011
ESR1,RPL19,102503,115449,1/1/2011
ESR2,SURF6,100229,109154,1/1/2011
ESR1,YBX3,102503,102259,1/1/2011
ESR2,RRP1B,100229,111194,1/1/2011
ESR1,DECR1,102503,115564,1/1/2011
PRKACA,BCL2L11,101383,113290,1/1/2011
ESR1,DHX9,102503,115481,1/1/2011
ESR2,ATG2A,100229,110591,1/1/2011
HIST3H3,AFF1,115562,104645,1/1/2011
ESR2,POLR1E,100229,104561,1/1/2011
LRRK2,MYL9,103695,107218,1/1/2011
TPM2,LRRK2,107222,103695,1/1/2011
ZC3HAV1,DDX58,104858,106050,1/1/2011
PPM1A,PRKAA1,114689,110570,1/1/2011
ESR1,EXOSC4,102503,112213,1/1/2011
ESR2,GNB3,100229,100195,1/1/2011
ESR1,UPF1,102503,105734,1/1/2011
ESR2,VIM,100229,115359,1/1/2011
ESR1,ABCC5,102503,103822,1/1/2011
LRRK2,TPM1,103695,102236,1/1/2011
ESR2,LYAR,100229,101026,1/1/2011
ESR2,SMTN,100229,103900,1/1/2011
ESR2,NAT10,100229,102686,1/1/2011
NTRK3,SORT1,108312,104371,1/1/2011
ESR2,SMARCA5,100229,109453,1/1/2011
ESR2,FMR1,100229,101758,1/1/2011
ESR2,PRKRA,100229,106548,1/1/2011
RPS24,ESR1,108990,102503,1/1/2011
ESR2,MRPS9,100229,106750,1/1/2011
HNRNPA1,ESR1,115647,102503,1/1/2011
ESR2,CPSF6,100229,105811,1/1/2011
ESR2,HEATR4,100229,106683,1/1/2011
ESR2,GOLGA4,100229,105208,1/1/2011
ESR1,RDX,102503,104153,1/1/2011
ESR2,RPS3,100229,110098,1/1/2011
ESR1,RPL14,102503,116499,1/1/2011
ESR1,ZC3HAV1,102503,104858,1/1/2011
ZBTB33,CTNND2,114438,105219,1/1/2011
ESR1,FLNB,102503,102158,1/1/2011
ESR2,DBN1,100229,110625,1/1/2011
ESR2,PPRC1,100229,104965,1/1/2011
ESR2,RPS27A,100229,106242,1/1/2011
ESR1,MKI67,102503,108560,1/1/2011
ESR1,ARSB,102503,103302,1/1/2011
ESR2,CPT1A,100229,104388,1/1/2011
ESR2,RPL13AP3,100229,114522,1/1/2011
ESR2,WDR62,100229,104840,1/1/2011
ESR1,NUP153,102503,108514,1/1/2011
ESR1,RPL28,102503,111882,1/1/2011
ESR2,FIP1L1,100229,114627,1/1/2011
RFWD2,RCHY1,112280,115252,1/1/2011
ESR1,MRPS15,102503,114780,1/1/2011
ESR1,RSL1D1,102503,110361,1/1/2011
ARPC2,LRRK2,105111,103695,1/1/2011
ESR2,COPG2,100229,105822,1/1/2011
HNRNPF,ESR1,107011,102503,1/1/2011
AFF1,HEXIM1,104645,101150,1/1/2011
LRRK2,GNAI2,103695,115415,1/1/2011
ESR1,EPB41L5,102503,105632,1/1/2011
GP6,NCF1,111934,104372,1/1/2011
ESR1,RPSA,102503,108661,1/1/2011
GAPDH,BTK,115266,103269,1/1/2011
ESR2,PABPC3,100229,104672,1/1/2011
ESR1,GAPDH,102503,115266,1/1/2011
ESR1,SRSF7,102503,101483,1/1/2011
ESR1,S100A7,102503,102512,1/1/2011
ESR1,,102503,101259,1/1/2011
SORT1,NTRK2,104371,101480,1/1/2011
ESR2,MYH7,100229,104050,1/1/2011
KDM4C,HDAC3,108302,115341,1/1/2011
ESR2,SIPA1L2,100229,110466,1/1/2011
MLLT3,RNF2,100634,102894,1/1/2011
ESR1,UBAP2L,102503,105637,1/1/2011
ESR1,MYH9,102503,111314,1/1/2011
POLR2A,AFF1,108908,104645,1/1/2011
ESR1,FTSJ3,102503,100905,1/1/2011
ESR2,EXOSC10,100229,101669,1/1/2011
ESR1,RPL10A,102503,101928,1/1/2011
ESR2,CNN1,100229,115349,1/1/2011
ESR1,RPL17,102503,104927,1/1/2011
ESR1,RBM14,102503,106603,1/1/2011
YTHDF2,ESR1,100161,102503,1/1/2011
ESR2,SLC7A6,100229,112365,1/1/2011
ESR1,SPTBN1,102503,107690,1/1/2011
HIF1A,ESR1,102040,102503,1/1/2011
ESR2,ARPC2,100229,105111,1/1/2011
ESR2,MRPL44,100229,114870,1/1/2011
ESR1,EMD,102503,108819,1/1/2011
ESR1,PABPC1,102503,105088,1/1/2011
ESR2,PSMD1,100229,114617,1/1/2011
BRI3BP,ESR1,106982,102503,1/1/2011
ESR1,EP400,102503,116194,1/1/2011
ESR1,SRPK2,102503,102402,1/1/2011
ESR2,RPL17,100229,104927,1/1/2011
ESR1,MED30,102503,102033,1/1/2011
ESR1,WDR36,102503,101349,1/1/2011
ESR2,NOLC1,100229,110311,1/1/2011
SERPINB4,ESR1,114995,102503,1/1/2011
ESR2,MRPS2,100229,115155,1/1/2011
ESR1,G3BP1,102503,105874,1/1/2011
ESR1,RPL4,102503,106183,1/1/2011
MED4,ESR2,104809,100229,1/1/2011
ESR1,RPL9; RPL9P7; RPL9P8; RPL9P9,102503,104976,1/1/2011
ESR2,ZFR,100229,113931,1/1/2011
BTK,CORO1C,103269,111057,1/1/2011
ESR1,SRSF3,102503,104096,1/1/2011
ESR2,PABPC1L,100229,108346,1/1/2011
ESR1,MRPS9,102503,106750,1/1/2011
RRP1B,ESR1,111194,102503,1/1/2011
ESR1,NOP58,102503,101923,1/1/2011
ESR2,SRRM2,100229,104614,1/1/2011
ESR1,SERPINH1,102503,105065,1/1/2011
ESR2,GTF3C3,100229,102486,1/1/2011
ESR2,MRPS21,100229,111040,1/1/2011
ESR2,NKRF,100229,103461,1/1/2011
ESR2,RPL18A,100229,115230,1/1/2011
ESR2,CDC16,100229,107992,1/1/2011
ESR2,MRPL45,100229,114211,1/1/2011
ESR2,ASB2,100229,115515,1/1/2011
GP6,PTK2B,111934,116150,1/1/2011
ESR2,NEFH,100229,108018,1/1/2011
ESR1,EWSR1,102503,106815,1/1/2011
ESR2,HSPA6,100229,106371,1/1/2011
ESR1,G3BP2,102503,101653,1/1/2011
ESR2,TEX10,100229,102939,1/1/2011
ESR1,LARP1,102503,106093,1/1/2011
TF,ESR1,109238,102503,1/1/2011
ESR1,DNAH2,102503,101251,1/1/2011
ESR2,GTF3C2,100229,104369,1/1/2011
ESR1,DHX15,102503,101422,1/1/2011
ESR2,RPL23A,100229,109849,1/1/2011
ESR1,PRPF4B,102503,107042,1/1/2011
ESR2,SYNGAP1,100229,101756,1/1/2011
ESR2,POM121C,100229,103325,1/1/2011
HSP90AB1,STIP1,111698,110609,1/1/2011
ESR2,MYO1C,100229,111505,1/1/2011
ESR1,ILF3,102503,101497,1/1/2011
ESR2,HCFC1,100229,110647,1/1/2011
ESR1,TOP2A,102503,109182,1/1/2011
ESR2,SPRR1B,100229,106071,1/1/2011
ESR2,DDX50,100229,114920,1/1/2011
ESR1,GNB1,102503,105262,1/1/2011
ESR2,RRP1,100229,116237,1/1/2011
ESR1,RPL10,102503,113535,1/1/2011
HLA-DMA,CD74,114257,103320,1/1/2011
ESR2,CLASP2,100229,116154,1/1/2011
ESR2,CHM,100229,103740,1/1/2011
ESR1,ANXA2P2,102503,114767,1/1/2011
SUMO1,PTGS2,101887,109006,1/1/2011
PRKCD,TRO,110746,112150,1/1/2011
ESR2,RPS27L,100229,101781,1/1/2011
ESR2,RIMS2,100229,100345,1/1/2011
BST2,UBC,108653,106138,1/1/2011
EHMT1,RELA,116076,116233,1/1/2011
ESR1,NOP2,102503,103019,1/1/2011
ESR1,SRPK1,102503,101000,1/1/2011
ESR1,RPL24,102503,111719,1/1/2011
BTK,ACTN1,103269,115233,1/1/2011
ESR1,LUZP2,102503,100395,1/1/2011
ESR1,MRPS2,102503,115155,1/1/2011
ESR1,RBM28,102503,114810,1/1/2011
RPL23A,ESR1,109849,102503,1/1/2011
ESR2,HSPA8,100229,108948,1/1/2011
ESR1,DDX3Y,102503,102189,1/1/2011
ESR1,JUP,102503,106662,1/1/2011
ESR2,C19ORF68,100229,109509,1/1/2011
ESR1,FLNA,102503,114806,1/1/2011
ESR1,LYZ,102503,115857,1/1/2011
ESR2,RPF2,100229,101663,1/1/2011
LRRK2,TMOD3,103695,105631,1/1/2011
ESR1,RPL6,102503,100111,1/1/2011
ESR2,ELMSAN1,100229,116058,1/1/2011
ESR2,GFAP,100229,102879,1/1/2011
LRRK2,MYO1D,103695,106883,1/1/2011
ESR2,LACTB,100229,112027,1/1/2011
ELMO1,PTGS2,104977,109006,1/1/2011
ESR2,GOLGA3,100229,110053,1/1/2011
ESR2,MRPS5,100229,109600,1/1/2011
ESR2,TCOF1,100229,109463,1/1/2011
ESR2,RTCB,100229,112764,1/1/2011
ESR2,FTSJ3,100229,100905,1/1/2011
ESR2,POM121,100229,100113,1/1/2011
ESR2,PSMD12,100229,104894,1/1/2011
PPP1CA,ESR1,109498,102503,1/1/2011
ESR2,DDX3X,100229,113652,1/1/2011
ESR1,RPS11,102503,100538,1/1/2011
PTK2B,TRAF4,116150,100882,1/1/2011
AFF1,PCSK1,104645,109678,1/1/2011
ESR2,MYH14,100229,110050,1/1/2011
ESR2,FLNC,100229,107043,1/1/2011
ESR1,KHDRBS1,102503,114976,1/1/2011
ESR2,WDR18,100229,109507,1/1/2011
ESR2,BCLAF1,100229,114747,1/1/2011
TBL2,ESR1,110540,102503,1/1/2011
ESR2,ACSM2B,100229,112323,1/1/2011
LRRK2,TPM3,103695,105691,1/1/2011
ESR1,RPS23,102503,106794,1/1/2011
SF3B1,ESR1,111426,102503,1/1/2011
ESR1,CHD4,102503,108804,1/1/2011
ESR1,UTP3,102503,114232,1/1/2011
GP1BB,TGFB1I1,114080,114164,1/1/2011
ESR2,MYO1D,100229,106883,1/1/2011
IKBKB,PPP2R3C,104565,101509,1/1/2011
ESR2,ZC3H18,100229,103001,1/1/2011
ESR2,PELP1,100229,108285,1/1/2011
NR5A1,UBC,105879,106138,1/1/2011
ESR2,PTCD3,100229,112052,1/1/2011
RNF168,HIST2H2AA3; HIST2H2AA4,106259,112562,1/1/2011
ESR1,WDR18,102503,109507,1/1/2011
ESR1,SLC25A5,102503,103281,1/1/2011
ESR1,TCOF1,102503,109463,1/1/2011
ESR2,SENP3,100229,107874,1/1/2011
ESR1,RPL36A,102503,110795,1/1/2011
ESR1,MRPS22,102503,101018,1/1/2011
ESR1,HSPA5,102503,107269,1/1/2011
ESR1,SEC61B,102503,113589,1/1/2011
ESR2,PRKDC,100229,115196,1/1/2011
LRRK2,ARPC1B,103695,105110,1/1/2011
LRRK2,ACTG2,103695,109475,1/1/2011
HLA-DMA,HLA-DRB1,114257,104901,1/1/2011
ESR1,CAPZB,102503,114830,1/1/2011
ESR1,H2AFX,102503,113889,1/1/2011
ESR2,RBMXL2,100229,107179,1/1/2011
HADHA,BTK,102321,103269,1/1/2011
ESR2,HNRNPH2,100229,113800,1/1/2011
ESR2,RPS4Y1,100229,115047,1/1/2011
ESR2,DLGAP4,100229,104225,1/1/2011
ESR1,NCL,102503,113886,1/1/2011
ESR2,EPB41L5,100229,105632,1/1/2011
SQSTM1,MAPK1,109751,108691,1/1/2011
DHX30,ESR1,101210,102503,1/1/2011
ESR1,UNC45A,102503,113162,1/1/2011
ESR2,GNL2,100229,104278,1/1/2011
ESR2,STAU1,100229,110291,1/1/2011
BTK,TUBB4B,103269,106568,1/1/2011
ESR1,RPS16,102503,109494,1/1/2011
ESR2,EIF2A,100229,116625,1/1/2011
ESR2,GTF3C1,100229,106927,1/1/2011
ESR1,SRSF1,102503,103718,1/1/2011
ESR1,RPLP0P6,102503,104266,1/1/2011
ESR1,BCLAF1,102503,114747,1/1/2011
ESR1,ARG1,102503,111688,1/1/2011
ESR1,ACTN1,102503,115233,1/1/2011
ESR2,GTPBP4,100229,108711,1/1/2011
ESR1,RPL36AL,102503,101504,1/1/2011
LRRK2,CAPZA2,103695,110708,1/1/2011
SLC5A5,SLC5A5,101399,101399,1/1/2011
BTK,TUBA4A,103269,110863,1/1/2011
ESR1,HNRNPAB,102503,107715,1/1/2011
LRRK2,CAPZA1,103695,115160,1/1/2011
ESR2,PRRC2C,100229,111425,1/1/2011
NCF1,GP1BB,104372,114080,1/1/2011
ESR2,CDC5L,100229,102316,1/1/2011
KDM4C,HDAC1,108302,109208,1/1/2011
