protein_name_1,protein_name_2,protein_id_1,protein_id_2,discovery date
HSPA4,TSSK6,105082,104185,5/1/2005
NONO,PARK7,114965,102895,5/1/2005
GAPDH,UBC,115266,106138,5/1/2005
AJUBA,TRAF6,112423,113106,5/1/2005
SQSTM1,LIMD1,109751,113063,5/1/2005
TXNL4A,CD2BP2,116374,102301,5/1/2005
KPNA2,TAF3,110088,114974,5/1/2005
MAPK14,TFCP2,108300,107944,5/1/2005
H2AFX,TSSK6,113889,104185,5/1/2005
TFCP2,MAPK8,107944,111093,5/1/2005
SFPQ,PARK7,114297,102895,5/1/2005
UBC,UBE2L3,106138,109415,5/1/2005
CSNK2A1,UBC,110721,106138,5/1/2005
GLUD1,UBC,114281,106138,5/1/2005
UBC,EEF1A1,106138,107332,5/1/2005
PAAF1,PSMC3,102710,115941,5/1/2005
PRKCZ,AJUBA,109176,112423,5/1/2005
DDX47,GABARAP,108374,110982,5/1/2005
RPA1,KIN,104322,101066,5/1/2005
CREBBP,CTBP1,107061,102479,5/1/2005
KPNB1,TAF8,110318,112537,5/1/2005
HDAC3,HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,115341,108386,5/1/2005
TSSK6,HIST2H2AC,104185,107406,5/1/2005
UBC,UBA1,106138,102745,5/1/2005
TAF10,KPNA2,108986,110088,5/1/2005
CDC25C,SFN,107778,110603,5/1/2005
PAAF1,PSMC4,102710,114458,5/1/2005
PSMC5,PAAF1,102644,102710,5/1/2005
SQSTM1,AJUBA,109751,112423,5/1/2005
ALDH1A1,UBC,101414,106138,5/1/2005
UBD,UBC,112022,106138,5/1/2005
KPNA2,TAF8,110088,112537,5/1/2005
PAAF1,PSMD8,102710,100179,5/1/2005
PAAF1,PSMC1,102710,102642,5/1/2005
TP53,NFYA,114765,107710,5/1/2005
MYEF2,SMARCA4,109816,108198,5/1/2005
UBC,TRAP1,106138,105245,5/1/2005
CDC25B,BTRC,107780,100198,5/3/2005
COPS3,MLF1,111763,103491,5/4/2005
CASP6,RB1,115887,101623,5/5/2005
KLF5,UBC,113490,106138,5/5/2005
XPC,DDB1,102531,108297,5/6/2005
PRKCD,HSPB1,110746,107064,5/6/2005
DDB2,XPC,107677,102531,5/6/2005
EED,VAV1,111428,110105,5/6/2005
XPC,UBC,102531,106138,5/6/2005
MDM2,CHEK2,106304,108135,5/9/2005
STAT3,DNMT1,114621,107213,5/10/2005
ABL2,HRAS,112954,110859,5/10/2005
TRPC5,MX1,106378,114498,5/13/2005
MX1,TRPC7,114498,105775,5/13/2005
TRPC1,MX1,112008,114498,5/13/2005
TRPC3,MX1,109750,114498,5/13/2005
TRPC4,MX1,104602,114498,5/13/2005
NBN,MDM2,102935,106304,5/13/2005
TRPC6,MX1,115641,114498,5/13/2005
MDM2,RAD50,106304,113465,5/13/2005
KCNH2,UBC,107948,106138,5/13/2005
UBC,USP36,106138,109236,5/13/2005
MAP3K4,PTPN6,106362,109783,5/15/2005
STAG1,PDS5B,111569,105864,5/15/2005
PDS5B,RAD21,105864,113188,5/15/2005
RAD21,PDS5A,113188,109916,5/15/2005
SMC1A,PDS5A,111195,109916,5/15/2005
SMC3,PDS5A,101471,109916,5/15/2005
VPS53,VPS52,109344,111179,5/15/2005
PDS5A,PDS5A,109916,109916,5/15/2005
SMC3,PDS5B,101471,105864,5/15/2005
SMC1A,PDS5B,111195,105864,5/15/2005
PDS5B,STAG2,105864,109041,5/15/2005
CBL,TUBA1A,107136,104755,5/15/2005
PDS5B,PDS5B,105864,105864,5/15/2005
MAPT,CSNK2A1,113557,110721,5/17/2005
CSNK2A1,APOE,110721,115003,5/17/2005
BIRC2,UBE2J1,114328,101332,5/18/2005
TOP1,ELAVL1,109181,112400,5/20/2005
TOP1,HNRNPU,109181,103064,5/20/2005
TOP1,DDX17,109181,111448,5/20/2005
TOP1,NPM1,109181,109914,5/20/2005
TOP1,PRKDC,109181,115196,5/20/2005
TOP1,NOP2,109181,103019,5/20/2005
TOP1,HNRNPA3,109181,108356,5/20/2005
CTNNB1,FOXO4,111577,107510,5/20/2005
DCAF6,NR3C1,104398,109148,5/20/2005
TOP1,DHX9,109181,115481,5/20/2005
TOP1,NONO,109181,114965,5/20/2005
TOP1,DDX5,109181,106274,5/20/2005
TOP1,H1FX,109181,100107,5/20/2005
FOXO3,CTNNB1,113320,111577,5/20/2005
HNRNPC,TOP1,107868,109181,5/20/2005
DDX21,TOP1,101618,109181,5/20/2005
RPS6KB1,RICTOR,111603,103723,5/20/2005
TOP1,PRPF8,109181,105753,5/20/2005
TOP1,HNRNPR,109181,113436,5/20/2005
TOP1,SNRNP200,109181,107359,5/20/2005
TOP1,TOP2A,109181,109182,5/20/2005
TOP1,NAT10,109181,102686,5/20/2005
TOP1,HNRNPK,109181,110874,5/20/2005
TOP1,MKI67,109181,108560,5/20/2005
TOP1,DDX23,109181,103962,5/20/2005
DCAF6,DCAF6,104398,104398,5/20/2005
TOP1,HNRNPA2B1,109181,116341,5/20/2005
TOP1,EFTUD2,109181,100773,5/20/2005
TOP1,HNRNPL,109181,115762,5/20/2005
TOP1,TCOF1,109181,109463,5/20/2005
TOP1,FBL,109181,110725,5/20/2005
TOP1,NAT8B,109181,100093,5/20/2005
HNRNPA1,TOP1,115647,109181,5/20/2005
TOP1,HIST1H1C,109181,116517,5/20/2005
SF3B3,TOP1,104702,109181,5/20/2005
TOP1,SNRPA1,109181,111285,5/20/2005
HNRNPUL1,TP53,115131,114765,5/23/2005
DGKI,RASGRP3,105860,105894,5/24/2005
EGLN1,ING4,101436,103415,5/24/2005
BMI1,CUL3,111573,111815,5/24/2005
BMI1,SPOP,111573,102125,5/24/2005
TP53,XRCC6,114765,115541,5/26/2005
RHOC,DIAPH1,109559,104163,5/26/2005
BARD1,XRCC6,107714,115541,5/26/2005
RB1,UBE2I,101623,105209,5/26/2005
SUMO1,RB1,101887,101623,5/26/2005
HSP90AA1,HDAC6,103493,104600,5/27/2005
FADD,ATG12,103171,114884,5/27/2005
ATF2,ATM,101223,115411,5/27/2005
USP7,MDM4,110519,109384,5/27/2005
MDM2,USP7,106304,110519,5/27/2005
ATF2,NBN,101223,102935,5/27/2005
ORC2,XRCC6,113194,115541,5/31/2005
XRCC5,ORC4,106516,112646,5/31/2005
PRKCA,HIST1H1E,107106,109223,5/31/2005
HIST1H1C,PRKCA,116517,107106,5/31/2005
HIST1H1E,IRAK4,109223,109757,5/31/2005
XRCC6,ORC3,115541,113807,5/31/2005
HIST1H1B,IRAK4,116516,109757,5/31/2005
XRCC5,ORC3,106516,113807,5/31/2005
PRKCA,EIF4EBP1,107106,109203,5/31/2005
IRAK4,MBP,109757,115656,5/31/2005
ORC6,XRCC6,106187,115541,5/31/2005
XRCC6,ORC4,115541,112646,5/31/2005
IRAK4,EIF4EBP1,109757,109203,5/31/2005
IRAK4,HIST1H1C,109757,116517,5/31/2005
GGT7,GGT7,107471,107471,5/31/2005
HIST1H1A,IRAK4,112044,109757,5/31/2005
XRCC5,ORC6,106516,106187,5/31/2005
IRAK4,HIST1H1D,109757,116518,5/31/2005
PRKCA,HIST1H1D,107106,116518,5/31/2005
SFN,MYCBP2,110603,110224,6/1/2005
PSMA2,PRPF19,100543,104148,6/1/2005
SFN,C1ORF106,110603,114716,6/1/2005
MYT1,SIN3B,102748,108742,6/1/2005
PACS2,SFN,105586,110603,6/1/2005
SFN,PTPN2,110603,104761,6/1/2005
SUMO2,SOX3,102300,112361,6/1/2005
GNB1,PDCL,105262,106763,6/1/2005
SFN,TRIM32,110603,107984,6/1/2005
SFN,ARHGEF16,110603,113532,6/1/2005
ACVR1B,FKBP1A,111064,102532,6/1/2005
SFN,HNRNPU,110603,103064,6/1/2005
BCAR1,SFN,103971,110603,6/1/2005
PAF1,POLR2A,114201,108908,6/1/2005
SMARCA4,NR1H2,108198,103689,6/1/2005
SMAD7,HDAC3,100789,115341,6/1/2005
SFN,TNK1,110603,105784,6/1/2005
GEMIN6,SNRPD1,103395,105355,6/1/2005
SFN,APLP2,110603,108209,6/1/2005
ATXN3,SUMO1,101287,101887,6/1/2005
SFN,CDC42BPG,110603,103883,6/1/2005
SFN,MAP3K2,110603,112479,6/1/2005
SNRPG,GEMIN6,109609,103395,6/1/2005
SFN,ARHGEF17,110603,116462,6/1/2005
SFN,PPFIBP2,110603,105364,6/1/2005
REEP4,SFN,101032,110603,6/1/2005
LHCGR,LHCGR,100330,100330,6/1/2005
SFN,SAMD4A,110603,102928,6/1/2005
PSMB4,PRPF19,111732,104148,6/1/2005
ABLIM1,SFN,111385,110603,6/1/2005
SRC,SMARCC1,107525,113689,6/1/2005
SRSF10,SFN,103333,110603,6/1/2005
SFN,ARHGAP11A,110603,106881,6/1/2005
SFN,ERRFI1,110603,102953,6/1/2005
MPRIP,SFN,114552,110603,6/1/2005
PSMB9,PSMA2,114258,100543,6/1/2005
RUVBL1,URI1,111275,115258,6/1/2005
SFN,HDAC4,110603,111662,6/1/2005
DYRK1A,SFN,107581,110603,6/1/2005
USP43,SFN,110821,110603,6/1/2005
TCP10L,DAPK3,103326,114157,6/1/2005
YWHAZ,AJUBA,111046,112423,6/1/2005
SFN,,110603,106694,6/1/2005
SASH1,SFN,111769,110603,6/1/2005
UBC,STAT1,106138,100815,6/1/2005
SFN,PI4KB,110603,105820,6/1/2005
SFN,PKP3,110603,113685,6/1/2005
SFN,SHROOM1,110603,104254,6/1/2005
SCEL,SFN,115318,110603,6/1/2005
SFN,SFN,110603,110603,6/1/2005
SH2D3A,SFN,101347,110603,6/1/2005
SFN,ISCU,110603,109535,6/1/2005
SFN,CYTH2,110603,101731,6/1/2005
SFN,ZNF638,110603,114635,6/1/2005
FHL1,FHL1,100159,100159,6/1/2005
GAN,SFN,107428,110603,6/1/2005
RAE1,SFN,100765,110603,6/1/2005
ANKS1A,SFN,110250,110603,6/1/2005
SFN,ST5,110603,115197,6/1/2005
TJP2,SFN,113906,110603,6/1/2005
SFN,USP8,110603,109301,6/1/2005
SNRPF,GEMIN6,109611,103395,6/1/2005
SFN,PPFIBP1,110603,105540,6/1/2005
URI1,CTR9,115258,113484,6/1/2005
STAT4,UBC,112208,106138,6/1/2005
NEDD4L,SFN,114059,110603,6/1/2005
HDAC6,SMAD7,104600,100789,6/1/2005
KLHDC2,SFN,112483,110603,6/1/2005
SFN,SIPA1L3,110603,114316,6/1/2005
MAGED1,BRCA2,107381,102655,6/1/2005
SIN3A,MBD4,111852,113448,6/1/2005
SFN,IRS1,110603,115660,6/1/2005
SFN,LSR,110603,113575,6/1/2005
YWHAQ,MEFV,109161,111047,6/1/2005
SYNJ2,SFN,106536,110603,6/1/2005
RACGAP1,SFN,116202,110603,6/1/2005
KLC1,SFN,104661,110603,6/1/2005
PTOV1,SFN,116303,110603,6/1/2005
SFN,PARD3B,110603,115386,6/1/2005
URI1,ACTA2,115258,102440,6/1/2005
EVL,SPTAN1,101427,108089,6/1/2005
CDC5L,PSMA2,102316,100543,6/1/2005
ARAF,SFN,105149,110603,6/1/2005
ILDR2,SFN,109801,110603,6/1/2005
SMAD7,HDAC1,100789,109208,6/1/2005
SFN,FAM53B,110603,105641,6/1/2005
ITCH,SFN,109215,110603,6/1/2005
SFN,SPIRE1,110603,102393,6/1/2005
EPOR,PLCG1,112837,101146,6/1/2005
SFN,REEP3,110603,116599,6/1/2005
SFN,MAGI1,110603,104291,6/1/2005
IRS2,SFN,109413,110603,6/1/2005
AURKB,CDC20,113472,104128,6/1/2005
KLC2,SFN,106344,110603,6/1/2005
OLR1,OLR1,109805,109805,6/1/2005
SFN,SRRM2,110603,104614,6/1/2005
PKP2,SFN,113129,110603,6/1/2005
SFN,RHPN2,110603,108999,6/1/2005
SFN,PIK3C2B,110603,107799,6/1/2005
HDAC2,SIN3B,114007,108742,6/1/2005
DCAF7,SFN,106581,110603,6/1/2005
CGN,SFN,101817,110603,6/1/2005
UBC,6-Mar,106138,103522,6/1/2005
SIPA1L1,SFN,109423,110603,6/1/2005
AJUBA,SFN,112423,110603,6/1/2005
KIF5B,SFN,106902,110603,6/1/2005
HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,PAK1,108386,103174,6/1/2005
AURKB,CDC27,113472,109903,6/1/2005
MYT1,HDAC1,102748,109208,6/1/2005
SFN,SH3BP4,110603,111661,6/1/2005
GPRIN2,SFN,109449,110603,6/1/2005
POLR2A,URI1,108908,115258,6/1/2005
SFN,HDAC7,110603,105658,6/1/2005
SFN,BRAF,110603,102025,6/1/2005
RICTOR,SFN,103723,110603,6/1/2005
OSBPL3,SFN,107875,110603,6/1/2005
UBC,AURKB,106138,113472,6/1/2005
MARK2,SFN,107065,110603,6/1/2005
MAPKAP1,SFN,110960,110603,6/1/2005
PSMA2,PSMB8,100543,114259,6/1/2005
HILPDA,FZD10,105117,106769,6/1/2005
QSOX2,SUMO2,109345,102300,6/1/2005
KIAA0930,SFN,113056,110603,6/1/2005
FBXW7,SREBF1,104634,110021,6/1/2005
ERRFI1,YWHAZ,102953,111046,6/1/2005
URI1,PAF1,115258,114201,6/1/2005
PSMA2,PSMB10,100543,108477,6/1/2005
ESR1,COPS5,102503,105737,6/1/2005
LAD1,SFN,104480,110603,6/1/2005
SFN,WDR37,110603,116624,6/1/2005
SFN,MARK1,110603,100221,6/1/2005
EPOR,PLCG2,112837,112480,6/1/2005
URI1,LEO1,115258,105435,6/1/2005
SUMO1,QSOX2,101887,109345,6/1/2005
ZAK,SFN,105628,110603,6/1/2005
PARD3,SFN,109139,110603,6/1/2005
APC,SFN,115867,110603,6/1/2005
STIP1,NEDD4L,110609,114059,6/1/2005
ARHGAP32,SFN,109670,110603,6/1/2005
URI1,PFDN2,115258,114345,6/1/2005
SFN,LMO7,110603,116055,6/1/2005
ATM,KAT8,115411,105551,6/1/2005
SFN,ARHGEF5,110603,110616,6/1/2005
TES,EVL,101689,101427,6/1/2005
SPTAN1,TES,108089,101689,6/1/2005
JAG2,MIB2,115640,103735,6/1/2005
AGO1,AGO2,111253,109001,6/1/2005
CSNK2A1,SFN,110721,110603,6/1/2005
SFN,WEE1,110603,112465,6/1/2005
SFN,KIF23,110603,106141,6/1/2005
HDAC5,SMAD7,114955,100789,6/1/2005
SFN,FAM117B,110603,112937,6/1/2005
SFN,DKFZP686P15220,110603,100849,6/1/2005
HDAC1,MBD4,109208,113448,6/1/2005
RND3,SFN,114366,110603,6/1/2005
CCT5,PDCL,114575,106763,6/1/2005
SAV1,SFN,114029,110603,6/1/2005
RXRA,SMARCA4,101747,108198,6/1/2005
TNS4,SFN,114291,110603,6/1/2005
EDC3,SFN,105063,110603,6/1/2005
SFN,SGK223,110603,105926,6/1/2005
ARHGDIA,ATXN3,109017,101287,6/1/2005
ATXN3,ASIC1,101287,110353,6/1/2005
SFN,DTX2,110603,107169,6/1/2005
RALGPS2,SFN,113579,110603,6/1/2005
RUVBL2,URI1,107631,115258,6/1/2005
PTPN3,SFN,114028,110603,6/1/2005
CALM1; CALM2; CALM3,SCN4A,102031,102272,6/1/2005
STAT4,FHL1,112208,100159,6/1/2005
CCDC101,SFN,103192,110603,6/1/2005
PDZD11,SFN,116090,110603,6/1/2005
FZR1,AURKB,109668,113472,6/1/2005
SORBS2,SFN,107539,110603,6/1/2005
SFN,ARHGAP21,110603,103599,6/1/2005
TGFB1,CILP,102253,107077,6/1/2005
SFN,GRB7,110603,101006,6/1/2005
SFN,PPP1R3D,110603,116315,6/1/2005
PAK4,SFN,108139,110603,6/1/2005
URI1,CDC73,115258,105568,6/1/2005
SMAD7,HDAC2,100789,114007,6/1/2005
PSMA2,PSMA5,100543,114256,6/1/2005
SFN,SHROOM3,110603,111713,6/1/2005
MAPKAP1,MAPK8,110960,111093,6/1/2005
SUMO1,SOX3,101887,112361,6/1/2005
URI1,MYH9,115258,111314,6/1/2005
SFN,MARK3,110603,108432,6/1/2005
SFN,SHCBP1,110603,102098,6/1/2005
LEF1,SMAD1,112704,111219,6/2/2005
PAK1,SORBS3,103174,116256,6/3/2005
AKT1,SORBS2,112440,107539,6/3/2005
SORBS2,PAK1,107539,103174,6/3/2005
BAD,PAK1,109401,103174,6/3/2005
TSNAX,TSNAX,101318,101318,6/6/2005
SUMO1,SENP1,101887,108051,6/6/2005
CXCL1,HIPK2,107952,109953,6/6/2005
HTR4,HTR4,102991,102991,6/6/2005
HTR4,ADRB2,102991,109244,6/6/2005
TLE1,HIPK2,106893,109953,6/6/2005
DNAJB2,HSPA8,110748,108948,6/7/2005
SFN,HDAC5,110603,114955,6/7/2005
UBC,DNAJB2,106138,110748,6/7/2005
DNAJB2,PSMA6,110748,115586,6/7/2005
TRIM63,SRF,101505,107795,6/10/2005
COMMD4,RELA,102690,116233,6/10/2005
UBC,RAG2,106138,110205,6/10/2005
TTN,SQSTM1,107855,109751,6/10/2005
COMMD3,NFKB1,107793,105528,6/10/2005
PLCD1,RALA,101105,112980,6/10/2005
COMMD6,RELA,101514,116233,6/10/2005
COMMD8,RELB,112712,106243,6/10/2005
RELA,COMMD7,116233,104332,6/10/2005
COMMD1,RELB,103940,106243,6/10/2005
COMMD8,COMMD1,112712,103940,6/10/2005
COMMD1,COMMD1,103940,103940,6/10/2005
VHL,CSNK2A1,112703,110721,6/10/2005
COMMD10,RELB,102081,106243,6/10/2005
COMMD9,NFKB1,116232,105528,6/10/2005
COMMD1,COMMD10,103940,102081,6/10/2005
COMMD5,COMMD1,113179,103940,6/10/2005
COMMD1,NFKB1,103940,105528,6/10/2005
COMMD10,NFKB2,102081,105851,6/10/2005
COMMD2,COMMD1,106746,103940,6/10/2005
COMMD5,RELB,113179,106243,6/10/2005
NFKB1,COMMD10,105528,102081,6/10/2005
COMMD3,COMMD1,107793,103940,6/10/2005
COMMD8,RELA,112712,116233,6/10/2005
SQSTM1,TRIM63,109751,101505,6/10/2005
COMMD8,NFKB1,112712,105528,6/10/2005
SMAD4,SMAD7,101994,100789,6/10/2005
COMMD5,RELA,113179,116233,6/10/2005
COMMD1,REL,103940,100757,6/10/2005
COMMD10,RELA,102081,116233,6/10/2005
NFKB1,COMMD5,105528,113179,6/10/2005
COMMD3,RELB,107793,106243,6/10/2005
COMMD6,NFKB1,101514,105528,6/10/2005
ATXN1,SUMO1,101288,101887,6/10/2005
TTN,NBR1,107855,101961,6/10/2005
COMMD2,NFKB2,106746,105851,6/10/2005
COMMD2,NFKB1,106746,105528,6/10/2005
COMMD4,RELB,102690,106243,6/10/2005
SKP2,RAG2,111049,110205,6/10/2005
COMMD4,COMMD1,102690,103940,6/10/2005
COMMD1,COMMD7,103940,104332,6/10/2005
COMMD9,RELB,116232,106243,6/10/2005
COMMD2,RELB,106746,106243,6/10/2005
COMMD7,NFKB1,104332,105528,6/10/2005
NFKB2,COMMD1,100364,103940,6/10/2005
COMMD4,NFKB1,102690,105528,6/10/2005
SMAD4,SMURF1,101994,115101,6/10/2005
COMMD1,NFKB2,103940,105851,6/10/2005
COMMD6,COMMD1,101514,103940,6/10/2005
TRIM55,SQSTM1,105521,109751,6/10/2005
RELA,COMMD2,116233,106746,6/10/2005
SUPT3H,ATXN7,107667,104021,6/14/2005
CCDC101,ATXN7,103192,104021,6/14/2005
ATXN7,TADA2A,104021,111884,6/14/2005
DYNLL1,HDAC6,101886,104600,6/14/2005
NHLRC1,UBE2E1,100419,116041,6/14/2005
KAT2A,CRX,108391,116329,6/14/2005
ATXN7,TADA3,104021,107175,6/14/2005
UBE2H,NHLRC1,103096,100419,6/14/2005
NHLRC1,UBE2D2,100419,104625,6/14/2005
TBP,ATXN7,107088,104021,6/14/2005
TAF9,ATXN7,115710,104021,6/14/2005
EPM2A,NHLRC1,102517,100419,6/14/2005
UBE2D1,NHLRC1,114399,100419,6/14/2005
UBE2D3,NHLRC1,108169,100419,6/14/2005
EPM2A,UBC,102517,106138,6/14/2005
EP300,ATXN7,101265,104021,6/14/2005
CABIN1,YWHAQ,100638,109161,6/15/2005
GCC2,GCC2,112548,112548,6/15/2005
PFKFB1,PRKACA,101590,101383,6/15/2005
PFKFB1,PRKCA,101590,107106,6/15/2005
CAMK4,CABIN1,111945,100638,6/15/2005
BPGAP1,SH3GL1,112570,100808,6/15/2005
PLCB3,PARD6A,104116,103626,6/16/2005
PLCB3,PARD3,104116,109139,6/16/2005
GRB7,CALM1; CALM2; CALM3,101006,102031,6/16/2005
WDR5,MEN1,106577,112292,6/17/2005
CDK11B,YWHAE,109778,103095,6/17/2005
WDR5,TEX10,106577,102939,6/17/2005
ACTR2,WASL,102790,110373,6/17/2005
HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,WDR5,106408,106577,6/17/2005
WDR5,RUVBL1,106577,111275,6/17/2005
TP53,RBBP5,114765,107574,6/17/2005
NIPBL,SP100,106721,107987,6/17/2005
WDR5,PRPF31,106577,113662,6/17/2005
KMT2A,TP53,101061,114765,6/17/2005
WDR5,TAF6,106577,111116,6/17/2005
WDR5,TAF9,106577,115710,6/17/2005
TP53,MEN1,114765,112292,6/17/2005
DNM2,GRB2,105715,113112,6/17/2005
STAM2,CBX5,113757,113923,6/17/2005
WDR5,RUVBL2,106577,107631,6/17/2005
RNF2,WDR5,102894,106577,6/17/2005
DNM2,SH3GL2,105715,100809,6/17/2005
WDR5,PHF20,106577,102829,6/17/2005
KAT2B,HNRNPD,108390,110427,6/17/2005
SETD1A,WDR5,116510,106577,6/17/2005
PAK3,ITSN1,105858,111010,6/17/2005
YWHAZ,CDK11B,111046,109778,6/17/2005
WDR5,TAF4,106577,108658,6/17/2005
DNM2,SRC,105715,107525,6/17/2005
CDK11B,YWHAG,109778,108250,6/17/2005
CRK,WASL,114441,110373,6/17/2005
CDKN1A,CDK5R1,113330,113656,6/17/2005
HDAC1,NR3C1,109208,109148,6/17/2005
WDR5,PELP1,106577,108285,6/17/2005
ITSN1,DNM2,111010,105715,6/17/2005
ITSN1,WAS,111010,112806,6/17/2005
KMT2D,WDR5,100318,106577,6/17/2005
TP53,WDR5,114765,106577,6/17/2005
WDR5,TAF1,106577,112461,6/17/2005
CBX3,NIPBL,113738,106721,6/17/2005
KMT2D,RBBP5,100318,107574,6/17/2005
WDR5,MCRS1,106577,100463,6/17/2005
CDKN1B,CDK5R1,115395,113656,6/17/2005
WDR5,MGA,106577,102195,6/17/2005
CDKN1B,CDK5,115395,100020,6/17/2005
KMT2A,KAT8,101061,105551,6/17/2005
CDK5,CDKN1A,100020,113330,6/17/2005
CBX5,NIPBL,113923,106721,6/17/2005
WDR5,LAS1L,106577,114847,6/17/2005
RNF2,KMT2A,102894,101061,6/17/2005
CDK11B,YWHAQ,109778,109161,6/17/2005
WDR5,BAP18,106577,109897,6/17/2005
WDR5,INO80C,106577,105920,6/17/2005
WDR5,TAF7,106577,103705,6/17/2005
KAT8,RBBP5,105551,107574,6/17/2005
DNM1,CDK5,115659,100020,6/17/2005
CHD4,CBX5,108804,113923,6/17/2005
WDR5,E2F6,106577,116271,6/17/2005
WDR5,SENP3,106577,107874,6/17/2005
CHD8,WDR5,107115,106577,6/17/2005
KAT8,KAT8,105551,105551,6/17/2005
KAT8,RNF2,105551,102894,6/17/2005
KANSL1,WDR5,109763,106577,6/17/2005
DNM1,SRC,115659,107525,6/17/2005
TP53,KAT8,114765,105551,6/17/2005
WDR5,KAT8,106577,105551,6/17/2005
ESR1,MSH2,102503,103743,6/20/2005
MSH2,ESR2,103743,100229,6/20/2005
PPP2R1A,CFTR,115272,110936,6/20/2005
GNB2L1,NR3C1,101461,109148,6/20/2005
NR3C1,GNB1,109148,105262,6/20/2005
NR3C1,GNB2,109148,105260,6/20/2005
UBC,SKI,106138,108796,6/23/2005
APP,PDIA3,104269,111491,6/24/2005
SMAD1,MECOM,111219,115492,6/24/2005
SMAD4,MECOM,101994,115492,6/24/2005
MECOM,SMAD2,115492,111220,6/24/2005
PTPN1,PLD2,109850,100294,6/24/2005
PA2G4,MTOR,109505,103035,6/24/2005
PSMB8,POMP,114259,102737,6/28/2005
STAT3,PELP1,114621,108285,7/1/2005
MED13,MED18,114344,102207,7/1/2005
SS18L1,SS18L1,104339,104339,7/1/2005
MED1,MED7,101169,116128,7/1/2005
UBC,RUNX1,106138,107201,7/1/2005
ZBTB16,EP300,109177,101265,7/1/2005
MED1,POLR2F,101169,115293,7/1/2005
CAV3,KCNMA1,113110,102636,7/1/2005
MED11,MED1,115005,101169,7/1/2005
CAV2,KCNMA1,102711,102636,7/1/2005
MED13,MED1,114344,101169,7/1/2005
U2AF2,ALYREF,103483,109128,7/1/2005
MT-ND1,MEOX2,104279,107548,7/1/2005
TP53,HUWE1,114765,105701,7/1/2005
DIAPH3,HDAC6,103966,104600,7/1/2005
POLR2A,MED1,108908,101169,7/1/2005
NCOR2,SF1,112616,106032,7/1/2005
TOP2A,FOXM1,109182,103309,7/1/2005
HUWE1,CDKN2A,105701,108570,7/1/2005
SQSTM1,MAPT,109751,113557,7/1/2005
SRC,SF1,107525,106032,7/1/2005
ZBTB16,TNK2,109177,103143,7/1/2005
SPRY2,SH3KBP1,104125,106332,7/1/2005
THOC1,ALYREF,112245,109128,7/1/2005
ALYREF,DDX3X,109128,113652,7/1/2005
MED1,MED22,101169,112871,7/1/2005
ALYREF,THOC2,109128,115350,7/1/2005
RCAN1,CAPN1,116266,114478,7/1/2005
ALYREF,ZC3H13,109128,112755,7/1/2005
ALYREF,SRSF2,109128,116433,7/1/2005
FST,ADAM12,110911,116330,7/1/2005
PML,IER3,101263,100518,7/1/2005
MED1,MED20,101169,108133,7/1/2005
PSMD10,MDM2,115483,106304,7/1/2005
UFD1L,UBC,100936,106138,7/1/2005
FBXW7,MYC,104634,106562,7/1/2005
MED1,MED18,101169,102207,7/1/2005
CBL,SYNM,107136,108490,7/1/2005
ALYREF,SRRT,109128,102263,7/1/2005
HNRNPD,MEOX2,110427,107548,7/1/2005
MED18,MED17,102207,102240,7/1/2005
TRAF6,MAPT,113106,113557,7/1/2005
RCAN1,RAF1,116266,103651,7/1/2005
THOC3,DDX39B,109214,100037,7/1/2005
THOC5,THOC2,115122,115350,7/1/2005
MED31,MED1,103025,101169,7/1/2005
DAPK1,PDCD6,114750,110740,7/1/2005
BRCA1,TOP2A,108689,109182,7/1/2005
THOC2,THOC1,115350,112245,7/1/2005
MEOX2,RNF10,107548,102167,7/1/2005
MED4,MED1,104809,101169,7/1/2005
MED1,MED6,101169,114006,7/1/2005
TOP2A,UBC,109182,106138,7/1/2005
PTK2,TP53,100504,114765,7/1/2005
UBC,MCL1,106138,105294,7/1/2005
MED23,MED1,106195,101169,7/1/2005
MED17,MED1,102240,101169,7/1/2005
CDKN2A,HUWE1,113853,105701,7/1/2005
SH3KBP1,SPRY1,106332,113996,7/1/2005
THOC3,THOC5,109214,115122,7/1/2005
CUL7,CUL9,107170,109454,7/1/2005
GRB7,GRB7,101006,101006,7/1/2005
PTPRC,ITGAL,111903,116386,7/1/2005
MED1,MED27,101169,111382,7/1/2005
DDX39B,THOC5,100037,115122,7/1/2005
ADAM12,FSTL3,116330,102191,7/1/2005
ADAM8,FST,102997,110911,7/1/2005
BAD,RAF1,109401,103651,7/1/2005
MCL1,HUWE1,105294,105701,7/1/2005
ALYREF,SRSF1,109128,103718,7/1/2005
MED16,MED1,101922,101169,7/1/2005
THOC5,ALYREF,115122,109128,7/1/2005
KCNMA1,ACTA2,102636,102440,7/1/2005
