paper_id	word_cited_id
46431	word624
46431	word705
46431	word71
46431	word757
46431	word761
46431	word764
46431	word875
46431	word926
46431	word99
46452	word1006
46452	word1119
46452	word1133
46452	word1139
46452	word1160
46452	word1178
46452	word1189
46452	word1214
46452	word1229
46452	word1291
46452	word1382
46452	word1385
46452	word169
46452	word229
46452	word426
46452	word484
46452	word702
46452	word815
46452	word94
46452	word99
46468	word1072
46468	word1132
46468	word1178
46468	word119
46468	word1199
46468	word1210
46468	word1329
46468	word136
46468	word180
46468	word206
46468	word314
46468	word521
46468	word522
46468	word589
46468	word630
46468	word699
46468	word756
46468	word761
46468	word78
46468	word875
46468	word89
46470	word1178
46470	word1199
46470	word1205
46470	word122
46470	word1226
46470	word1234
46470	word1264
46470	word1302
46470	word1356
46470	word1423
46470	word198
46470	word206
46470	word466
46470	word508
46470	word563
46470	word712
46470	word828
46470	word875
46470	word923
46470	word940
46470	word988
46476	word1067
46476	word1074
46476	word1092
46476	word1132
46476	word1236
46476	word1301
46476	word1306
46476	word1329
46476	word1343
46476	word1354
46476	word201
46476	word206
46476	word263
46476	word285
46476	word359
46476	word360
46476	word478
46476	word508
46476	word726
46476	word875
46476	word920
46491	word1019
46491	word1073
46491	word1178
46491	word1274
46491	word1306
46491	word1337
46491	word1360
46491	word1382
46491	word156
46491	word206
46491	word42
46491	word478
46491	word626
46491	word716
46491	word750
46491	word815
46491	word873
46491	word875
46491	word974
46500	word1050
46500	word1091
46500	word1141
46500	word1210
46500	word122
46500	word1264
46500	word1276
46500	word1302
46500	word1309
46500	word131
46500	word1329
46500	word133
46500	word1390
46500	word20
46500	word275
46500	word278
46500	word3
46500	word360
46500	word462
46500	word508
46500	word514
46500	word566
46500	word726
46500	word775
46500	word861
46500	word987
46501	word1140
46501	word1178
46501	word1179
46501	word1209
46501	word1248
46501	word1250
46501	word127
46501	word1306
46501	word1329
46501	word1357
46501	word206
46501	word248
46501	word456
46501	word524
46501	word602
46501	word64
46501	word699
46501	word875
46536	word1138
46536	word1141
46536	word1158
46536	word1178
46536	word1199
46536	word1200
46536	word1248
46536	word1250
46536	word1275
46536	word1306
46536	word206
46536	word239
46536	word26
46536	word342
46536	word378
46536	word417
46536	word508
46536	word764
46536	word787
46536	word809
46536	word827
46536	word875
46536	word970
46547	word1083
46547	word1115
46547	word1143
46547	word1153
46547	word1178
46547	word1204
46547	word1264
46547	word1306
46547	word1328
46547	word1337
46547	word1353
46547	word206
46547	word359
46547	word38
46547	word399
46547	word458
46547	word459
46547	word53
46547	word672
46547	word750
46547	word811
46547	word875
46887	word1178
46887	word1264
46887	word129
46887	word1306
46887	word133
46887	word1382
46887	word140
46887	word239
46887	word262
46887	word263
46887	word381
46887	word471
46887	word708
46887	word716
46887	word726
46887	word730
46887	word814
46887	word968
46887	word970
47570	word1099
47570	word1124
47570	word1139
47570	word1145
47570	word1150
47570	word1175
47570	word1178
47570	word1234
47570	word1263
47570	word1331
47570	word1353
47570	word28
47570	word503
47570	word606
47570	word624
47570	word759
47570	word861
47570	word896
47570	word912
47682	word1034
47682	word1069
47682	word1199
47682	word120
47682	word1231
47682	word1264
47682	word1333
47682	word1394
47682	word1427
47682	word26
47682	word314
47682	word337
47682	word339
47682	word360
47682	word364
47682	word719
47682	word730
47682	word736
47682	word756
47682	word870
47682	word906
47682	word970
47683	word1210
47683	word1264
47683	word169
47683	word5
47684	word1026
47684	word1076
47684	word1119
47684	word1120
47684	word1264
47684	word1301
47684	word1329
47684	word1353
47684	word1390
47684	word1398
47684	word1421
47684	word1432
47684	word180
47684	word235
47684	word40
47684	word415
47684	word676
47684	word702
47684	word733
47684	word815
47684	word90
47684	word93
47839	word1072
47839	word1133
47839	word1142
47839	word1175
47839	word1179
47839	word1282
47839	word1329
47839	word133
47839	word150
47839	word154
47839	word169
47839	word188
47839	word293
47839	word360
47839	word37
47839	word426
47839	word508
47839	word62
47839	word649
47839	word696
47839	word791
47839	word811
47839	word839
47839	word875
47839	word916
48066	word1015
48066	word1132
48066	word1160
48066	word1193
48066	word127
48066	word1281
48066	word1333
48066	word1360
48066	word1382
48066	word198
48066	word206
48066	word331
48066	word374
48066	word426
48066	word458
48066	word540
48066	word755
48066	word875
48075	word1132
48075	word1150
48075	word1171
48075	word1178
48075	word1307
48075	word1346
48075	word1382
48075	word1398
48075	word396
48075	word541
48075	word565
48075	word677
48075	word698
48075	word849
48075	word912
48075	word926
48075	word942
48075	word98
48550	word1053
48550	word1076
48550	word1121
48550	word1150
48550	word1210
48550	word1235
48550	word1250
48550	word1275
48550	word1385
48550	word20
48550	word725
48550	word775
48550	word877
48555	word1017
48555	word1121
48555	word1124
48555	word1175
48555	word1178
48555	word1216
48555	word1297
48555	word1321
48555	word1340
48555	word1353
48555	word1356
48555	word1358
48555	word1400
48555	word158
48555	word238
48555	word239
48555	word337
48555	word366
48555	word457
48555	word469
48555	word481
48555	word559
48555	word58
48555	word615
48555	word773
48764	word1195
48764	word1264
48764	word1296
48764	word1329
48764	word1394
48764	word1427
48764	word169
48764	word197
48764	word20
48764	word300
48764	word364
48764	word369
48764	word396
48764	word42
48764	word496
48764	word508
48764	word511
48764	word522
48764	word635
48764	word698
48764	word775
48764	word861
48766	word1133
48766	word1152
48766	word1172
48766	word1198
48766	word1208
48766	word1268
48766	word1353
48766	word141
48766	word20
48766	word352
48766	word369
48766	word465
48766	word757
48766	word775
48766	word835
48766	word861
48766	word987
48768	word1021
48768	word1068
48768	word1133
48768	word1171
48768	word1178
48768	word1198
48768	word1264
48768	word1304
48768	word1333
48768	word1352
48768	word20
48768	word284
48768	word3
48768	word300
48768	word335
48768	word620
48768	word775
48768	word780
48768	word810
48768	word835
48768	word912
48781	word100
48781	word1178
48781	word1263
48781	word1353
48781	word1355
48781	word1382
48781	word1390
48781	word1393
48781	word156
48781	word215
48781	word28
48781	word331
48781	word456
48781	word620
48781	word622
48781	word648
48781	word702
48781	word94
49482	word1020
49482	word1145
49482	word1194
49482	word1210
49482	word1317
49482	word1369
49482	word275
49482	word306
49482	word458
49482	word626
49482	word730
49482	word740
49482	word811
49482	word89
49482	word899
49660	word1115
49660	word1144
49660	word1152
49660	word1153
49660	word1176
49660	word1207
49660	word1264
49660	word1328
49660	word1337
49660	word1354
49660	word136
49660	word1361
49660	word1385
49660	word204
49660	word417
49660	word508
49660	word71
49660	word716
49660	word876
49660	word99
49720	word1010
49720	word1053
49720	word1150
49720	word1210
49720	word1231
49720	word1255
49720	word1281
49720	word152
49720	word239
49720	word661
49720	word800
49753	word100
49753	word1082
49753	word1095
49753	word1150
49753	word1160
49753	word1172
49753	word1210
49753	word1231
49753	word1255
49753	word1281
49753	word134
49753	word1340
49753	word1349
49753	word239
49753	word278
49753	word435
49753	word542
49753	word698
49753	word759
49753	word869
49753	word993
49811	word1115
49811	word1178
49811	word1199
49811	word1264
49811	word1281
49811	word1333
49811	word1337
49811	word136
49811	word163
49811	word476
49811	word508
49811	word541
49811	word699
49811	word726
49811	word778
49811	word820
49811	word886
49811	word970
49811	word979
49843	word1076
49843	word1097
49843	word1132
49843	word1152
49843	word1178
49843	word1250
49843	word1292
49843	word1317
49843	word132
49843	word1353
49843	word1427
49843	word4
49843	word403
49843	word42
49843	word431
49843	word432
49843	word486
49843	word515
49843	word62
49843	word699
49843	word700
49843	word703
49843	word735
49843	word750
49843	word870
49843	word970
49844	word1264
49844	word1329
49844	word1332
49844	word1337
49844	word1382
49844	word336
49844	word350
49844	word426
49844	word443
49844	word514
49844	word698
49844	word702
49844	word703
49844	word704
49844	word719
49844	word736
49844	word757
49844	word82
49847	word1006
49847	word1097
49847	word1133
49847	word1160
49847	word1180
49847	word1231
49847	word1264
49847	word1292
49847	word1332
49847	word1339
49847	word1379
49847	word1382
49847	word1394
49847	word350
49847	word426
49847	word443
49847	word508
49847	word514
49847	word703
49847	word712
49847	word764
49847	word778
49847	word815
49847	word99
49895	word1006
49895	word1133
49895	word1149
49895	word1172
49895	word1178
49895	word1199
49895	word1264
49895	word1285
49895	word1337
49895	word1352
49895	word1398
49895	word23
49895	word285
49895	word330
49895	word42
49895	word436
49895	word552
49895	word564
49895	word691
49895	word815
49895	word923
49895	word963
49895	word964
50336	word1154
50336	word1171
50336	word1232
50336	word1282
50336	word182
50336	word20
50336	word289
50336	word371
50336	word467
50336	word475
50336	word572
50336	word620
50336	word765
50336	word78
50336	word939
50336	word940
50336	word961
50337	word1059
50337	word1172
50337	word1176
50337	word1210
50337	word1248
50337	word1250
50337	word1282
50337	word1309
50337	word20
50337	word226
50337	word231
50337	word325
50337	word337
50337	word384
50337	word422
50337	word475
50337	word508
50337	word592
50337	word599
50337	word620
50337	word662
50337	word702
50337	word730
50354	word1045
50354	word1092
50354	word1122
50354	word1160
50354	word1231
50354	word129
50354	word133
50354	word20
50354	word262
50354	word289
50354	word358
50354	word457
50354	word481
50354	word507
50354	word553
50354	word726
50354	word730
50354	word731
50354	word775
50354	word832
50354	word906
50354	word932
50354	word970
50381	word1210
50381	word1229
50381	word126
50381	word1264
50381	word1306
50381	word133
50381	word1331
50381	word1353
50381	word136
50381	word1361
50381	word1432
50381	word213
50381	word232
50381	word323
50381	word457
50381	word508
50381	word536
50381	word613
50381	word649
50381	word78
50381	word846
50381	word912
50381	word916
50381	word940
50381	word970
50807	word1072
50807	word1132
50807	word1145
50807	word1176
50807	word1178
50807	word1180
50807	word1264
50807	word257
50807	word376
50807	word475
50807	word508
50807	word619
50807	word63
50807	word795
50807	word912
50807	word913
50807	word970
50807	word971
50838	word1076
50838	word1170
50838	word1178
50838	word1263
50838	word1264
50838	word1354
50838	word1389
50838	word1396
50838	word1398
50838	word226
50838	word413
50838	word42
50838	word587
50838	word647
50838	word832
50838	word871
50838	word936
50838	word948
50838	word976
50980	word1094
50980	word1150
50980	word1178
50980	word1263
50980	word13
50980	word1360
50980	word1370
50980	word1426
50980	word188
50980	word27
50980	word317
50980	word339
50980	word630
50980	word676
50980	word763
50980	word779
50980	word90
50980	word961
50980	word974
51045	word1059
51045	word1073
51045	word1152
51045	word1178
51045	word1210
51045	word132
51045	word136
51045	word1426
51045	word264
51045	word288
51045	word308
51045	word40
51045	word508
51045	word53
51045	word561
51045	word59
51045	word812
51045	word815
51045	word968
51049	word1133
51049	word1197
51049	word1199
51049	word1209
51049	word1210
51049	word1433
51049	word288
51049	word367
51049	word42
51049	word422
51049	word45
51049	word487
51049	word578
51049	word725
51049	word910
51049	word936
51052	word1103
51052	word1139
51052	word1262
51052	word1264
51052	word1318
51052	word1400
51052	word19
51052	word288
51052	word419
51052	word459
51052	word5
51052	word540
51052	word552
51052	word59
51052	word699
51052	word748
51052	word757
51052	word777
51052	word815
51052	word829
51052	word883
51052	word96
51180	word1139
51180	word1176
51180	word1178
51180	word1199
51180	word1264
51180	word1267
51180	word1314
51180	word1340
51180	word1365
51180	word1409
51180	word1423
51180	word285
51180	word403
51180	word439
51180	word459
51180	word508
51180	word58
51180	word648
51180	word829
51180	word904
51180	word922
51831	word1025
51831	word1095
51831	word1097
51831	word1120
51831	word1209
51831	word1210
51831	word1231
51831	word124
51831	word1264
51831	word1292
51831	word1296
51831	word1398
51831	word20
51831	word439
51831	word513
51831	word593
51831	word66
51831	word775
51831	word815
51831	word866
51831	word95
51834	word1076
51834	word1077
51834	word1120
51834	word1175
51834	word1177
51834	word1235
51834	word1264
51834	word1306
51834	word1349
51834	word1398
51834	word336
51834	word488
51834	word592
51834	word68
51834	word726
51834	word814
51834	word815
51834	word94
51834	word970
51866	word1006
51866	word1132
51866	word1137
51866	word1157
51866	word1178
51866	word1235
51866	word1273
51866	word1315
51866	word1349
51866	word284
51866	word40
51866	word475
51866	word726
51866	word94
51879	word1077
51879	word1264
51879	word1382
51879	word203
51879	word370
51879	word394
51879	word87
51909	word1076
51909	word1096
51909	word1178
51909	word1204
51909	word1263
51909	word1264
51909	word1302
51909	word1304
51909	word1307
51909	word1349
51909	word1353
51909	word1382
51909	word1398
51909	word174
51909	word192
51909	word212
51909	word229
51909	word370
51909	word594
51909	word94
51934	word100
51934	word1196
51934	word1199
51934	word1250
51934	word1263
51934	word1268
51934	word1390
51934	word1419
51934	word1423
51934	word20
51934	word203
51934	word516
51934	word586
51934	word775
52000	word1161
52000	word1178
52000	word1199
52000	word1329
52000	word133
52000	word1427
52000	word144
52000	word204
52000	word337
52000	word382
52000	word510
52000	word676
52000	word778
52003	word1035
52003	word1231
52003	word1305
52003	word133
52003	word1333
52003	word1414
52003	word144
52003	word204
52003	word278
52003	word330
52003	word337
52003	word351
52003	word382
52003	word534
52003	word629
52003	word647
52003	word696
52003	word726
52003	word730
52003	word788
52007	word1097
52007	word1098
52007	word1329
52007	word1332
52007	word134
52007	word1387
52007	word204
52007	word337
52007	word510
52007	word547
52007	word700
52007	word817
52007	word821
52007	word836
52007	word939
52007	word940
52515	word1077
52515	word1092
52515	word1178
52515	word1210
52515	word1264
52515	word129
52515	word1315
52515	word1354
52515	word20
52515	word323
52515	word382
52515	word481
52515	word508
52515	word552
52515	word648
52515	word703
52515	word716
52515	word90
52515	word913
52784	word105
52784	word1074
52784	word1077
52784	word1097
52784	word1144
52784	word1231
52784	word1297
52784	word132
52784	word20
52784	word206
52784	word26
52784	word336
52784	word42
52784	word471
52784	word53
52784	word697
52784	word727
52784	word730
52784	word755
52784	word775
52784	word820
52784	word828
52784	word875
52784	word970
52784	word985
52835	word1108
52835	word1153
52835	word1348
52835	word136
52835	word179
52835	word180
52835	word232
52835	word262
52835	word359
52835	word360
52835	word40
52835	word674
52835	word675
52835	word808
52835	word975
52847	word1132
52847	word1206
52847	word1258
52847	word1264
52847	word133
52847	word1382
52847	word203
52847	word246
52847	word345
52847	word360
52847	word417
52847	word53
52847	word542
52847	word676
52847	word756
52847	word764
52847	word809
52847	word811
52847	word875
52847	word938
52847	word966
52847	word972
53942	word1097
53942	word1119
53942	word1211
53942	word1263
53942	word206
53942	word297
53942	word417
53942	word508
53942	word616
53942	word65
53942	word672
53942	word677
53942	word705
53942	word71
53942	word765
53942	word814
53942	word815
53942	word861
53942	word875
53942	word938
54129	word1066
54129	word1072
54129	word1133
54129	word1231
54129	word1248
54129	word1250
54129	word1307
54129	word1329
54129	word133
54129	word1340
54129	word1354
54129	word1382
54129	word1394
54129	word496
54129	word502
54129	word515
54129	word620
54129	word66
54129	word700
54129	word809
54129	word919
54129	word946
54131	word1017
54131	word1073
54131	word1094
54131	word1133
54131	word1158
54131	word1175
54131	word1178
54131	word1207
54131	word1241
54131	word1262
54131	word1285
54131	word235
54131	word263
54131	word304
54131	word42
54131	word463
54131	word496
54131	word515
54131	word64
54131	word807
54131	word809
54132	word1051
54132	word1133
54132	word1175
54132	word1203
54132	word1264
54132	word1267
54132	word1291
54132	word13
54132	word131
54132	word1353
54132	word1398
54132	word1423
54132	word192
54132	word193
54132	word2
54132	word251
54132	word496
54132	word511
54132	word57
54132	word691
54132	word727
54132	word764
54132	word787
54132	word896
54132	word912
54550	word1171
54550	word1178
54550	word1181
54550	word1204
54550	word1291
54550	word1302
54550	word1333
54550	word151
54550	word188
54550	word229
54550	word26
54550	word42
54550	word454
54550	word540
54550	word606
54550	word725
54550	word79
54550	word817
54550	word83
54844	word1017
54844	word1032
54844	word1063
54844	word1074
54844	word1097
54844	word1119
54844	word1178
54844	word1210
54844	word1258
54844	word1263
54844	word1264
54844	word229
54844	word339
54844	word456
54844	word703
54844	word726
54844	word94
54844	word940
54844	word995
55403	word1072
55403	word1076
55403	word1139
55403	word1145
55403	word1178
55403	word1225
55403	word1264
55403	word1326
55403	word1409
55403	word1419
55403	word361
55403	word392
55403	word399
55403	word45
55403	word510
55403	word524
55403	word537
55403	word62
55403	word676
55403	word700
55403	word875
55770	word1076
55770	word1145
55770	word1175
55770	word1288
55770	word1304
55770	word1315
55770	word137
55770	word27
55770	word285
55770	word399
55770	word429
55770	word5
55770	word607
55770	word614
55770	word727
55770	word729
55770	word751
55770	word759
55770	word924
55801	word1074
55801	word1076
55801	word1119
55801	word125
55801	word1252
55801	word1282
55801	word1387
55801	word1394
55801	word16
55801	word188
55801	word227
55801	word235
55801	word284
55801	word382
55801	word5
55801	word625
55801	word663
55801	word751
55801	word759
55801	word881
55801	word938
55801	word943
55968	word1131
55968	word1132
55968	word1178
55968	word1207
55968	word1264
55968	word1312
55968	word204
55968	word257
55968	word27
55968	word293
55968	word331
55968	word350
55968	word396
55968	word45
55968	word473
55968	word484
55968	word582
55968	word59
55968	word692
55968	word861
55968	word94
56112	word1180
56112	word1210
56112	word1263
56112	word1264
56112	word1356
56112	word1382
56112	word155
56112	word197
56112	word229
56112	word306
56112	word399
56112	word415
56112	word443
56112	word511
56112	word531
56112	word549
56112	word62
56112	word625
56112	word718
56112	word795
56112	word875
56112	word960
56112	word970
56115	word1204
56115	word496
56115	word508
56115	word625
56119	word1117
56119	word1124
56119	word1208
56119	word1216
56119	word1264
56119	word1302
56119	word1339
56119	word1394
56119	word197
56119	word251
56119	word396
56119	word432
56119	word496
56119	word501
56119	word508
56119	word56
56119	word587
56119	word618
56119	word624
56119	word625
56119	word635
56119	word814
56119	word849
56119	word932
56119	word973
56119	word981
56167	word1076
56167	word1172
56167	word1173
56167	word1278
56167	word1377
56167	word1390
56167	word1398
56167	word1419
56167	word203
56167	word237
56167	word370
56167	word399
56167	word5
56167	word567
56167	word593
56167	word63
56167	word703
56167	word729
56167	word736
56167	word751
56167	word759
56167	word93
56167	word997
56708	word1076
56708	word1264
56708	word1275
56708	word648
56708	word755
56708	word924
56708	word989
56709	word1042
56709	word1050
56709	word1076
56709	word1119
56709	word1264
56709	word1304
56709	word1340
56709	word1356
56709	word217
56709	word250
56709	word399
56709	word488
56709	word496
56709	word508
56709	word510
56709	word584
56709	word605
56709	word715
56709	word755
56709	word757
56709	word822
56709	word94
57119	word1067
57119	word1168
57119	word119
57119	word1260
57119	word1302
57119	word1308
57119	word132
57119	word1353
57119	word1354
57119	word1382
57119	word300
57119	word311
57119	word379
57119	word674
57119	word732
57119	word741
57119	word795
57119	word839
57119	word861
57119	word895
57119	word987
57764	word1175
57764	word1264
57764	word1354
57764	word331
57764	word815
57764	word861
57773	word1133
57773	word1139
57773	word1145
57773	word1156
57773	word1207
57773	word1272
57773	word1331
57773	word1353
57773	word1382
57773	word184
57773	word239
57773	word27
57773	word334
57773	word486
57773	word510
57773	word563
57773	word667
57773	word77
57773	word771
57773	word817
57773	word841
57773	word89
57922	word1132
57922	word1210
57922	word1237
57922	word1264
57922	word1337
57922	word212
57922	word216
57922	word290
57922	word368
57922	word376
57922	word443
57922	word561
57922	word616
57922	word619
57922	word62
57922	word726
57922	word904
57932	word1071
57932	word1132
57932	word1171
57932	word1188
57932	word1254
57932	word1311
57932	word1402
57932	word219
57932	word229
57932	word232
57932	word284
57932	word293
57932	word316
57932	word53
57932	word611
57932	word701
57932	word704
57932	word716
57932	word726
57932	word970
57932	word992
57948	word1023
57948	word1045
57948	word1083
57948	word1111
57948	word1132
57948	word1210
57948	word1264
57948	word1297
57948	word1370
57948	word227
57948	word275
57948	word508
57948	word535
57948	word648
57948	word726
57948	word727
58268	word1072
58268	word1074
58268	word1139
58268	word1178
58268	word1247
58268	word1260
58268	word1315
58268	word1388
58268	word1393
58268	word158
58268	word2
58268	word305
58268	word375
58268	word470
58268	word611
58436	word1076
58436	word1115
58436	word1150
58436	word1152
58436	word1172
58436	word1193
58436	word1210
58436	word1261
58436	word1263
58436	word1307
58436	word1354
58436	word1356
58436	word1382
58436	word1427
58436	word188
58436	word225
58436	word236
58436	word410
58436	word506
58436	word526
58436	word611
58436	word620
58436	word979
58436	word995
58453	word100
58453	word1059
58453	word1079
58453	word1150
58453	word1152
58453	word1167
58453	word1329
58453	word133
58453	word1372
58453	word1382
58453	word1394
58453	word204
58453	word506
58453	word534
58453	word537
58453	word671
58453	word722
58453	word781
58453	word814
58453	word861
58453	word9
58453	word90
58453	word925
58453	word930
58454	word1076
58454	word1128
58454	word1150
58454	word1258
58454	word1264
58454	word1313
58454	word1354
58454	word1360
58454	word234
58454	word385
58454	word399
58454	word41
58454	word5
58454	word613
58454	word727
58454	word751
58454	word778
58454	word820
58454	word860
58454	word872
58540	word1050
58540	word1072
58540	word1075
58540	word1178
58540	word1264
58540	word1340
58540	word1360
58540	word1382
58540	word27
58540	word40
58540	word441
58540	word510
58540	word582
58540	word590
58540	word634
58540	word636
58540	word764
58540	word784
58540	word82
58540	word898
58552	word1119
58552	word1132
58552	word1188
58552	word122
58552	word1237
58552	word1264
58552	word1274
58552	word1337
58552	word1349
58552	word1350
58552	word177
58552	word2
58552	word20
58552	word264
58552	word411
58552	word560
58552	word665
58552	word702
58552	word755
58552	word775
58758	word1074
58758	word1080
58758	word1156
58758	word1171
58758	word1175
58758	word1178
58758	word1263
58758	word1329
58758	word1340
58758	word195
58758	word271
58758	word496
58758	word508
58758	word522
58758	word640
58758	word676
58758	word703
58758	word764
58758	word923
59045	word1077
59045	word1160
59045	word1198
59045	word1231
59045	word1248
59045	word1250
59045	word1329
59045	word1349
59045	word1425
59045	word508
59045	word53
59045	word593
59045	word699
59045	word911
59045	word912
59045	word99
59045	word999
59244	word1118
59244	word1171
59244	word1178
59244	word1293
59244	word1318
59244	word1334
59244	word1353
59244	word1398
59244	word183
59244	word370
59244	word382
59244	word402
59244	word55
59244	word565
59244	word594
59244	word66
59244	word736
59244	word753
59244	word835
59244	word837
59626	word1023
59626	word1115
59626	word1210
59626	word1212
59626	word1260
59626	word1264
59626	word1329
59626	word263
59626	word406
59626	word443
59626	word508
59626	word616
59626	word699
59626	word817
59626	word828
59626	word861
59626	word940
59626	word962
59715	word1029
59715	word1072
59715	word1098
59715	word1133
59715	word1178
59715	word1204
59715	word133
59715	word1353
59715	word194
59715	word369
59715	word390
59715	word396
59715	word397
59715	word415
59715	word496
59715	word543
59715	word55
59715	word558
59715	word694
59715	word700
59715	word725
59715	word851
59715	word926
59772	word1139
59772	word1145
59772	word1160
59772	word1264
59772	word1273
59772	word133
59772	word1353
59772	word1393
59772	word239
59772	word331
59772	word338
59772	word447
59772	word448
59772	word508
59772	word730
59772	word764
59772	word829
59772	word873
59772	word898
59798	word1097
59798	word1133
59798	word1188
59798	word1210
59798	word1273
59798	word1349
59798	word1390
59798	word177
59798	word188
59798	word239
59798	word245
59798	word381
59798	word419
59798	word603
59798	word621
59798	word724
59798	word730
59798	word839
59798	word875
59798	word898
59798	word988
60159	word1004
60159	word1036
60159	word1120
60159	word1133
60159	word1141
60159	word1210
60159	word1353
60159	word1360
60159	word137
60159	word1393
60159	word20
60159	word326
60159	word339
60159	word508
60159	word524
60159	word532
60159	word537
60159	word775
60159	word964
60169	word100
60169	word1133
60169	word1171
60169	word1199
60169	word1205
60169	word1210
60169	word1231
60169	word1325
60169	word1393
60169	word20
60169	word293
60169	word347
60169	word510
60169	word589
60169	word764
60169	word775
60169	word858
60169	word923
60169	word964
60170	word1097
60170	word1126
60170	word1156
60170	word1178
60170	word1204
60170	word126
60170	word1329
60170	word1333
60170	word1340
60170	word137
60170	word1382
60170	word1394
60170	word20
60170	word26
60170	word262
60170	word291
60170	word379
60170	word426
60170	word54
60170	word775
60170	word895
60170	word912
60560	word1044
60560	word1076
60560	word1077
60560	word1139
60560	word1343
60560	word1382
60560	word188
60560	word275
60560	word349
60560	word403
60560	word45
60560	word487
60560	word508
60560	word522
60560	word534
60560	word556
60560	word587
60560	word598
60560	word613
60560	word624
60682	word1045
60682	word1124
60682	word1132
60682	word1178
60682	word1246
60682	word1264
60682	word1337
60682	word1340
60682	word1353
60682	word174
60682	word235
60682	word253
60682	word293
60682	word359
60682	word537
60682	word730
60682	word813
60682	word840
60682	word870
60682	word94
60682	word976
60682	word98
60682	word986
61069	word1002
61069	word1180
61069	word119
61069	word1293
61069	word1374
61069	word180
61069	word193
61069	word311
61069	word549
61069	word553
61069	word727
61069	word731
61069	word747
61069	word912
61069	word929
61069	word937
61069	word956
61073	word1071
61073	word1117
61073	word1118
61073	word1132
61073	word1172
61073	word1178
61073	word1275
61073	word1291
61073	word1352
61073	word141
61073	word178
61073	word20
61073	word225
61073	word369
61073	word396
61073	word618
61073	word730
61073	word775
61073	word834
61073	word866
61073	word924
61073	word953
61073	word989
61312	word100
61312	word1170
61312	word1194
61312	word1290
61312	word1329
61312	word1354
61312	word141
61312	word293
61312	word515
61312	word700
61312	word925
61312	word987
61417	word1006
61417	word1058
61417	word1133
61417	word1157
61417	word1178
61417	word1334
61417	word138
61417	word1387
61417	word1427
61417	word214
61417	word278
61417	word429
61417	word486
61417	word508
61417	word545
61417	word603
61417	word702
61417	word703
61417	word801
61417	word815
61417	word919
61417	word979
62274	word1119
62274	word1172
62274	word1185
62274	word1258
62274	word1264
62274	word129
62274	word1331
62274	word136
62274	word1361
62274	word213
62274	word508
62274	word613
62274	word62
62274	word695
62274	word704
62274	word731
62274	word757
62274	word764
62274	word78
62274	word817
62274	word912
62274	word972
62274	word979
62329	word1262
62329	word1307
62329	word20
62329	word775
62329	word874
62333	word1040
62333	word1076
62333	word1390
62333	word348
62333	word432
62333	word464
62333	word932
62333	word989
62347	word1072
62347	word1264
62347	word497
62347	word526
62389	word1057
62389	word1149
62389	word1150
62389	word1171
62389	word1172
62389	word1178
62389	word1231
62389	word1264
62389	word1279
62389	word1285
62389	word1339
62389	word188
62389	word209
62389	word229
62389	word333
62389	word42
62389	word62
62389	word620
62389	word624
62389	word764
62389	word803
62389	word837
62389	word924
62417	word100
62417	word1139
62417	word1178
62417	word1180
62417	word1206
62417	word1258
62417	word1293
62417	word1354
62417	word1385
62417	word1394
62417	word292
62417	word368
62417	word418
62417	word521
62417	word64
62417	word759
62417	word776
62417	word814
62417	word855
62417	word87
62607	word1006
62607	word1050
62607	word1058
62607	word1076
62607	word1175
62607	word1231
62607	word1262
62607	word1264
62607	word1292
62607	word1302
62607	word1329
62607	word1353
62607	word1398
62607	word1430
62607	word373
62607	word553
62607	word561
62607	word703
62607	word764
62607	word815
62607	word923
62634	word1071
62634	word1133
62634	word1141
62634	word1174
62634	word1175
62634	word1180
62634	word1205
62634	word1333
62634	word1382
62634	word282
62634	word357
62634	word360
62634	word476
62634	word48
62634	word496
62634	word626
62634	word698
62634	word723
62634	word753
62634	word757
62676	word1050
62676	word1072
62676	word1133
62676	word1150
62676	word1178
62676	word1216
62676	word1231
62676	word1267
62676	word1353
62676	word1382
62676	word1419
62676	word239
62676	word293
62676	word350
62676	word4
62676	word492
62676	word549
62676	word613
62676	word617
62676	word638
62676	word725
62718	word1115
62718	word1132
62718	word1178
62718	word1204
62718	word1207
62718	word123
62718	word1249
62718	word1329
62718	word1382
62718	word1407
62718	word27
62718	word399
62718	word55
62718	word625
62718	word691
62718	word71
62718	word721
62718	word730
62718	word810
63477	word1021
63477	word1115
63477	word1171
63477	word1204
63477	word1231
63477	word1260
63477	word1263
63477	word1264
63477	word1299
63477	word1354
63477	word1361
63477	word1389
63477	word1391
63477	word235
63477	word317
63477	word359
63477	word492
63477	word53
63477	word702
63477	word716
63477	word79
63477	word913
63477	word979
63477	word99
63486	word1063
63486	word1076
63486	word1144
63486	word1152
63486	word1178
63486	word1213
63486	word1264
63486	word1331
63486	word1339
63486	word1354
63486	word1382
63486	word147
63486	word196
63486	word204
63486	word42
63486	word594
63486	word624
63486	word764
63486	word90
63486	word975
63549	word1255
63549	word1264
63549	word131
63549	word1413
63549	word1415
63549	word65
63812	word1095
63812	word1264
63812	word1398
63812	word5
63812	word592
63812	word815
63832	word1132
63832	word1149
63832	word1172
63832	word1178
63832	word1199
63832	word1210
63832	word1264
63832	word1382
63832	word1398
63832	word141
63832	word1427
63832	word1430
63832	word234
63832	word251
63832	word396
63832	word476
63832	word506
63832	word508
63832	word510
